# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 09, 2025123012, 03, FNV3,   0, 147S,  756E, 119,  950, XX,  34, NEQ,   35,   55,   35,   30,     ,     ,   5,
IO, 09, 2025123012, 03, FNV3,   6, 148S,  747E,  94,  966, XX,  34, NEQ,   43,   60,   65,   43,     ,     ,  11,
IO, 09, 2025123012, 03, FNV3,   6, 148S,  747E,  94,  966, XX,  50, NEQ,   27,   32,   31,   26,     ,     ,  11,
IO, 09, 2025123012, 03, FNV3,   6, 148S,  747E,  94,  966, XX,  64, NEQ,   19,   21,   17,   17,     ,     ,  11,
IO, 09, 2025123012, 03, FNV3,  12, 150S,  736E,  93,  967, XX,  34, NEQ,   44,   65,   66,   43,     ,     ,   6,
IO, 09, 2025123012, 03, FNV3,  12, 150S,  736E,  93,  967, XX,  50, NEQ,   28,   33,   31,   25,     ,     ,   6,
IO, 09, 2025123012, 03, FNV3,  12, 150S,  736E,  93,  967, XX,  64, NEQ,   19,   20,   17,   17,     ,     ,   6,
IO, 09, 2025123012, 03, FNV3,  18, 154S,  722E,  90,  969, XX,  34, NEQ,   49,   66,   68,   48,     ,     ,  10,
IO, 09, 2025123012, 03, FNV3,  18, 154S,  722E,  90,  969, XX,  50, NEQ,   29,   33,   32,   26,     ,     ,  10,
IO, 09, 2025123012, 03, FNV3,  18, 154S,  722E,  90,  969, XX,  64, NEQ,   19,   19,   17,   17,     ,     ,  10,
IO, 09, 2025123012, 03, FNV3,  24, 159S,  712E,  81,  975, XX,  34, NEQ,   46,   64,   62,   43,     ,     ,  11,
IO, 09, 2025123012, 03, FNV3,  24, 159S,  712E,  81,  975, XX,  50, NEQ,   27,   31,   28,   23,     ,     ,  11,
IO, 09, 2025123012, 03, FNV3,  24, 159S,  712E,  81,  975, XX,  64, NEQ,   15,   18,   14,   13,     ,     ,  11,
IO, 09, 2025123012, 03, FNV3,  30, 162S,  703E,  75,  979, XX,  34, NEQ,   46,   61,   64,   45,     ,     ,  13,
IO, 09, 2025123012, 03, FNV3,  30, 162S,  703E,  75,  979, XX,  50, NEQ,   25,   29,   27,   22,     ,     ,  13,
IO, 09, 2025123012, 03, FNV3,  30, 162S,  703E,  75,  979, XX,  64, NEQ,   14,   16,   13,   13,     ,     ,  13,
IO, 09, 2025123012, 03, FNV3,  36, 165S,  696E,  68,  983, XX,  34, NEQ,   45,   59,   61,   44,     ,     ,  13,
IO, 09, 2025123012, 03, FNV3,  36, 165S,  696E,  68,  983, XX,  50, NEQ,   20,   23,   22,   17,     ,     ,  13,
IO, 09, 2025123012, 03, FNV3,  36, 165S,  696E,  68,  983, XX,  64, NEQ,    9,   10,    9,    8,     ,     ,  13,
IO, 09, 2025123012, 03, FNV3,  42, 166S,  690E,  53,  991, XX,  34, NEQ,   37,   44,   45,   36,     ,     ,  20,
IO, 09, 2025123012, 03, FNV3,  42, 166S,  690E,  53,  991, XX,  50, NEQ,   10,   11,   10,    8,     ,     ,  20,
IO, 09, 2025123012, 03, FNV3,  42, 166S,  690E,  53,  991, XX,  64, NEQ,    4,    3,    3,    3,     ,     ,  20,
