# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 04, 2026041306, 03, FNV3,   0, 127N, 1480E, 148,  903, XX,  34, NEQ,  240,  180,  185,  180,     ,     ,  12,
WP, 04, 2026041306, 03, FNV3,   6, 131N, 1474E, 122,  933, XX,  34, NEQ,  185,  168,  143,  167,     ,     ,  12,
WP, 04, 2026041306, 03, FNV3,   6, 131N, 1474E, 122,  933, XX,  50, NEQ,   98,   87,   72,   85,     ,     ,  12,
WP, 04, 2026041306, 03, FNV3,   6, 131N, 1474E, 122,  933, XX,  64, NEQ,   53,   48,   39,   46,     ,     ,  12,
WP, 04, 2026041306, 03, FNV3,  12, 137N, 1469E, 121,  931, XX,  34, NEQ,  197,  181,  151,  173,     ,     ,  14,
WP, 04, 2026041306, 03, FNV3,  12, 137N, 1469E, 121,  931, XX,  50, NEQ,  108,   96,   79,   93,     ,     ,  14,
WP, 04, 2026041306, 03, FNV3,  12, 137N, 1469E, 121,  931, XX,  64, NEQ,   56,   52,   43,   49,     ,     ,  14,
WP, 04, 2026041306, 03, FNV3,  18, 141N, 1464E, 121,  933, XX,  34, NEQ,  208,  189,  163,  188,     ,     ,  16,
WP, 04, 2026041306, 03, FNV3,  18, 141N, 1464E, 121,  933, XX,  50, NEQ,  109,   97,   81,   95,     ,     ,  16,
WP, 04, 2026041306, 03, FNV3,  18, 141N, 1464E, 121,  933, XX,  64, NEQ,   57,   52,   43,   50,     ,     ,  16,
WP, 04, 2026041306, 03, FNV3,  24, 145N, 1461E, 117,  935, XX,  34, NEQ,  197,  188,  163,  174,     ,     ,  18,
WP, 04, 2026041306, 03, FNV3,  24, 145N, 1461E, 117,  935, XX,  50, NEQ,  107,  100,   84,   94,     ,     ,  18,
WP, 04, 2026041306, 03, FNV3,  24, 145N, 1461E, 117,  935, XX,  64, NEQ,   58,   54,   45,   51,     ,     ,  18,
WP, 04, 2026041306, 03, FNV3,  30, 149N, 1459E, 110,  942, XX,  34, NEQ,  192,  181,  159,  172,     ,     ,  19,
WP, 04, 2026041306, 03, FNV3,  30, 149N, 1459E, 110,  942, XX,  50, NEQ,  105,   98,   83,   93,     ,     ,  19,
WP, 04, 2026041306, 03, FNV3,  30, 149N, 1459E, 110,  942, XX,  64, NEQ,   60,   57,   48,   53,     ,     ,  19,
WP, 04, 2026041306, 03, FNV3,  36, 152N, 1456E, 104,  945, XX,  34, NEQ,  187,  179,  156,  166,     ,     ,  19,
WP, 04, 2026041306, 03, FNV3,  36, 152N, 1456E, 104,  945, XX,  50, NEQ,  106,  100,   86,   94,     ,     ,  19,
WP, 04, 2026041306, 03, FNV3,  36, 152N, 1456E, 104,  945, XX,  64, NEQ,   61,   57,   48,   53,     ,     ,  19,
WP, 04, 2026041306, 03, FNV3,  42, 156N, 1453E, 105,  947, XX,  34, NEQ,  194,  184,  164,  177,     ,     ,  23,
WP, 04, 2026041306, 03, FNV3,  42, 156N, 1453E, 105,  947, XX,  50, NEQ,  106,   98,   84,   93,     ,     ,  23,
WP, 04, 2026041306, 03, FNV3,  42, 156N, 1453E, 105,  947, XX,  64, NEQ,   61,   56,   48,   52,     ,     ,  23,
WP, 04, 2026041306, 03, FNV3,  48, 161N, 1450E, 105,  945, XX,  34, NEQ,  184,  176,  152,  161,     ,     ,  23,
WP, 04, 2026041306, 03, FNV3,  48, 161N, 1450E, 105,  945, XX,  50, NEQ,  101,   94,   79,   88,     ,     ,  23,
WP, 04, 2026041306, 03, FNV3,  48, 161N, 1450E, 105,  945, XX,  64, NEQ,   57,   53,   44,   49,     ,     ,  23,
WP, 04, 2026041306, 03, FNV3,  54, 165N, 1448E, 101,  948, XX,  34, NEQ,  184,  174,  150,  164,     ,     ,  22,
WP, 04, 2026041306, 03, FNV3,  54, 165N, 1448E, 101,  948, XX,  50, NEQ,  101,   93,   79,   89,     ,     ,  22,
WP, 04, 2026041306, 03, FNV3,  54, 165N, 1448E, 101,  948, XX,  64, NEQ,   53,   50,   42,   47,     ,     ,  22,
WP, 04, 2026041306, 03, FNV3,  60, 169N, 1446E, 101,  948, XX,  34, NEQ,  190,  182,  156,  166,     ,     ,  21,
WP, 04, 2026041306, 03, FNV3,  60, 169N, 1446E, 101,  948, XX,  50, NEQ,  105,   99,   83,   92,     ,     ,  21,
WP, 04, 2026041306, 03, FNV3,  60, 169N, 1446E, 101,  948, XX,  64, NEQ,   59,   55,   46,   51,     ,     ,  21,
WP, 04, 2026041306, 03, FNV3,  66, 175N, 1444E, 103,  948, XX,  34, NEQ,  186,  185,  157,  163,     ,     ,  22,
WP, 04, 2026041306, 03, FNV3,  66, 175N, 1444E, 103,  948, XX,  50, NEQ,  102,   98,   83,   89,     ,     ,  22,
WP, 04, 2026041306, 03, FNV3,  66, 175N, 1444E, 103,  948, XX,  64, NEQ,   61,   58,   48,   53,     ,     ,  22,
WP, 04, 2026041306, 03, FNV3,  72, 181N, 1445E, 100,  949, XX,  34, NEQ,  186,  191,  160,  161,     ,     ,  23,
WP, 04, 2026041306, 03, FNV3,  72, 181N, 1445E, 100,  949, XX,  50, NEQ,  103,  102,   86,   89,     ,     ,  23,
WP, 04, 2026041306, 03, FNV3,  72, 181N, 1445E, 100,  949, XX,  64, NEQ,   58,   56,   47,   50,     ,     ,  23,
WP, 04, 2026041306, 03, FNV3,  78, 187N, 1447E,  95,  955, XX,  34, NEQ,  179,  189,  160,  154,     ,     ,  22,
WP, 04, 2026041306, 03, FNV3,  78, 187N, 1447E,  95,  955, XX,  50, NEQ,  100,  101,   87,   88,     ,     ,  22,
WP, 04, 2026041306, 03, FNV3,  78, 187N, 1447E,  95,  955, XX,  64, NEQ,   58,   57,   48,   50,     ,     ,  22,
WP, 04, 2026041306, 03, FNV3,  84, 193N, 1450E,  89,  957, XX,  34, NEQ,  174,  188,  157,  148,     ,     ,  21,
WP, 04, 2026041306, 03, FNV3,  84, 193N, 1450E,  89,  957, XX,  50, NEQ,   95,   98,   83,   82,     ,     ,  21,
WP, 04, 2026041306, 03, FNV3,  84, 193N, 1450E,  89,  957, XX,  64, NEQ,   52,   52,   44,   45,     ,     ,  21,
WP, 04, 2026041306, 03, FNV3,  90, 199N, 1454E,  82,  965, XX,  34, NEQ,  172,  180,  154,  147,     ,     ,  27,
WP, 04, 2026041306, 03, FNV3,  90, 199N, 1454E,  82,  965, XX,  50, NEQ,   93,   93,   80,   80,     ,     ,  27,
WP, 04, 2026041306, 03, FNV3,  90, 199N, 1454E,  82,  965, XX,  64, NEQ,   46,   46,   39,   40,     ,     ,  27,
WP, 04, 2026041306, 03, FNV3,  96, 206N, 1457E,  78,  966, XX,  34, NEQ,  172,  178,  146,  144,     ,     ,  26,
WP, 04, 2026041306, 03, FNV3,  96, 206N, 1457E,  78,  966, XX,  50, NEQ,   91,   91,   75,   77,     ,     ,  26,
WP, 04, 2026041306, 03, FNV3,  96, 206N, 1457E,  78,  966, XX,  64, NEQ,   43,   42,   36,   37,     ,     ,  26,
WP, 04, 2026041306, 03, FNV3, 102, 213N, 1459E,  71,  973, XX,  34, NEQ,  186,  185,  154,  160,     ,     ,  32,
WP, 04, 2026041306, 03, FNV3, 102, 213N, 1459E,  71,  973, XX,  50, NEQ,   98,   97,   80,   84,     ,     ,  32,
WP, 04, 2026041306, 03, FNV3, 102, 213N, 1459E,  71,  973, XX,  64, NEQ,   38,   37,   31,   33,     ,     ,  32,
WP, 04, 2026041306, 03, FNV3, 108, 220N, 1462E,  69,  973, XX,  34, NEQ,  190,  188,  154,  162,     ,     ,  33,
WP, 04, 2026041306, 03, FNV3, 108, 220N, 1462E,  69,  973, XX,  50, NEQ,   99,   96,   79,   84,     ,     ,  33,
WP, 04, 2026041306, 03, FNV3, 108, 220N, 1462E,  69,  973, XX,  64, NEQ,   38,   37,   31,   33,     ,     ,  33,
WP, 04, 2026041306, 03, FNV3, 114, 229N, 1465E,  65,  977, XX,  34, NEQ,  201,  199,  162,  171,     ,     ,  39,
WP, 04, 2026041306, 03, FNV3, 114, 229N, 1465E,  65,  977, XX,  50, NEQ,  103,   98,   80,   85,     ,     ,  39,
WP, 04, 2026041306, 03, FNV3, 114, 229N, 1465E,  65,  977, XX,  64, NEQ,   30,   29,   23,   25,     ,     ,  39,
WP, 04, 2026041306, 03, FNV3, 120, 238N, 1471E,  63,  978, XX,  34, NEQ,  195,  199,  160,  162,     ,     ,  36,
WP, 04, 2026041306, 03, FNV3, 120, 238N, 1471E,  63,  978, XX,  50, NEQ,   95,   92,   74,   77,     ,     ,  36,
WP, 04, 2026041306, 03, FNV3, 120, 238N, 1471E,  63,  978, XX,  64, NEQ,   22,   22,   19,   19,     ,     ,  36,
WP, 04, 2026041306, 03, FNV3, 126, 248N, 1482E,  57,  982, XX,  34, NEQ,  186,  191,  153,  156,     ,     ,  41,
WP, 04, 2026041306, 03, FNV3, 126, 248N, 1482E,  57,  982, XX,  50, NEQ,   73,   73,   56,   58,     ,     ,  41,
WP, 04, 2026041306, 03, FNV3, 126, 248N, 1482E,  57,  982, XX,  64, NEQ,    9,    9,    8,    8,     ,     ,  41,
WP, 04, 2026041306, 03, FNV3, 132, 257N, 1494E,  54,  984, XX,  34, NEQ,  169,  179,  143,  137,     ,     ,  45,
WP, 04, 2026041306, 03, FNV3, 132, 257N, 1494E,  54,  984, XX,  50, NEQ,   50,   52,   37,   38,     ,     ,  45,
WP, 04, 2026041306, 03, FNV3, 132, 257N, 1494E,  54,  984, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  45,
WP, 04, 2026041306, 03, FNV3, 138, 267N, 1509E,  50,  987, XX,  34, NEQ,  161,  173,  139,  133,     ,     ,  53,
WP, 04, 2026041306, 03, FNV3, 138, 267N, 1509E,  50,  987, XX,  50, NEQ,   31,   34,   27,   24,     ,     ,  53,
WP, 04, 2026041306, 03, FNV3, 138, 267N, 1509E,  50,  987, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  53,
WP, 04, 2026041306, 03, FNV3, 144, 274N, 1529E,  46,  988, XX,  34, NEQ,  150,  163,  133,  126,     ,     ,  52,
WP, 04, 2026041306, 03, FNV3, 144, 274N, 1529E,  46,  988, XX,  50, NEQ,   14,   16,   11,   10,     ,     ,  52,
WP, 04, 2026041306, 03, FNV3, 150, 280N, 1552E,  43,  990, XX,  34, NEQ,  137,  144,  119,  115,     ,     ,  59,
WP, 04, 2026041306, 03, FNV3, 150, 280N, 1552E,  43,  990, XX,  50, NEQ,    7,    8,    5,    6,     ,     ,  59,
WP, 04, 2026041306, 03, FNV3, 156, 284N, 1576E,  42,  991, XX,  34, NEQ,  143,  150,  127,  122,     ,     ,  71,
WP, 04, 2026041306, 03, FNV3, 156, 284N, 1576E,  42,  991, XX,  50, NEQ,    6,    5,    4,    4,     ,     ,  71,
WP, 04, 2026041306, 03, FNV3, 162, 288N, 1603E,  40,  992, XX,  34, NEQ,  103,  111,   94,   90,     ,     ,  71,
WP, 04, 2026041306, 03, FNV3, 162, 288N, 1603E,  40,  992, XX,  50, NEQ,    1,    4,    1,    1,     ,     ,  71,
WP, 04, 2026041306, 03, FNV3, 168, 292N, 1631E,  40,  992, XX,  34, NEQ,   74,   70,   58,   58,     ,     ,  68,
WP, 04, 2026041306, 03, FNV3, 168, 292N, 1631E,  40,  992, XX,  50, NEQ,    2,    1,    1,    1,     ,     ,  68,
WP, 04, 2026041306, 03, FNV3, 174, 289N, 1648E,  38,  992, XX,  34, NEQ,   60,   49,   45,   49,     ,     ,  71,
WP, 04, 2026041306, 03, FNV3, 174, 289N, 1648E,  38,  992, XX,  50, NEQ,    0,    2,    1,    0,     ,     ,  71,
