# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 05, 2025112500, 03, FNV3,   0, 148S, 1276E,  54,  986, XX,  34, NEQ,   45,   35,   30,   25,     ,     ,   5,
IO, 05, 2025112500, 03, FNV3,   6, 146S, 1274E,  36,  997, XX,  34, NEQ,   14,   14,   10,    9,     ,     ,  27,
IO, 05, 2025112500, 03, FNV3,  12, 147S, 1274E,  32,  999, XX,  34, NEQ,    6,    5,    6,    4,     ,     ,  29,
IO, 05, 2025112500, 03, FNV3,  18, 149S, 1273E,  26, 1001, XX,  34, NEQ,    2,    2,    1,    1,     ,     ,  34,
IO, 05, 2025112500, 03, FNV3,  24, 152S, 1273E,  22, 1004, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  34,
IO, 05, 2025112500, 03, FNV3,  30, 154S, 1273E,  21, 1003, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  43,
IO, 05, 2025112500, 03, FNV3,  36, 160S, 1273E,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  38,
WP, 33, 2025112500, 03, FNV3,   0, 106N, 1224E,  29,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,  30,
WP, 33, 2025112500, 03, FNV3,   6, 107N, 1212E,  39,  996, XX,  34, NEQ,   66,   53,   45,   58,     ,     ,  34,
WP, 33, 2025112500, 03, FNV3,  12, 112N, 1202E,  41,  996, XX,  34, NEQ,   62,   50,   42,   55,     ,     ,  30,
WP, 33, 2025112500, 03, FNV3,  12, 112N, 1202E,  41,  996, XX,  50, NEQ,    2,    1,    1,    1,     ,     ,  30,
WP, 33, 2025112500, 03, FNV3,  18, 119N, 1190E,  43,  994, XX,  34, NEQ,   76,   63,   52,   69,     ,     ,  30,
WP, 33, 2025112500, 03, FNV3,  18, 119N, 1190E,  43,  994, XX,  50, NEQ,    5,    4,    3,    4,     ,     ,  30,
WP, 33, 2025112500, 03, FNV3,  24, 122N, 1177E,  47,  993, XX,  34, NEQ,   85,   67,   55,   73,     ,     ,  29,
WP, 33, 2025112500, 03, FNV3,  24, 122N, 1177E,  47,  993, XX,  50, NEQ,   14,   10,    7,   10,     ,     ,  29,
WP, 33, 2025112500, 03, FNV3,  24, 122N, 1177E,  47,  993, XX,  64, NEQ,    1,    1,    0,    1,     ,     ,  29,
WP, 33, 2025112500, 03, FNV3,  30, 124N, 1167E,  51,  991, XX,  34, NEQ,  113,   93,   78,  100,     ,     ,  30,
WP, 33, 2025112500, 03, FNV3,  30, 124N, 1167E,  51,  991, XX,  50, NEQ,   21,   16,   13,   16,     ,     ,  30,
WP, 33, 2025112500, 03, FNV3,  30, 124N, 1167E,  51,  991, XX,  64, NEQ,    1,    1,    0,    1,     ,     ,  30,
WP, 33, 2025112500, 03, FNV3,  36, 126N, 1160E,  54,  989, XX,  34, NEQ,  114,   91,   77,  101,     ,     ,  30,
WP, 33, 2025112500, 03, FNV3,  36, 126N, 1160E,  54,  989, XX,  50, NEQ,   26,   20,   15,   22,     ,     ,  30,
WP, 33, 2025112500, 03, FNV3,  36, 126N, 1160E,  54,  989, XX,  64, NEQ,    4,    2,    2,    3,     ,     ,  30,
WP, 33, 2025112500, 03, FNV3,  42, 127N, 1152E,  65,  982, XX,  34, NEQ,  126,  100,   91,  117,     ,     ,  22,
WP, 33, 2025112500, 03, FNV3,  42, 127N, 1152E,  65,  982, XX,  50, NEQ,   47,   39,   31,   40,     ,     ,  22,
WP, 33, 2025112500, 03, FNV3,  42, 127N, 1152E,  65,  982, XX,  64, NEQ,   11,    8,    6,    8,     ,     ,  22,
WP, 33, 2025112500, 03, FNV3,  48, 126N, 1146E,  71,  977, XX,  34, NEQ,  143,  115,  108,  136,     ,     ,  24,
WP, 33, 2025112500, 03, FNV3,  48, 126N, 1146E,  71,  977, XX,  50, NEQ,   64,   54,   45,   55,     ,     ,  24,
