# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 32, 2025111006, 03, FNV3,   0, 176N, 1188E,  70,  969, XX,  34, NEQ,  300,  225,  180,  260,     ,     ,  15,
WP, 32, 2025111006, 03, FNV3,   6, 181N, 1186E,  69,  975, XX,  34, NEQ,  204,  185,  161,  182,     ,     ,  32,
WP, 32, 2025111006, 03, FNV3,   6, 181N, 1186E,  69,  975, XX,  50, NEQ,  101,   92,   77,   85,     ,     ,  32,
WP, 32, 2025111006, 03, FNV3,   6, 181N, 1186E,  69,  975, XX,  64, NEQ,   35,   26,   22,   25,     ,     ,  32,
WP, 32, 2025111006, 03, FNV3,  12, 188N, 1185E,  69,  976, XX,  34, NEQ,  195,  178,  156,  174,     ,     ,  29,
WP, 32, 2025111006, 03, FNV3,  12, 188N, 1185E,  69,  976, XX,  50, NEQ,  100,   93,   77,   86,     ,     ,  29,
WP, 32, 2025111006, 03, FNV3,  12, 188N, 1185E,  69,  976, XX,  64, NEQ,   32,   26,   21,   24,     ,     ,  29,
WP, 32, 2025111006, 03, FNV3,  18, 195N, 1186E,  69,  977, XX,  34, NEQ,  191,  183,  162,  173,     ,     ,  29,
WP, 32, 2025111006, 03, FNV3,  18, 195N, 1186E,  69,  977, XX,  50, NEQ,  101,   98,   82,   87,     ,     ,  29,
WP, 32, 2025111006, 03, FNV3,  18, 195N, 1186E,  69,  977, XX,  64, NEQ,   28,   26,   23,   23,     ,     ,  29,
WP, 32, 2025111006, 03, FNV3,  24, 203N, 1188E,  63,  981, XX,  34, NEQ,  185,  178,  153,  160,     ,     ,  31,
WP, 32, 2025111006, 03, FNV3,  24, 203N, 1188E,  63,  981, XX,  50, NEQ,   87,   84,   68,   72,     ,     ,  31,
WP, 32, 2025111006, 03, FNV3,  24, 203N, 1188E,  63,  981, XX,  64, NEQ,   15,   16,   12,   12,     ,     ,  31,
WP, 32, 2025111006, 03, FNV3,  30, 209N, 1191E,  57,  986, XX,  34, NEQ,  185,  181,  154,  161,     ,     ,  40,
WP, 32, 2025111006, 03, FNV3,  30, 209N, 1191E,  57,  986, XX,  50, NEQ,   59,   58,   45,   47,     ,     ,  40,
WP, 32, 2025111006, 03, FNV3,  30, 209N, 1191E,  57,  986, XX,  64, NEQ,    5,    4,    4,    4,     ,     ,  40,
WP, 32, 2025111006, 03, FNV3,  36, 214N, 1195E,  50,  989, XX,  34, NEQ,  161,  156,  130,  138,     ,     ,  40,
WP, 32, 2025111006, 03, FNV3,  36, 214N, 1195E,  50,  989, XX,  50, NEQ,   23,   23,   17,   20,     ,     ,  40,
WP, 32, 2025111006, 03, FNV3,  36, 214N, 1195E,  50,  989, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  40,
WP, 32, 2025111006, 03, FNV3,  42, 218N, 1199E,  43,  995, XX,  34, NEQ,  106,  104,   86,   90,     ,     ,  41,
WP, 32, 2025111006, 03, FNV3,  42, 218N, 1199E,  43,  995, XX,  50, NEQ,    9,    7,    6,    6,     ,     ,  41,
WP, 32, 2025111006, 03, FNV3,  48, 225N, 1206E,  38,  998, XX,  34, NEQ,   67,   60,   49,   52,     ,     ,  40,
WP, 32, 2025111006, 03, FNV3,  48, 225N, 1206E,  38,  998, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  40,
WP, 32, 2025111006, 03, FNV3,  54, 234N, 1214E,  33, 1001, XX,  34, NEQ,   29,   32,   22,   24,     ,     ,  39,
WP, 32, 2025111006, 03, FNV3,  60, 245N, 1223E,  32, 1001, XX,  34, NEQ,   23,   20,   16,   16,     ,     ,  45,
WP, 32, 2025111006, 03, FNV3,  66, 252N, 1236E,  31, 1001, XX,  34, NEQ,   18,   16,   13,   15,     ,     ,  44,
WP, 32, 2025111006, 03, FNV3,  72, 256N, 1253E,  34, 1001, XX,  34, NEQ,   34,   30,   25,   28,     ,     ,  43,
WP, 32, 2025111006, 03, FNV3,  78, 256N, 1269E,  30, 1003, XX,  34, NEQ,    7,    6,    3,    4,     ,     ,  43,
WP, 32, 2025111006, 03, FNV3,  84, 253N, 1278E,  26, 1005, XX,  34, NEQ,    3,    1,    0,    1,     ,     ,  48,
