# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 31, 2025110218, 03, FNV3,   0, 110N, 1301E,  60,  993, XX,  34, NEQ,   80,   50,   60,   85,     ,     ,  20,
WP, 31, 2025110218, 03, FNV3,   6, 107N, 1286E,  89,  966, XX,  34, NEQ,  103,   82,   78,  101,     ,     ,  11,
WP, 31, 2025110218, 03, FNV3,   6, 107N, 1286E,  89,  966, XX,  50, NEQ,   57,   47,   41,   51,     ,     ,  11,
WP, 31, 2025110218, 03, FNV3,   6, 107N, 1286E,  89,  966, XX,  64, NEQ,   28,   23,   20,   24,     ,     ,  11,
WP, 31, 2025110218, 03, FNV3,  12, 105N, 1273E, 111,  946, XX,  34, NEQ,  100,   87,   92,  104,     ,     ,   7,
WP, 31, 2025110218, 03, FNV3,  12, 105N, 1273E, 111,  946, XX,  50, NEQ,   58,   50,   46,   54,     ,     ,   7,
WP, 31, 2025110218, 03, FNV3,  12, 105N, 1273E, 111,  946, XX,  64, NEQ,   33,   30,   26,   30,     ,     ,   7,
WP, 31, 2025110218, 03, FNV3,  18, 104N, 1258E, 114,  946, XX,  34, NEQ,   99,   84,   89,  103,     ,     ,  13,
WP, 31, 2025110218, 03, FNV3,  18, 104N, 1258E, 114,  946, XX,  50, NEQ,   56,   47,   43,   52,     ,     ,  13,
WP, 31, 2025110218, 03, FNV3,  18, 104N, 1258E, 114,  946, XX,  64, NEQ,   33,   29,   25,   31,     ,     ,  13,
WP, 31, 2025110218, 03, FNV3,  24, 105N, 1243E,  97,  960, XX,  34, NEQ,  100,   81,   82,   98,     ,     ,  11,
WP, 31, 2025110218, 03, FNV3,  24, 105N, 1243E,  97,  960, XX,  50, NEQ,   55,   46,   41,   51,     ,     ,  11,
WP, 31, 2025110218, 03, FNV3,  24, 105N, 1243E,  97,  960, XX,  64, NEQ,   31,   27,   22,   28,     ,     ,  11,
WP, 31, 2025110218, 03, FNV3,  30, 105N, 1230E,  84,  970, XX,  34, NEQ,  101,   81,   81,   97,     ,     ,  14,
WP, 31, 2025110218, 03, FNV3,  30, 105N, 1230E,  84,  970, XX,  50, NEQ,   52,   44,   39,   48,     ,     ,  14,
WP, 31, 2025110218, 03, FNV3,  30, 105N, 1230E,  84,  970, XX,  64, NEQ,   25,   22,   19,   23,     ,     ,  14,
WP, 31, 2025110218, 03, FNV3,  36, 108N, 1217E,  76,  976, XX,  34, NEQ,  102,   84,   81,   96,     ,     ,  15,
WP, 31, 2025110218, 03, FNV3,  36, 108N, 1217E,  76,  976, XX,  50, NEQ,   51,   43,   37,   45,     ,     ,  15,
WP, 31, 2025110218, 03, FNV3,  36, 108N, 1217E,  76,  976, XX,  64, NEQ,   21,   18,   15,   18,     ,     ,  15,
WP, 31, 2025110218, 03, FNV3,  42, 111N, 1206E,  74,  977, XX,  34, NEQ,   94,   78,   77,   91,     ,     ,  16,
WP, 31, 2025110218, 03, FNV3,  42, 111N, 1206E,  74,  977, XX,  50, NEQ,   47,   40,   34,   41,     ,     ,  16,
WP, 31, 2025110218, 03, FNV3,  42, 111N, 1206E,  74,  977, XX,  64, NEQ,   20,   15,   13,   16,     ,     ,  16,
WP, 31, 2025110218, 03, FNV3,  48, 113N, 1193E,  75,  977, XX,  34, NEQ,   96,   79,   75,   91,     ,     ,  14,
WP, 31, 2025110218, 03, FNV3,  48, 113N, 1193E,  75,  977, XX,  50, NEQ,   47,   39,   32,   40,     ,     ,  14,
WP, 31, 2025110218, 03, FNV3,  48, 113N, 1193E,  75,  977, XX,  64, NEQ,   18,   14,   12,   14,     ,     ,  14,
WP, 31, 2025110218, 03, FNV3,  54, 117N, 1180E,  86,  968, XX,  34, NEQ,   98,   81,   78,   94,     ,     ,  11,
WP, 31, 2025110218, 03, FNV3,  54, 117N, 1180E,  86,  968, XX,  50, NEQ,   52,   44,   37,   46,     ,     ,  11,
WP, 31, 2025110218, 03, FNV3,  54, 117N, 1180E,  86,  968, XX,  64, NEQ,   25,   21,   18,   22,     ,     ,  11,
WP, 31, 2025110218, 03, FNV3,  60, 120N, 1168E,  84,  969, XX,  34, NEQ,  114,   98,   90,  105,     ,     ,  14,
WP, 31, 2025110218, 03, FNV3,  60, 120N, 1168E,  84,  969, XX,  50, NEQ,   54,   46,   38,   47,     ,     ,  14,
WP, 31, 2025110218, 03, FNV3,  60, 120N, 1168E,  84,  969, XX,  64, NEQ,   27,   21,   17,   21,     ,     ,  14,
