# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 31, 2025110206, 03, FNV3,   0, 113N, 1333E,  51,  994, XX,  34, NEQ,   60,   40,   50,   70,     ,     ,  20,
WP, 31, 2025110206, 03, FNV3,   6, 113N, 1318E,  55,  989, XX,  34, NEQ,   85,   70,   63,   79,     ,     ,  18,
WP, 31, 2025110206, 03, FNV3,   6, 113N, 1318E,  55,  989, XX,  50, NEQ,   20,   14,   11,   15,     ,     ,  18,
WP, 31, 2025110206, 03, FNV3,   6, 113N, 1318E,  55,  989, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  18,
WP, 31, 2025110206, 03, FNV3,  12, 111N, 1302E,  68,  982, XX,  34, NEQ,   90,   71,   68,   88,     ,     ,  14,
WP, 31, 2025110206, 03, FNV3,  12, 111N, 1302E,  68,  982, XX,  50, NEQ,   44,   36,   29,   37,     ,     ,  14,
WP, 31, 2025110206, 03, FNV3,  12, 111N, 1302E,  68,  982, XX,  64, NEQ,   13,    9,    8,   10,     ,     ,  14,
WP, 31, 2025110206, 03, FNV3,  18, 107N, 1288E,  83,  971, XX,  34, NEQ,   95,   78,   77,   94,     ,     ,  15,
WP, 31, 2025110206, 03, FNV3,  18, 107N, 1288E,  83,  971, XX,  50, NEQ,   48,   40,   35,   43,     ,     ,  15,
WP, 31, 2025110206, 03, FNV3,  18, 107N, 1288E,  83,  971, XX,  64, NEQ,   22,   19,   16,   20,     ,     ,  15,
WP, 31, 2025110206, 03, FNV3,  24, 106N, 1275E,  99,  958, XX,  34, NEQ,  106,   91,   92,  106,     ,     ,  10,
WP, 31, 2025110206, 03, FNV3,  24, 106N, 1275E,  99,  958, XX,  50, NEQ,   57,   50,   45,   52,     ,     ,  10,
WP, 31, 2025110206, 03, FNV3,  24, 106N, 1275E,  99,  958, XX,  64, NEQ,   29,   26,   22,   26,     ,     ,  10,
WP, 31, 2025110206, 03, FNV3,  30, 106N, 1261E, 106,  954, XX,  34, NEQ,   99,   84,   90,  102,     ,     ,  13,
WP, 31, 2025110206, 03, FNV3,  30, 106N, 1261E, 106,  954, XX,  50, NEQ,   56,   48,   44,   52,     ,     ,  13,
WP, 31, 2025110206, 03, FNV3,  30, 106N, 1261E, 106,  954, XX,  64, NEQ,   31,   27,   24,   28,     ,     ,  13,
WP, 31, 2025110206, 03, FNV3,  36, 107N, 1247E,  97,  959, XX,  34, NEQ,  102,   84,   82,   98,     ,     ,  12,
WP, 31, 2025110206, 03, FNV3,  36, 107N, 1247E,  97,  959, XX,  50, NEQ,   53,   45,   39,   49,     ,     ,  12,
WP, 31, 2025110206, 03, FNV3,  36, 107N, 1247E,  97,  959, XX,  64, NEQ,   30,   26,   22,   26,     ,     ,  12,
WP, 31, 2025110206, 03, FNV3,  42, 108N, 1233E,  84,  969, XX,  34, NEQ,   96,   78,   76,   93,     ,     ,  15,
WP, 31, 2025110206, 03, FNV3,  42, 108N, 1233E,  84,  969, XX,  50, NEQ,   50,   41,   36,   45,     ,     ,  15,
WP, 31, 2025110206, 03, FNV3,  42, 108N, 1233E,  84,  969, XX,  64, NEQ,   24,   19,   17,   20,     ,     ,  15,
WP, 31, 2025110206, 03, FNV3,  48, 109N, 1220E,  71,  979, XX,  34, NEQ,  108,   90,   86,  100,     ,     ,  16,
WP, 31, 2025110206, 03, FNV3,  48, 109N, 1220E,  71,  979, XX,  50, NEQ,   49,   42,   35,   44,     ,     ,  16,
WP, 31, 2025110206, 03, FNV3,  48, 109N, 1220E,  71,  979, XX,  64, NEQ,   18,   15,   13,   16,     ,     ,  16,
WP, 31, 2025110206, 03, FNV3,  54, 113N, 1208E,  71,  979, XX,  34, NEQ,   98,   83,   81,   94,     ,     ,  18,
WP, 31, 2025110206, 03, FNV3,  54, 113N, 1208E,  71,  979, XX,  50, NEQ,   46,   39,   33,   39,     ,     ,  18,
WP, 31, 2025110206, 03, FNV3,  54, 113N, 1208E,  71,  979, XX,  64, NEQ,   18,   16,   14,   16,     ,     ,  18,
WP, 31, 2025110206, 03, FNV3,  60, 115N, 1195E,  76,  976, XX,  34, NEQ,   99,   83,   82,   97,     ,     ,  14,
WP, 31, 2025110206, 03, FNV3,  60, 115N, 1195E,  76,  976, XX,  50, NEQ,   51,   43,   36,   44,     ,     ,  14,
WP, 31, 2025110206, 03, FNV3,  60, 115N, 1195E,  76,  976, XX,  64, NEQ,   20,   16,   13,   16,     ,     ,  14,
WP, 31, 2025110206, 03, FNV3,  66, 119N, 1181E,  80,  973, XX,  34, NEQ,  103,   86,   83,   99,     ,     ,  14,
WP, 31, 2025110206, 03, FNV3,  66, 119N, 1181E,  80,  973, XX,  50, NEQ,   51,   43,   37,   45,     ,     ,  14,
WP, 31, 2025110206, 03, FNV3,  66, 119N, 1181E,  80,  973, XX,  64, NEQ,   22,   19,   16,   19,     ,     ,  14,
WP, 31, 2025110206, 03, FNV3,  72, 122N, 1168E,  84,  969, XX,  34, NEQ,  120,  101,   92,  112,     ,     ,  13,
WP, 31, 2025110206, 03, FNV3,  72, 122N, 1168E,  84,  969, XX,  50, NEQ,   63,   53,   44,   54,     ,     ,  13,
WP, 31, 2025110206, 03, FNV3,  72, 122N, 1168E,  84,  969, XX,  64, NEQ,   28,   23,   19,   23,     ,     ,  13,
WP, 31, 2025110206, 03, FNV3,  78, 125N, 1153E,  88,  965, XX,  34, NEQ,  120,   99,   91,  113,     ,     ,  14,
WP, 31, 2025110206, 03, FNV3,  78, 125N, 1153E,  88,  965, XX,  50, NEQ,   60,   51,   42,   53,     ,     ,  14,
WP, 31, 2025110206, 03, FNV3,  78, 125N, 1153E,  88,  965, XX,  64, NEQ,   28,   24,   20,   24,     ,     ,  14,
WP, 31, 2025110206, 03, FNV3,  84, 128N, 1138E,  94,  960, XX,  34, NEQ,  129,  107,   98,  121,     ,     ,  13,
WP, 31, 2025110206, 03, FNV3,  84, 128N, 1138E,  94,  960, XX,  50, NEQ,   69,   59,   49,   60,     ,     ,  13,
