# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 09, 2026070518, 03, FNV3,   0, 140N, 1461E, 154,  901, XX,  34, NEQ,  200,  160,  160,  190,     ,     ,  17,
WP, 09, 2026070518, 03, FNV3,   6, 144N, 1449E, 132,  925, XX,  34, NEQ,  209,  179,  162,  192,     ,     ,  18,
WP, 09, 2026070518, 03, FNV3,   6, 144N, 1449E, 132,  925, XX,  50, NEQ,  112,  100,   86,  100,     ,     ,  18,
WP, 09, 2026070518, 03, FNV3,   6, 144N, 1449E, 132,  925, XX,  64, NEQ,   62,   57,   49,   55,     ,     ,  18,
WP, 09, 2026070518, 03, FNV3,  12, 149N, 1439E, 134,  920, XX,  34, NEQ,  222,  193,  176,  202,     ,     ,  14,
WP, 09, 2026070518, 03, FNV3,  12, 149N, 1439E, 134,  920, XX,  50, NEQ,  120,  109,   94,  107,     ,     ,  14,
WP, 09, 2026070518, 03, FNV3,  12, 149N, 1439E, 134,  920, XX,  64, NEQ,   66,   62,   53,   59,     ,     ,  14,
WP, 09, 2026070518, 03, FNV3,  18, 153N, 1426E, 133,  922, XX,  34, NEQ,  222,  192,  174,  205,     ,     ,  14,
WP, 09, 2026070518, 03, FNV3,  18, 153N, 1426E, 133,  922, XX,  50, NEQ,  117,  105,   91,  106,     ,     ,  14,
WP, 09, 2026070518, 03, FNV3,  18, 153N, 1426E, 133,  922, XX,  64, NEQ,   65,   61,   52,   59,     ,     ,  14,
WP, 09, 2026070518, 03, FNV3,  24, 157N, 1412E, 130,  924, XX,  34, NEQ,  223,  189,  173,  204,     ,     ,  16,
WP, 09, 2026070518, 03, FNV3,  24, 157N, 1412E, 130,  924, XX,  50, NEQ,  116,  105,   91,  105,     ,     ,  16,
WP, 09, 2026070518, 03, FNV3,  24, 157N, 1412E, 130,  924, XX,  64, NEQ,   66,   61,   52,   59,     ,     ,  16,
WP, 09, 2026070518, 03, FNV3,  30, 160N, 1397E, 127,  927, XX,  34, NEQ,  224,  193,  178,  206,     ,     ,  16,
WP, 09, 2026070518, 03, FNV3,  30, 160N, 1397E, 127,  927, XX,  50, NEQ,  122,  111,   97,  111,     ,     ,  16,
WP, 09, 2026070518, 03, FNV3,  30, 160N, 1397E, 127,  927, XX,  64, NEQ,   68,   63,   54,   61,     ,     ,  16,
