# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 09, 2026010418, 03, FNV3,   0, 163S,  584E,  29, 1005, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,  55,
IO, 12, 2026010418, 03, FNV3,  60, 178S,  923E,  51,  994, XX,  50, NEQ,   20,   23,   18,   16,     ,     ,  24,
IO, 12, 2026010418, 03, FNV3,  60, 178S,  923E,  51,  994, XX,  64, NEQ,    1,    1,    2,    1,     ,     ,  24,
IO, 12, 2026010418, 03, FNV3,  66, 180S,  917E,  47,  996, XX,  34, NEQ,   74,   80,   68,   60,     ,     ,  28,
IO, 12, 2026010418, 03, FNV3,  66, 180S,  917E,  47,  996, XX,  50, NEQ,    9,   10,    7,    7,     ,     ,  28,
IO, 12, 2026010418, 03, FNV3,  66, 180S,  917E,  47,  996, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  28,
IO, 12, 2026010418, 03, FNV3,  72, 181S,  910E,  42,  998, XX,  34, NEQ,   58,   59,   52,   49,     ,     ,  34,
IO, 12, 2026010418, 03, FNV3,  72, 181S,  910E,  42,  998, XX,  50, NEQ,    4,    5,    3,    3,     ,     ,  34,
IO, 12, 2026010418, 03, FNV3,  78, 182S,  904E,  35, 1001, XX,  34, NEQ,   32,   34,   29,   26,     ,     ,  38,
IO, 12, 2026010418, 03, FNV3,  78, 182S,  904E,  35, 1001, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  38,
IO, 12, 2026010418, 03, FNV3,  84, 182S,  898E,  31, 1002, XX,  34, NEQ,   14,   15,   12,   12,     ,     ,  40,
IO, 12, 2026010418, 03, FNV3,  90, 181S,  890E,  30, 1002, XX,  34, NEQ,    8,    8,   11,    7,     ,     ,  38,
IO, 12, 2026010418, 03, FNV3,  96, 180S,  881E,  29, 1004, XX,  34, NEQ,    5,    4,    4,    4,     ,     ,  40,
IO, 12, 2026010418, 03, FNV3, 102, 180S,  872E,  28, 1004, XX,  34, NEQ,    4,    2,    2,    2,     ,     ,  48,
IO, 12, 2026010418, 03, FNV3, 108, 180S,  862E,  27, 1004, XX,  34, NEQ,    1,    0,    0,    0,     ,     ,  45,
IO, 12, 2026010418, 03, FNV3, 114, 181S,  853E,  27, 1004, XX,  34, NEQ,    5,    5,    4,    3,     ,     ,  44,
IO, 12, 2026010418, 03, FNV3, 120, 182S,  843E,  27, 1004, XX,  34, NEQ,    2,    2,    1,    1,     ,     ,  43,
IO, 12, 2026010418, 03, FNV3, 126, 186S,  834E,  26, 1004, XX,  34, NEQ,    0,    0,    1,    0,     ,     ,  45,
IO, 12, 2026010418, 03, FNV3, 132, 189S,  824E,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  43,
IO, 12, 2026010418, 03, FNV3, 138, 193S,  816E,  25, 1005, XX,  34, NEQ,    0,    2,    0,    0,     ,     ,  51,
IO, 12, 2026010418, 03, FNV3, 144, 196S,  806E,  24, 1006, XX,  34, NEQ,    0,    1,    0,    0,     ,     ,  43,
IO, 12, 2026010418, 03, FNV3, 150, 199S,  806E,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  46,
