# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 31, 2025110412, 03, FNV3,   0, 106N, 1208E,  70,  984, XX,  34, NEQ,   95,   80,   75,   70,     ,     ,  15,
WP, 31, 2025110412, 03, FNV3,   6, 112N, 1200E,  70,  980, XX,  34, NEQ,   82,   69,   70,   80,     ,     ,  14,
WP, 31, 2025110412, 03, FNV3,   6, 112N, 1200E,  70,  980, XX,  50, NEQ,   40,   33,   28,   34,     ,     ,  14,
WP, 31, 2025110412, 03, FNV3,   6, 112N, 1200E,  70,  980, XX,  64, NEQ,   15,   10,    8,   11,     ,     ,  14,
WP, 31, 2025110412, 03, FNV3,  12, 116N, 1189E,  78,  975, XX,  34, NEQ,   85,   70,   68,   82,     ,     ,  11,
WP, 31, 2025110412, 03, FNV3,  12, 116N, 1189E,  78,  975, XX,  50, NEQ,   42,   35,   30,   36,     ,     ,  11,
WP, 31, 2025110412, 03, FNV3,  12, 116N, 1189E,  78,  975, XX,  64, NEQ,   19,   15,   13,   16,     ,     ,  11,
WP, 31, 2025110412, 03, FNV3,  18, 120N, 1176E,  81,  972, XX,  34, NEQ,   96,   82,   76,   89,     ,     ,  11,
WP, 31, 2025110412, 03, FNV3,  18, 120N, 1176E,  81,  972, XX,  50, NEQ,   49,   42,   35,   43,     ,     ,  11,
WP, 31, 2025110412, 03, FNV3,  18, 120N, 1176E,  81,  972, XX,  64, NEQ,   24,   20,   17,   21,     ,     ,  11,
WP, 31, 2025110412, 03, FNV3,  24, 124N, 1161E,  89,  966, XX,  34, NEQ,  103,   82,   77,   96,     ,     ,  11,
WP, 31, 2025110412, 03, FNV3,  24, 124N, 1161E,  89,  966, XX,  50, NEQ,   54,   45,   37,   48,     ,     ,  11,
WP, 31, 2025110412, 03, FNV3,  24, 124N, 1161E,  89,  966, XX,  64, NEQ,   28,   23,   19,   24,     ,     ,  11,
WP, 31, 2025110412, 03, FNV3,  30, 128N, 1144E, 107,  950, XX,  34, NEQ,  117,   97,   93,  110,     ,     ,   8,
WP, 31, 2025110412, 03, FNV3,  30, 128N, 1144E, 107,  950, XX,  50, NEQ,   62,   53,   45,   56,     ,     ,   8,
WP, 31, 2025110412, 03, FNV3,  30, 128N, 1144E, 107,  950, XX,  64, NEQ,   33,   29,   24,   30,     ,     ,   8,
WP, 31, 2025110412, 03, FNV3,  36, 130N, 1127E, 111,  947, XX,  34, NEQ,  121,   98,   94,  117,     ,     ,  10,
WP, 31, 2025110412, 03, FNV3,  36, 130N, 1127E, 111,  947, XX,  50, NEQ,   64,   53,   46,   58,     ,     ,  10,
WP, 31, 2025110412, 03, FNV3,  36, 130N, 1127E, 111,  947, XX,  64, NEQ,   35,   30,   25,   31,     ,     ,  10,
WP, 31, 2025110412, 03, FNV3,  42, 133N, 1111E, 103,  954, XX,  34, NEQ,  136,  114,  107,  133,     ,     ,  12,
WP, 31, 2025110412, 03, FNV3,  42, 133N, 1111E, 103,  954, XX,  50, NEQ,   77,   66,   57,   70,     ,     ,  12,
WP, 31, 2025110412, 03, FNV3,  42, 133N, 1111E, 103,  954, XX,  64, NEQ,   42,   37,   31,   37,     ,     ,  12,
WP, 31, 2025110412, 03, FNV3,  48, 138N, 1099E,  96,  960, XX,  34, NEQ,  124,  103,  102,  121,     ,     ,  16,
WP, 31, 2025110412, 03, FNV3,  48, 138N, 1099E,  96,  960, XX,  50, NEQ,   70,   60,   52,   63,     ,     ,  16,
WP, 31, 2025110412, 03, FNV3,  48, 138N, 1099E,  96,  960, XX,  64, NEQ,   38,   34,   29,   34,     ,     ,  16,
WP, 31, 2025110412, 03, FNV3,  54, 145N, 1084E,  70,  978, XX,  34, NEQ,  104,   90,   81,   91,     ,     ,  21,
WP, 31, 2025110412, 03, FNV3,  54, 145N, 1084E,  70,  978, XX,  50, NEQ,   48,   42,   35,   40,     ,     ,  21,
WP, 31, 2025110412, 03, FNV3,  54, 145N, 1084E,  70,  978, XX,  64, NEQ,   16,   14,   12,   14,     ,     ,  21,
WP, 31, 2025110412, 03, FNV3,  60, 152N, 1070E,  44,  995, XX,  34, NEQ,   60,   52,   42,   47,     ,     ,  29,
WP, 31, 2025110412, 03, FNV3,  60, 152N, 1070E,  44,  995, XX,  50, NEQ,   12,    9,    7,    8,     ,     ,  29,
WP, 31, 2025110412, 03, FNV3,  60, 152N, 1070E,  44,  995, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  29,
WP, 31, 2025110412, 03, FNV3,  66, 157N, 1060E,  29, 1002, XX,  34, NEQ,   16,   14,   11,   13,     ,     ,  39,
WP, 31, 2025110412, 03, FNV3,  72, 161N, 1051E,  21, 1004, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  44,
WP, 31, 2025110412, 03, FNV3,  78, 166N, 1041E,  18, 1005, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  49,
WP, 31, 2025110412, 03, FNV3,  84, 169N, 1031E,  17, 1007, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  57,
WP, 31, 2025110412, 03, FNV3,  90, 174N, 1022E,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  46,
WP, 32, 2025110412, 03, FNV3,   0,  89N, 1417E,  29, 1000, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,  80,
WP, 32, 2025110412, 03, FNV3,   6,  82N, 1430E,  23, 1003, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  54,
WP, 32, 2025110412, 03, FNV3,  12,  84N, 1437E,  26, 1002, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  55,
WP, 32, 2025110412, 03, FNV3,  18,  88N, 1434E,  28, 1000, XX,  34, NEQ,    1,    0,    0,    1,     ,     ,  52,
WP, 32, 2025110412, 03, FNV3,  24,  93N, 1430E,  31,  999, XX,  34, NEQ,    8,    7,    4,    4,     ,     ,  54,
WP, 32, 2025110412, 03, FNV3,  30,  98N, 1425E,  34,  997, XX,  34, NEQ,   24,   17,   15,   14,     ,     ,  47,
WP, 32, 2025110412, 03, FNV3,  30,  98N, 1425E,  34,  997, XX,  50, NEQ,    1,    0,    0,    0,     ,     ,  47,
WP, 32, 2025110412, 03, FNV3,  36, 103N, 1420E,  40,  995, XX,  34, NEQ,   50,   33,   27,   34,     ,     ,  46,
WP, 32, 2025110412, 03, FNV3,  36, 103N, 1420E,  40,  995, XX,  50, NEQ,    3,    2,    1,    2,     ,     ,  46,
WP, 32, 2025110412, 03, FNV3,  42, 107N, 1415E,  45,  992, XX,  34, NEQ,   78,   65,   53,   60,     ,     ,  44,
WP, 32, 2025110412, 03, FNV3,  42, 107N, 1415E,  45,  992, XX,  50, NEQ,   10,    7,    5,    6,     ,     ,  44,
WP, 32, 2025110412, 03, FNV3,  42, 107N, 1415E,  45,  992, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  44,
WP, 32, 2025110412, 03, FNV3,  48, 113N, 1407E,  51,  989, XX,  34, NEQ,   98,   83,   69,   82,     ,     ,  41,
WP, 32, 2025110412, 03, FNV3,  48, 113N, 1407E,  51,  989, XX,  50, NEQ,   22,   16,   13,   17,     ,     ,  41,
WP, 32, 2025110412, 03, FNV3,  48, 113N, 1407E,  51,  989, XX,  64, NEQ,    2,    2,    1,    1,     ,     ,  41,
WP, 32, 2025110412, 03, FNV3,  54, 118N, 1400E,  60,  984, XX,  34, NEQ,  117,   98,   81,  101,     ,     ,  31,
WP, 32, 2025110412, 03, FNV3,  54, 118N, 1400E,  60,  984, XX,  50, NEQ,   48,   39,   30,   37,     ,     ,  31,
WP, 32, 2025110412, 03, FNV3,  54, 118N, 1400E,  60,  984, XX,  64, NEQ,    8,    5,    4,    5,     ,     ,  31,
WP, 32, 2025110412, 03, FNV3,  60, 121N, 1390E,  78,  971, XX,  34, NEQ,  147,  123,  107,  133,     ,     ,  21,
