# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 20, 2026020806, 03, GENC,   0, 210S, 1148E,  81,  973, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 20, 2026020806, 03, GENC,   6, 216S, 1143E,  76,  977, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 20, 2026020806, 03, GENC,  12, 222S, 1139E,  70,  982, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 20, 2026020806, 03, GENC,  18, 232S, 1135E,  66,  985, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 20, 2026020806, 03, GENC,  24, 242S, 1132E,  61,  988, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 20, 2026020806, 03, GENC,  30, 251S, 1138E,  57,  991, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 20, 2026020806, 03, GENC,  36, 261S, 1143E,  52,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 20, 2026020806, 03, GENC,  42, 272S, 1159E,  49,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 20, 2026020806, 03, GENC,  48, 283S, 1175E,  45,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 21, 2026020806, 03, GENC,   0, 178S,  567E,  34, 1005, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 21, 2026020806, 03, GENC,   6, 177S,  564E,  38, 1003, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 21, 2026020806, 03, GENC,  12, 177S,  561E,  42, 1001, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 21, 2026020806, 03, GENC,  18, 177S,  553E,  45,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 21, 2026020806, 03, GENC,  24, 176S,  545E,  48,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 21, 2026020806, 03, GENC,  30, 175S,  536E,  50,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 21, 2026020806, 03, GENC,  36, 174S,  527E,  52,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 21, 2026020806, 03, GENC,  42, 173S,  517E,  52,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
