# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 07, 2025121718, 03, FNV3,   0, 110S,  914E,  29, 1004, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,  60,
IO, 93, 2025121718, 03, FNV3, 138, 134S, 1010E,  59,  985, XX,  64, NEQ,    6,    7,    6,    5,     ,     ,  17,
IO, 93, 2025121718, 03, FNV3, 144, 135S, 1007E,  56,  987, XX,  34, NEQ,   33,   42,   41,   32,     ,     ,  22,
IO, 93, 2025121718, 03, FNV3, 144, 135S, 1007E,  56,  987, XX,  50, NEQ,   13,   15,   15,   12,     ,     ,  22,
IO, 93, 2025121718, 03, FNV3, 144, 135S, 1007E,  56,  987, XX,  64, NEQ,    6,    7,    6,    6,     ,     ,  22,
IO, 93, 2025121718, 03, FNV3, 150, 136S, 1004E,  54,  989, XX,  34, NEQ,   35,   41,   41,   32,     ,     ,  20,
IO, 93, 2025121718, 03, FNV3, 150, 136S, 1004E,  54,  989, XX,  50, NEQ,   14,   15,   14,   12,     ,     ,  20,
IO, 93, 2025121718, 03, FNV3, 150, 136S, 1004E,  54,  989, XX,  64, NEQ,    6,    6,    5,    5,     ,     ,  20,
IO, 93, 2025121718, 03, FNV3, 156, 137S, 1000E,  51,  990, XX,  34, NEQ,   34,   40,   40,   30,     ,     ,  21,
IO, 93, 2025121718, 03, FNV3, 156, 137S, 1000E,  51,  990, XX,  50, NEQ,   13,   15,   13,   11,     ,     ,  21,
IO, 93, 2025121718, 03, FNV3, 156, 137S, 1000E,  51,  990, XX,  64, NEQ,    5,    6,    5,    5,     ,     ,  21,
IO, 93, 2025121718, 03, FNV3, 162, 138S,  998E,  50,  991, XX,  34, NEQ,   35,   38,   37,   32,     ,     ,  20,
IO, 93, 2025121718, 03, FNV3, 162, 138S,  998E,  50,  991, XX,  50, NEQ,   11,   12,   11,   10,     ,     ,  20,
IO, 93, 2025121718, 03, FNV3, 162, 138S,  998E,  50,  991, XX,  64, NEQ,    4,    5,    4,    4,     ,     ,  20,
IO, 93, 2025121718, 03, FNV3, 168, 138S,  993E,  49,  991, XX,  34, NEQ,   31,   35,   35,   29,     ,     ,  23,
IO, 93, 2025121718, 03, FNV3, 168, 138S,  993E,  49,  991, XX,  50, NEQ,   11,   12,   11,    9,     ,     ,  23,
IO, 93, 2025121718, 03, FNV3, 168, 138S,  993E,  49,  991, XX,  64, NEQ,    5,    5,    5,    5,     ,     ,  23,
IO, 93, 2025121718, 03, FNV3, 174, 140S,  989E,  46,  993, XX,  34, NEQ,   30,   33,   30,   27,     ,     ,  23,
IO, 93, 2025121718, 03, FNV3, 174, 140S,  989E,  46,  993, XX,  50, NEQ,    8,    9,    8,    7,     ,     ,  23,
IO, 93, 2025121718, 03, FNV3, 174, 140S,  989E,  46,  993, XX,  64, NEQ,    4,    4,    4,    4,     ,     ,  23,
IO, 93, 2025121718, 03, FNV3, 180, 142S,  984E,  47,  992, XX,  34, NEQ,   30,   34,   33,   28,     ,     ,  26,
IO, 93, 2025121718, 03, FNV3, 180, 142S,  984E,  47,  992, XX,  50, NEQ,   12,   14,   12,   11,     ,     ,  26,
IO, 93, 2025121718, 03, FNV3, 180, 142S,  984E,  47,  992, XX,  64, NEQ,    6,    5,    5,    5,     ,     ,  26,
IO, 93, 2025121718, 03, FNV3, 186, 143S,  981E,  43,  995, XX,  34, NEQ,   27,   31,   29,   24,     ,     ,  25,
IO, 93, 2025121718, 03, FNV3, 186, 143S,  981E,  43,  995, XX,  50, NEQ,    8,    9,    8,    7,     ,     ,  25,
IO, 93, 2025121718, 03, FNV3, 186, 143S,  981E,  43,  995, XX,  64, NEQ,    3,    4,    3,    3,     ,     ,  25,
IO, 93, 2025121718, 03, FNV3, 192, 143S,  976E,  46,  993, XX,  34, NEQ,   28,   33,   34,   25,     ,     ,  27,
IO, 93, 2025121718, 03, FNV3, 192, 143S,  976E,  46,  993, XX,  50, NEQ,    9,   10,   10,    8,     ,     ,  27,
IO, 93, 2025121718, 03, FNV3, 192, 143S,  976E,  46,  993, XX,  64, NEQ,    5,    5,    5,    4,     ,     ,  27,
IO, 93, 2025121718, 03, FNV3, 198, 145S,  970E,  49,  991, XX,  34, NEQ,   30,   37,   37,   27,     ,     ,  22,
IO, 93, 2025121718, 03, FNV3, 198, 145S,  970E,  49,  991, XX,  50, NEQ,   10,   12,   12,    9,     ,     ,  22,
IO, 93, 2025121718, 03, FNV3, 198, 145S,  970E,  49,  991, XX,  64, NEQ,    6,    6,    5,    5,     ,     ,  22,
IO, 93, 2025121718, 03, FNV3, 204, 147S,  964E,  50,  990, XX,  34, NEQ,   28,   35,   33,   27,     ,     ,  24,
IO, 93, 2025121718, 03, FNV3, 204, 147S,  964E,  50,  990, XX,  50, NEQ,    9,   10,    9,    7,     ,     ,  24,
IO, 93, 2025121718, 03, FNV3, 204, 147S,  964E,  50,  990, XX,  64, NEQ,    5,    5,    5,    4,     ,     ,  24,
IO, 93, 2025121718, 03, FNV3, 210, 147S,  957E,  52,  989, XX,  34, NEQ,   28,   37,   37,   26,     ,     ,  25,
IO, 93, 2025121718, 03, FNV3, 210, 147S,  957E,  52,  989, XX,  50, NEQ,   11,   14,   13,   10,     ,     ,  25,
IO, 93, 2025121718, 03, FNV3, 210, 147S,  957E,  52,  989, XX,  64, NEQ,    7,    8,    7,    6,     ,     ,  25,
IO, 93, 2025121718, 03, FNV3, 216, 145S,  945E,  53,  987, XX,  34, NEQ,   25,   33,   34,   24,     ,     ,  23,
IO, 93, 2025121718, 03, FNV3, 216, 145S,  945E,  53,  987, XX,  50, NEQ,   12,   15,   14,   11,     ,     ,  23,
IO, 93, 2025121718, 03, FNV3, 216, 145S,  945E,  53,  987, XX,  64, NEQ,    7,    7,    6,    6,     ,     ,  23,
IO, 93, 2025121718, 03, FNV3, 222, 146S,  936E,  52,  988, XX,  34, NEQ,   22,   31,   30,   22,     ,     ,  27,
IO, 93, 2025121718, 03, FNV3, 222, 146S,  936E,  52,  988, XX,  50, NEQ,   10,   12,   11,    9,     ,     ,  27,
IO, 93, 2025121718, 03, FNV3, 222, 146S,  936E,  52,  988, XX,  64, NEQ,    6,    8,    6,    6,     ,     ,  27,
IO, 93, 2025121718, 03, FNV3, 228, 146S,  927E,  55,  987, XX,  34, NEQ,   31,   42,   40,   29,     ,     ,  28,
IO, 93, 2025121718, 03, FNV3, 228, 146S,  927E,  55,  987, XX,  50, NEQ,   11,   14,   14,   10,     ,     ,  28,
IO, 93, 2025121718, 03, FNV3, 228, 146S,  927E,  55,  987, XX,  64, NEQ,    8,    8,    7,    7,     ,     ,  28,
IO, 93, 2025121718, 03, FNV3, 234, 147S,  916E,  58,  984, XX,  34, NEQ,   27,   40,   39,   27,     ,     ,  29,
IO, 93, 2025121718, 03, FNV3, 234, 147S,  916E,  58,  984, XX,  50, NEQ,   13,   16,   16,   12,     ,     ,  29,
IO, 93, 2025121718, 03, FNV3, 234, 147S,  916E,  58,  984, XX,  64, NEQ,    9,   10,    9,    9,     ,     ,  29,
IO, 93, 2025121718, 03, FNV3, 240, 144S,  905E,  60,  983, XX,  34, NEQ,   36,   45,   44,   35,     ,     ,  25,
IO, 93, 2025121718, 03, FNV3, 240, 144S,  905E,  60,  983, XX,  50, NEQ,   16,   19,   18,   15,     ,     ,  25,
IO, 93, 2025121718, 03, FNV3, 240, 144S,  905E,  60,  983, XX,  64, NEQ,   10,   11,    9,    9,     ,     ,  25,
IO, 93, 2025121718, 03, FNV3, 246, 144S,  899E,  63,  981, XX,  34, NEQ,   34,   49,   49,   33,     ,     ,  22,
IO, 93, 2025121718, 03, FNV3, 246, 144S,  899E,  63,  981, XX,  50, NEQ,   17,   21,   20,   15,     ,     ,  22,
IO, 93, 2025121718, 03, FNV3, 246, 144S,  899E,  63,  981, XX,  64, NEQ,   10,   11,   10,   10,     ,     ,  22,
IO, 93, 2025121718, 03, FNV3, 252, 145S,  890E,  60,  983, XX,  34, NEQ,   41,   53,   50,   38,     ,     ,  22,
IO, 93, 2025121718, 03, FNV3, 252, 145S,  890E,  60,  983, XX,  50, NEQ,   19,   22,   20,   17,     ,     ,  22,
IO, 93, 2025121718, 03, FNV3, 252, 145S,  890E,  60,  983, XX,  64, NEQ,    9,   10,    9,    8,     ,     ,  22,
IO, 93, 2025121718, 03, FNV3, 258, 146S,  882E,  58,  985, XX,  34, NEQ,   46,   57,   55,   42,     ,     ,  26,
IO, 93, 2025121718, 03, FNV3, 258, 146S,  882E,  58,  985, XX,  50, NEQ,   17,   21,   19,   16,     ,     ,  26,
IO, 93, 2025121718, 03, FNV3, 258, 146S,  882E,  58,  985, XX,  64, NEQ,    9,   10,    9,    8,     ,     ,  26,
IO, 93, 2025121718, 03, FNV3, 264, 147S,  872E,  55,  987, XX,  34, NEQ,   40,   50,   49,   36,     ,     ,  26,
IO, 93, 2025121718, 03, FNV3, 264, 147S,  872E,  55,  987, XX,  50, NEQ,   14,   17,   15,   12,     ,     ,  26,
IO, 93, 2025121718, 03, FNV3, 264, 147S,  872E,  55,  987, XX,  64, NEQ,    7,    7,    6,    5,     ,     ,  26,
IO, 93, 2025121718, 03, FNV3, 270, 146S,  865E,  56,  986, XX,  34, NEQ,   45,   58,   54,   41,     ,     ,  21,
IO, 93, 2025121718, 03, FNV3, 270, 146S,  865E,  56,  986, XX,  50, NEQ,   21,   23,   21,   18,     ,     ,  21,
IO, 93, 2025121718, 03, FNV3, 270, 146S,  865E,  56,  986, XX,  64, NEQ,    9,   10,    8,    8,     ,     ,  21,
IO, 93, 2025121718, 03, FNV3, 276, 149S,  854E,  57,  985, XX,  34, NEQ,   51,   62,   58,   46,     ,     ,  23,
IO, 93, 2025121718, 03, FNV3, 276, 149S,  854E,  57,  985, XX,  50, NEQ,   15,   18,   17,   14,     ,     ,  23,
IO, 93, 2025121718, 03, FNV3, 276, 149S,  854E,  57,  985, XX,  64, NEQ,    8,    9,    8,    8,     ,     ,  23,
IO, 93, 2025121718, 03, FNV3, 282, 150S,  847E,  53,  989, XX,  34, NEQ,   43,   53,   50,   38,     ,     ,  24,
IO, 93, 2025121718, 03, FNV3, 282, 150S,  847E,  53,  989, XX,  50, NEQ,   13,   16,   15,   11,     ,     ,  24,
IO, 93, 2025121718, 03, FNV3, 282, 150S,  847E,  53,  989, XX,  64, NEQ,    7,    9,    7,    6,     ,     ,  24,
IO, 93, 2025121718, 03, FNV3, 288, 150S,  838E,  51,  991, XX,  34, NEQ,   43,   52,   50,   39,     ,     ,  27,
IO, 93, 2025121718, 03, FNV3, 288, 150S,  838E,  51,  991, XX,  50, NEQ,   14,   16,   15,   12,     ,     ,  27,
IO, 93, 2025121718, 03, FNV3, 288, 150S,  838E,  51,  991, XX,  64, NEQ,    8,    8,    7,    7,     ,     ,  27,
IO, 93, 2025121718, 03, FNV3, 294, 152S,  830E,  53,  988, XX,  34, NEQ,   47,   58,   52,   41,     ,     ,  25,
IO, 93, 2025121718, 03, FNV3, 294, 152S,  830E,  53,  988, XX,  50, NEQ,   17,   19,   17,   14,     ,     ,  25,
IO, 93, 2025121718, 03, FNV3, 294, 152S,  830E,  53,  988, XX,  64, NEQ,    7,    8,    7,    6,     ,     ,  25,
IO, 93, 2025121718, 03, FNV3, 300, 153S,  822E,  51,  991, XX,  34, NEQ,   33,   43,   41,   30,     ,     ,  22,
IO, 93, 2025121718, 03, FNV3, 300, 153S,  822E,  51,  991, XX,  50, NEQ,   14,   16,   15,   12,     ,     ,  22,
IO, 93, 2025121718, 03, FNV3, 300, 153S,  822E,  51,  991, XX,  64, NEQ,    6,    7,    6,    5,     ,     ,  22,
IO, 93, 2025121718, 03, FNV3, 306, 157S,  816E,  55,  987, XX,  34, NEQ,   46,   59,   55,   41,     ,     ,  25,
IO, 93, 2025121718, 03, FNV3, 306, 157S,  816E,  55,  987, XX,  50, NEQ,   17,   20,   18,   15,     ,     ,  25,
IO, 93, 2025121718, 03, FNV3, 306, 157S,  816E,  55,  987, XX,  64, NEQ,    9,   10,    9,    8,     ,     ,  25,
IO, 93, 2025121718, 03, FNV3, 312, 159S,  808E,  55,  987, XX,  34, NEQ,   38,   48,   46,   36,     ,     ,  27,
IO, 93, 2025121718, 03, FNV3, 312, 159S,  808E,  55,  987, XX,  50, NEQ,   16,   18,   16,   14,     ,     ,  27,
IO, 93, 2025121718, 03, FNV3, 312, 159S,  808E,  55,  987, XX,  64, NEQ,    7,    9,    7,    7,     ,     ,  27,
