# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
SH, 27, 2026032506, 03, FNV3,   0, 178S, 1190E,  70,  978, XX,  34, NEQ,   90,   90,   75,   75,     ,     ,  15,
SH, 27, 2026032506, 03, FNV3,   6, 180S, 1180E, 103,  952, XX,  34, NEQ,  122,  160,  153,  109,     ,     ,  15,
SH, 27, 2026032506, 03, FNV3,   6, 180S, 1180E, 103,  952, XX,  50, NEQ,   68,   81,   75,   61,     ,     ,  15,
SH, 27, 2026032506, 03, FNV3,   6, 180S, 1180E, 103,  952, XX,  64, NEQ,   40,   43,   38,   35,     ,     ,  15,
SH, 27, 2026032506, 03, FNV3,  12, 183S, 1170E, 115,  943, XX,  34, NEQ,  132,  177,  168,  121,     ,     ,  15,
SH, 27, 2026032506, 03, FNV3,  12, 183S, 1170E, 115,  943, XX,  50, NEQ,   76,   90,   85,   68,     ,     ,  15,
SH, 27, 2026032506, 03, FNV3,  12, 183S, 1170E, 115,  943, XX,  64, NEQ,   46,   50,   44,   41,     ,     ,  15,
SH, 27, 2026032506, 03, FNV3,  18, 189S, 1161E, 114,  942, XX,  34, NEQ,  142,  187,  172,  127,     ,     ,  14,
SH, 27, 2026032506, 03, FNV3,  18, 189S, 1161E, 114,  942, XX,  50, NEQ,   76,   88,   82,   67,     ,     ,  14,
SH, 27, 2026032506, 03, FNV3,  18, 189S, 1161E, 114,  942, XX,  64, NEQ,   43,   47,   41,   38,     ,     ,  14,
SH, 27, 2026032506, 03, FNV3,  24, 196S, 1152E, 115,  940, XX,  34, NEQ,  149,  195,  180,  132,     ,     ,  18,
SH, 27, 2026032506, 03, FNV3,  24, 196S, 1152E, 115,  940, XX,  50, NEQ,   85,   98,   91,   76,     ,     ,  18,
SH, 27, 2026032506, 03, FNV3,  24, 196S, 1152E, 115,  940, XX,  64, NEQ,   52,   55,   48,   46,     ,     ,  18,
SH, 27, 2026032506, 03, FNV3,  30, 203S, 1143E, 107,  948, XX,  34, NEQ,  131,  174,  160,  115,     ,     ,  17,
SH, 27, 2026032506, 03, FNV3,  30, 203S, 1143E, 107,  948, XX,  50, NEQ,   77,   89,   81,   68,     ,     ,  17,
SH, 27, 2026032506, 03, FNV3,  30, 203S, 1143E, 107,  948, XX,  64, NEQ,   47,   50,   44,   42,     ,     ,  17,
SH, 27, 2026032506, 03, FNV3,  36, 211S, 1138E, 101,  952, XX,  34, NEQ,  129,  171,  151,  107,     ,     ,  16,
SH, 27, 2026032506, 03, FNV3,  36, 211S, 1138E, 101,  952, XX,  50, NEQ,   73,   85,   76,   63,     ,     ,  16,
SH, 27, 2026032506, 03, FNV3,  36, 211S, 1138E, 101,  952, XX,  64, NEQ,   44,   47,   40,   38,     ,     ,  16,
SH, 27, 2026032506, 03, FNV3,  42, 223S, 1136E,  89,  960, XX,  34, NEQ,  124,  150,  122,   95,     ,     ,  18,
SH, 27, 2026032506, 03, FNV3,  42, 223S, 1136E,  89,  960, XX,  50, NEQ,   60,   64,   54,   49,     ,     ,  18,
SH, 27, 2026032506, 03, FNV3,  42, 223S, 1136E,  89,  960, XX,  64, NEQ,   32,   33,   26,   26,     ,     ,  18,
SH, 27, 2026032506, 03, FNV3,  48, 238S, 1137E,  76,  971, XX,  34, NEQ,  136,  147,  118,  100,     ,     ,  19,
SH, 27, 2026032506, 03, FNV3,  48, 238S, 1137E,  76,  971, XX,  50, NEQ,   64,   66,   53,   52,     ,     ,  19,
SH, 27, 2026032506, 03, FNV3,  48, 238S, 1137E,  76,  971, XX,  64, NEQ,   25,   25,   19,   19,     ,     ,  19,
SH, 27, 2026032506, 03, FNV3,  54, 255S, 1142E,  62,  981, XX,  34, NEQ,  124,  126,   98,   91,     ,     ,  23,
SH, 27, 2026032506, 03, FNV3,  54, 255S, 1142E,  62,  981, XX,  50, NEQ,   43,   43,   30,   32,     ,     ,  23,
SH, 27, 2026032506, 03, FNV3,  54, 255S, 1142E,  62,  981, XX,  64, NEQ,    7,    7,    5,    5,     ,     ,  23,
SH, 27, 2026032506, 03, FNV3,  60, 276S, 1149E,  46,  989, XX,  34, NEQ,   95,   98,   73,   70,     ,     ,  31,
SH, 27, 2026032506, 03, FNV3,  60, 276S, 1149E,  46,  989, XX,  50, NEQ,    9,   10,    6,    7,     ,     ,  31,
SH, 27, 2026032506, 03, FNV3,  66, 299S, 1164E,  35,  996, XX,  34, NEQ,   19,   24,   12,   10,     ,     ,  41,
SH, 27, 2026032506, 03, FNV3,  72, 325S, 1186E,  29,  997, XX,  34, NEQ,    4,    3,    1,    1,     ,     ,  51,
SH, 27, 2026032506, 03, FNV3,  78, 348S, 1208E,  31,  996, XX,  34, NEQ,   22,    0,    3,    0,     ,     ,  58,
