# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 07, 2026062112, 03, FNV3,   0, 165N, 1306E,  74,  981, XX,  34, NEQ,  125,   60,   70,  125,     ,     ,  30,
WP, 07, 2026062112, 03, FNV3,   6, 173N, 1292E, 101,  957, XX,  34, NEQ,   97,   78,   73,   93,     ,     ,   8,
WP, 07, 2026062112, 03, FNV3,   6, 173N, 1292E, 101,  957, XX,  50, NEQ,   49,   40,   33,   43,     ,     ,   8,
WP, 07, 2026062112, 03, FNV3,   6, 173N, 1292E, 101,  957, XX,  64, NEQ,   27,   23,   19,   24,     ,     ,   8,
WP, 07, 2026062112, 03, FNV3,  12, 177N, 1280E, 107,  950, XX,  34, NEQ,   97,   81,   78,   93,     ,     ,   9,
WP, 07, 2026062112, 03, FNV3,  12, 177N, 1280E, 107,  950, XX,  50, NEQ,   52,   43,   36,   46,     ,     ,   9,
WP, 07, 2026062112, 03, FNV3,  12, 177N, 1280E, 107,  950, XX,  64, NEQ,   28,   24,   20,   25,     ,     ,   9,
WP, 07, 2026062112, 03, FNV3,  18, 180N, 1270E, 110,  946, XX,  34, NEQ,  106,   89,   84,   99,     ,     ,   8,
WP, 07, 2026062112, 03, FNV3,  18, 180N, 1270E, 110,  946, XX,  50, NEQ,   54,   45,   37,   48,     ,     ,   8,
WP, 07, 2026062112, 03, FNV3,  18, 180N, 1270E, 110,  946, XX,  64, NEQ,   29,   26,   21,   26,     ,     ,   8,
WP, 07, 2026062112, 03, FNV3,  24, 184N, 1262E, 110,  946, XX,  34, NEQ,  105,   90,   88,  100,     ,     ,  10,
WP, 07, 2026062112, 03, FNV3,  24, 184N, 1262E, 110,  946, XX,  50, NEQ,   55,   47,   40,   50,     ,     ,  10,
WP, 07, 2026062112, 03, FNV3,  24, 184N, 1262E, 110,  946, XX,  64, NEQ,   30,   27,   23,   27,     ,     ,  10,
WP, 07, 2026062112, 03, FNV3,  30, 187N, 1256E, 105,  949, XX,  34, NEQ,  107,   92,   88,  102,     ,     ,  10,
WP, 07, 2026062112, 03, FNV3,  30, 187N, 1256E, 105,  949, XX,  50, NEQ,   58,   49,   42,   51,     ,     ,  10,
WP, 07, 2026062112, 03, FNV3,  30, 187N, 1256E, 105,  949, XX,  64, NEQ,   33,   29,   25,   29,     ,     ,  10,
WP, 07, 2026062112, 03, FNV3,  36, 190N, 1252E, 100,  953, XX,  34, NEQ,  112,  101,   95,  103,     ,     ,  13,
WP, 07, 2026062112, 03, FNV3,  36, 190N, 1252E, 100,  953, XX,  50, NEQ,   61,   54,   46,   55,     ,     ,  13,
WP, 07, 2026062112, 03, FNV3,  36, 190N, 1252E, 100,  953, XX,  64, NEQ,   34,   31,   26,   30,     ,     ,  13,
WP, 07, 2026062112, 03, FNV3,  42, 194N, 1248E, 102,  952, XX,  34, NEQ,  114,  106,   94,  102,     ,     ,  11,
