# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
CP, 90, 2026071000, 03, FNV3,   0, 113N, 1505W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  90,
WP, 09, 2026071000, 03, FNV3,  42, 285N, 1210E,  67,  964, XX,  64, NEQ,   18,   11,   10,   11,     ,     ,  27,
WP, 09, 2026071000, 03, FNV3,  48, 296N, 1199E,  56,  973, XX,  34, NEQ,  124,  118,   95,  100,     ,     ,  33,
WP, 09, 2026071000, 03, FNV3,  48, 296N, 1199E,  56,  973, XX,  50, NEQ,   28,   21,   13,   14,     ,     ,  33,
WP, 09, 2026071000, 03, FNV3,  48, 296N, 1199E,  56,  973, XX,  64, NEQ,    3,    1,    1,    1,     ,     ,  33,
WP, 09, 2026071000, 03, FNV3,  54, 308N, 1189E,  41,  982, XX,  34, NEQ,   51,   47,   36,   36,     ,     ,  35,
WP, 09, 2026071000, 03, FNV3,  54, 308N, 1189E,  41,  982, XX,  50, NEQ,    1,    1,    0,    0,     ,     ,  35,
WP, 09, 2026071000, 03, FNV3,  60, 316N, 1182E,  35,  985, XX,  34, NEQ,   27,   24,   17,   17,     ,     ,  39,
WP, 09, 2026071000, 03, FNV3,  60, 316N, 1182E,  35,  985, XX,  50, NEQ,    2,    0,    0,    0,     ,     ,  39,
WP, 09, 2026071000, 03, FNV3,  66, 323N, 1178E,  30,  989, XX,  34, NEQ,   12,    7,    4,    4,     ,     ,  46,
WP, 09, 2026071000, 03, FNV3,  72, 331N, 1177E,  27,  990, XX,  34, NEQ,    4,    3,    2,    2,     ,     ,  44,
WP, 09, 2026071000, 03, FNV3,  78, 337N, 1178E,  26,  991, XX,  34, NEQ,    0,    0,    1,    0,     ,     ,  46,
WP, 09, 2026071000, 03, FNV3,  84, 343N, 1180E,  25,  993, XX,  34, NEQ,    1,    1,    2,    1,     ,     ,  44,
WP, 09, 2026071000, 03, FNV3,  90, 348N, 1186E,  25,  993, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  41,
WP, 09, 2026071000, 03, FNV3,  96, 357N, 1194E,  25,  994, XX,  34, NEQ,    1,    0,    0,    1,     ,     ,  48,
WP, 09, 2026071000, 03, FNV3, 102, 366N, 1207E,  25,  993, XX,  34, NEQ,    1,    2,    1,    1,     ,     ,  53,
WP, 09, 2026071000, 03, FNV3, 108, 376N, 1225E,  27,  993, XX,  34, NEQ,    0,    2,    0,    2,     ,     ,  57,
WP, 09, 2026071000, 03, FNV3, 114, 387N, 1250E,  26,  994, XX,  34, NEQ,    1,    2,    1,    0,     ,     ,  49,
WP, 09, 2026071000, 03, FNV3, 120, 394N, 1276E,  25,  993, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  56,
