# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
CP, 01, 2026082218, 03, GENC,   0, 307N, 1723W,  76,  977, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 01, 2026082218, 03, GENC, 162, 394N, 1764E,  23, 1011, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 01, 2026082218, 03, GENC, 168, 399N, 1753E,  22, 1011, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 02, 2026082218, 03, GENC,   0, 145N, 1505W,  41, 1002, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 02, 2026082218, 03, GENC,   6, 147N, 1515W,  38, 1003, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 02, 2026082218, 03, GENC,  12, 148N, 1525W,  35, 1005, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC,   0, 202N, 1435E,  92,  964, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC,   6, 210N, 1423E,  92,  964, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC,  12, 218N, 1410E,  92,  963, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC,  18, 224N, 1396E,  94,  962, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC,  24, 229N, 1382E,  95,  961, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC,  30, 235N, 1367E,  94,  962, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC,  36, 240N, 1352E,  94,  962, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC,  42, 246N, 1339E,  93,  963, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC,  48, 251N, 1326E,  91,  964, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC,  54, 256N, 1315E,  92,  964, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC,  60, 260N, 1304E,  92,  964, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC,  66, 264N, 1296E,  92,  964, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC,  72, 268N, 1288E,  92,  964, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC,  78, 271N, 1282E,  92,  964, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC,  84, 274N, 1276E,  92,  963, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC,  90, 274N, 1271E,  91,  964, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC,  96, 274N, 1266E,  91,  965, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 102, 274N, 1261E,  88,  967, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 108, 273N, 1257E,  86,  969, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 114, 271N, 1251E,  82,  972, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 120, 269N, 1246E,  79,  975, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 126, 269N, 1239E,  75,  977, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 132, 268N, 1231E,  72,  980, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 138, 268N, 1223E,  67,  983, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 144, 267N, 1215E,  61,  988, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 150, 267N, 1214E,  61,  988, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 156, 268N, 1207E,  58,  990, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 162, 269N, 1203E,  57,  991, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 168, 268N, 1196E,  56,  992, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 174, 262N, 1194E,  55,  992, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 180, 260N, 1194E,  54,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 186, 251N, 1186E,  54,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 192, 248N, 1182E,  53,  994, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 198, 237N, 1173E,  54,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 204, 236N, 1170E,  54,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 210, 236N, 1169E,  53,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 216, 235N, 1165E,  53,  994, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 222, 226N, 1157E,  55,  992, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 228, 228N, 1154E,  55,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 234, 227N, 1154E,  55,  992, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 240, 228N, 1152E,  54,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 246, 224N, 1150E,  55,  992, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082218, 03, GENC, 252, 227N, 1151E,  53,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082218, 03, GENC,   0, 210N, 1078E,  50,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082218, 03, GENC,   6, 208N, 1080E,  51,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082218, 03, GENC,  12, 206N, 1083E,  52,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082218, 03, GENC,  18, 206N, 1082E,  52,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082218, 03, GENC,  24, 205N, 1082E,  53,  994, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082218, 03, GENC,  30, 203N, 1083E,  53,  994, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082218, 03, GENC,  36, 201N, 1084E,  54,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082218, 03, GENC,  42, 201N, 1086E,  53,  994, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082218, 03, GENC,  48, 200N, 1088E,  52,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082218, 03, GENC,  54, 203N, 1092E,  52,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082218, 03, GENC,  60, 205N, 1096E,  51,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082218, 03, GENC,  66, 207N, 1096E,  50,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082218, 03, GENC,  72, 212N, 1098E,  49,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082218, 03, GENC,  78, 217N, 1097E,  49,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082218, 03, GENC,  84, 222N, 1095E,  48,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 19, 2026082218, 03, GENC,   0, 125N, 1353E,  40, 1002, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 19, 2026082218, 03, GENC,   6, 131N, 1355E,  42, 1001, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 19, 2026082218, 03, GENC,  12, 137N, 1358E,  44, 1000, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 19, 2026082218, 03, GENC,  18, 141N, 1363E,  45,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 19, 2026082218, 03, GENC,  24, 145N, 1369E,  45,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 19, 2026082218, 03, GENC,  30, 154N, 1374E,  45,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 19, 2026082218, 03, GENC,  36, 163N, 1380E,  44, 1000, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 19, 2026082218, 03, GENC,  42, 199N, 1360E,  61,  987, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 19, 2026082218, 03, GENC,  48, 235N, 1340E,  79,  973, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
