# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
SH, 27, 2026032112, 03, FNV3,   0, 131S, 1368E,  80,  973, XX,  34, NEQ,  110,  110,  110,  100,     ,     ,  25,
SH, 27, 2026032112, 03, FNV3,  36, 146S, 1292E,  34,  996, XX,  34, NEQ,   21,   22,   19,   17,     ,     ,  36,
SH, 27, 2026032112, 03, FNV3,  36, 146S, 1292E,  34,  996, XX,  50, NEQ,    0,    1,    0,    0,     ,     ,  36,
SH, 27, 2026032112, 03, FNV3,  42, 150S, 1280E,  34,  995, XX,  34, NEQ,   12,   16,   12,   10,     ,     ,  32,
SH, 27, 2026032112, 03, FNV3,  42, 150S, 1280E,  34,  995, XX,  50, NEQ,    1,    0,    0,    0,     ,     ,  32,
SH, 27, 2026032112, 03, FNV3,  48, 154S, 1267E,  32,  996, XX,  34, NEQ,   14,   14,   11,   11,     ,     ,  31,
SH, 27, 2026032112, 03, FNV3,  54, 156S, 1254E,  34,  996, XX,  34, NEQ,   26,   25,   18,   19,     ,     ,  37,
SH, 27, 2026032112, 03, FNV3,  54, 156S, 1254E,  34,  996, XX,  50, NEQ,    0,    1,    0,    0,     ,     ,  37,
SH, 27, 2026032112, 03, FNV3,  60, 160S, 1243E,  35,  995, XX,  34, NEQ,   36,   39,   32,   30,     ,     ,  39,
SH, 27, 2026032112, 03, FNV3,  60, 160S, 1243E,  35,  995, XX,  50, NEQ,    0,    1,    1,    0,     ,     ,  39,
SH, 27, 2026032112, 03, FNV3,  66, 166S, 1234E,  40,  993, XX,  34, NEQ,   52,   59,   48,   42,     ,     ,  33,
SH, 27, 2026032112, 03, FNV3,  66, 166S, 1234E,  40,  993, XX,  50, NEQ,    3,    3,    2,    2,     ,     ,  33,
SH, 27, 2026032112, 03, FNV3,  72, 169S, 1222E,  48,  989, XX,  34, NEQ,   76,   83,   73,   66,     ,     ,  32,
SH, 27, 2026032112, 03, FNV3,  72, 169S, 1222E,  48,  989, XX,  50, NEQ,   12,   14,   10,    9,     ,     ,  32,
SH, 27, 2026032112, 03, FNV3,  72, 169S, 1222E,  48,  989, XX,  64, NEQ,    2,    2,    2,    2,     ,     ,  32,
SH, 27, 2026032112, 03, FNV3,  78, 171S, 1211E,  58,  986, XX,  34, NEQ,   95,  107,   96,   82,     ,     ,  28,
SH, 27, 2026032112, 03, FNV3,  78, 171S, 1211E,  58,  986, XX,  50, NEQ,   30,   35,   29,   25,     ,     ,  28,
SH, 27, 2026032112, 03, FNV3,  78, 171S, 1211E,  58,  986, XX,  64, NEQ,    6,    8,    5,    5,     ,     ,  28,
SH, 27, 2026032112, 03, FNV3,  84, 176S, 1201E,  69,  978, XX,  34, NEQ,  107,  126,  115,   93,     ,     ,  23,
SH, 27, 2026032112, 03, FNV3,  84, 176S, 1201E,  69,  978, XX,  50, NEQ,   41,   46,   40,   34,     ,     ,  23,
SH, 27, 2026032112, 03, FNV3,  84, 176S, 1201E,  69,  978, XX,  64, NEQ,   11,   15,   11,   10,     ,     ,  23,
SH, 27, 2026032112, 03, FNV3,  90, 183S, 1190E,  88,  964, XX,  34, NEQ,  119,  148,  133,  101,     ,     ,  16,
SH, 27, 2026032112, 03, FNV3,  90, 183S, 1190E,  88,  964, XX,  50, NEQ,   62,   71,   63,   54,     ,     ,  16,
SH, 27, 2026032112, 03, FNV3,  90, 183S, 1190E,  88,  964, XX,  64, NEQ,   30,   33,   28,   26,     ,     ,  16,
SH, 27, 2026032112, 03, FNV3,  96, 188S, 1179E, 100,  955, XX,  34, NEQ,  122,  155,  142,  108,     ,     ,  15,
SH, 27, 2026032112, 03, FNV3,  96, 188S, 1179E, 100,  955, XX,  50, NEQ,   68,   77,   70,   60,     ,     ,  15,
SH, 27, 2026032112, 03, FNV3,  96, 188S, 1179E, 100,  955, XX,  64, NEQ,   37,   40,   35,   33,     ,     ,  15,
SH, 27, 2026032112, 03, FNV3, 102, 193S, 1169E, 107,  949, XX,  34, NEQ,  126,  166,  152,  111,     ,     ,  15,
SH, 27, 2026032112, 03, FNV3, 102, 193S, 1169E, 107,  949, XX,  50, NEQ,   71,   83,   76,   62,     ,     ,  15,
SH, 27, 2026032112, 03, FNV3, 102, 193S, 1169E, 107,  949, XX,  64, NEQ,   41,   44,   39,   37,     ,     ,  15,
SH, 27, 2026032112, 03, FNV3, 108, 199S, 1159E, 109,  946, XX,  34, NEQ,  128,  164,  150,  110,     ,     ,  13,
SH, 27, 2026032112, 03, FNV3, 108, 199S, 1159E, 109,  946, XX,  50, NEQ,   69,   80,   73,   61,     ,     ,  13,
SH, 27, 2026032112, 03, FNV3, 108, 199S, 1159E, 109,  946, XX,  64, NEQ,   41,   44,   38,   36,     ,     ,  13,
SH, 27, 2026032112, 03, FNV3, 114, 208S, 1151E, 104,  950, XX,  34, NEQ,  133,  171,  153,  111,     ,     ,  14,
SH, 27, 2026032112, 03, FNV3, 114, 208S, 1151E, 104,  950, XX,  50, NEQ,   74,   85,   77,   64,     ,     ,  14,
SH, 27, 2026032112, 03, FNV3, 114, 208S, 1151E, 104,  950, XX,  64, NEQ,   44,   46,   40,   38,     ,     ,  14,
SH, 27, 2026032112, 03, FNV3, 120, 216S, 1146E,  94,  957, XX,  34, NEQ,  128,  157,  136,  104,     ,     ,  16,
SH, 27, 2026032112, 03, FNV3, 120, 216S, 1146E,  94,  957, XX,  50, NEQ,   67,   74,   65,   57,     ,     ,  16,
SH, 27, 2026032112, 03, FNV3, 120, 216S, 1146E,  94,  957, XX,  64, NEQ,   34,   36,   31,   30,     ,     ,  16,
SH, 27, 2026032112, 03, FNV3, 126, 228S, 1143E,  74,  970, XX,  34, NEQ,  115,  141,  116,   89,     ,     ,  17,
SH, 27, 2026032112, 03, FNV3, 126, 228S, 1143E,  74,  970, XX,  50, NEQ,   53,   60,   50,   44,     ,     ,  17,
SH, 27, 2026032112, 03, FNV3, 126, 228S, 1143E,  74,  970, XX,  64, NEQ,   22,   24,   20,   19,     ,     ,  17,
SH, 27, 2026032112, 03, FNV3, 132, 242S, 1143E,  62,  979, XX,  34, NEQ,  103,  117,   93,   77,     ,     ,  25,
SH, 27, 2026032112, 03, FNV3, 132, 242S, 1143E,  62,  979, XX,  50, NEQ,   37,   39,   31,   29,     ,     ,  25,
SH, 27, 2026032112, 03, FNV3, 132, 242S, 1143E,  62,  979, XX,  64, NEQ,   12,   13,   10,   10,     ,     ,  25,
SH, 27, 2026032112, 03, FNV3, 138, 260S, 1147E,  53,  984, XX,  34, NEQ,  102,  111,   87,   77,     ,     ,  28,
SH, 27, 2026032112, 03, FNV3, 138, 260S, 1147E,  53,  984, XX,  50, NEQ,   31,   33,   25,   24,     ,     ,  28,
SH, 27, 2026032112, 03, FNV3, 138, 260S, 1147E,  53,  984, XX,  64, NEQ,   10,    9,    8,    8,     ,     ,  28,
SH, 27, 2026032112, 03, FNV3, 144, 279S, 1158E,  45,  988, XX,  34, NEQ,   64,   68,   52,   47,     ,     ,  34,
SH, 27, 2026032112, 03, FNV3, 144, 279S, 1158E,  45,  988, XX,  50, NEQ,   19,   18,   14,   14,     ,     ,  34,
SH, 27, 2026032112, 03, FNV3, 144, 279S, 1158E,  45,  988, XX,  64, NEQ,    5,    5,    4,    4,     ,     ,  34,
SH, 27, 2026032112, 03, FNV3, 150, 300S, 1166E,  37,  992, XX,  34, NEQ,   41,   44,   33,   29,     ,     ,  40,
SH, 27, 2026032112, 03, FNV3, 150, 300S, 1166E,  37,  992, XX,  50, NEQ,    7,    7,    6,    6,     ,     ,  40,
SH, 27, 2026032112, 03, FNV3, 150, 300S, 1166E,  37,  992, XX,  64, NEQ,    2,    2,    2,    2,     ,     ,  40,
SH, 27, 2026032112, 03, FNV3, 156, 324S, 1182E,  34,  994, XX,  34, NEQ,   26,   28,   20,   18,     ,     ,  51,
SH, 27, 2026032112, 03, FNV3, 156, 324S, 1182E,  34,  994, XX,  50, NEQ,    6,    5,    4,    4,     ,     ,  51,
SH, 27, 2026032112, 03, FNV3, 156, 324S, 1182E,  34,  994, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  51,
SH, 27, 2026032112, 03, FNV3, 162, 345S, 1204E,  35,  993, XX,  34, NEQ,   33,   20,   16,   12,     ,     ,  55,
SH, 27, 2026032112, 03, FNV3, 162, 345S, 1204E,  35,  993, XX,  50, NEQ,    5,    5,    4,    4,     ,     ,  55,
SH, 27, 2026032112, 03, FNV3, 168, 358S, 1225E,  37,  992, XX,  34, NEQ,   30,   27,   14,   16,     ,     ,  55,
SH, 27, 2026032112, 03, FNV3, 174, 361S, 1237E,  36,  992, XX,  34, NEQ,   13,   24,    7,    4,     ,     ,  58,
SH, 98, 2026032112, 03, FNV3,   0, 130S, 1613E,  19, 1004, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,  80,
SH, 98, 2026032112, 03, FNV3,   6, 129S, 1609E,  21, 1004, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  54,
SH, 98, 2026032112, 03, FNV3,  12, 134S, 1608E,  23, 1002, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  53,
SH, 98, 2026032112, 03, FNV3,  18, 140S, 1612E,  26, 1001, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  49,
SH, 98, 2026032112, 03, FNV3,  24, 151S, 1618E,  29, 1000, XX,  34, NEQ,    2,    3,    4,    0,     ,     ,  49,
SH, 98, 2026032112, 03, FNV3,  30, 161S, 1622E,  31,  999, XX,  34, NEQ,   11,    4,    1,    1,     ,     ,  46,
SH, 98, 2026032112, 03, FNV3,  36, 173S, 1625E,  35,  998, XX,  34, NEQ,   26,   18,   13,   12,     ,     ,  47,
SH, 98, 2026032112, 03, FNV3,  42, 187S, 1627E,  39,  996, XX,  34, NEQ,   53,   50,   38,   38,     ,     ,  46,
SH, 98, 2026032112, 03, FNV3,  42, 187S, 1627E,  39,  996, XX,  50, NEQ,    4,    0,    0,    0,     ,     ,  46,
SH, 98, 2026032112, 03, FNV3,  48, 204S, 1634E,  41,  995, XX,  34, NEQ,   44,   42,   31,   28,     ,     ,  34,
SH, 98, 2026032112, 03, FNV3,  48, 204S, 1634E,  41,  995, XX,  50, NEQ,    2,    1,    1,    1,     ,     ,  34,
SH, 98, 2026032112, 03, FNV3,  54, 223S, 1637E,  42,  994, XX,  34, NEQ,   69,   72,   56,   51,     ,     ,  33,
SH, 98, 2026032112, 03, FNV3,  54, 223S, 1637E,  42,  994, XX,  50, NEQ,    3,    3,    3,    2,     ,     ,  33,
SH, 98, 2026032112, 03, FNV3,  60, 242S, 1640E,  39,  995, XX,  34, NEQ,   55,   61,   47,   42,     ,     ,  37,
SH, 98, 2026032112, 03, FNV3,  60, 242S, 1640E,  39,  995, XX,  50, NEQ,    4,    3,    2,    2,     ,     ,  37,
SH, 98, 2026032112, 03, FNV3,  66, 263S, 1644E,  37,  994, XX,  34, NEQ,   41,   47,   36,   32,     ,     ,  43,
SH, 98, 2026032112, 03, FNV3,  72, 286S, 1644E,  37,  995, XX,  34, NEQ,   50,   56,   42,   37,     ,     ,  46,
SH, 98, 2026032112, 03, FNV3,  72, 286S, 1644E,  37,  995, XX,  50, NEQ,    6,    6,    7,    5,     ,     ,  46,
SH, 98, 2026032112, 03, FNV3,  78, 302S, 1644E,  39,  993, XX,  34, NEQ,   24,   25,   27,   19,     ,     ,  45,
SH, 98, 2026032112, 03, FNV3,  78, 302S, 1644E,  39,  993, XX,  50, NEQ,    0,    2,    0,    0,     ,     ,  45,
