# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 31, 2025110300, 03, FNV3,   0, 105N, 1289E,  70,  985, XX,  34, NEQ,   90,   80,   70,   95,     ,     ,  10,
WP, 31, 2025110300, 03, FNV3,   6, 107N, 1272E,  94,  962, XX,  34, NEQ,   95,   83,   86,   94,     ,     ,   9,
WP, 31, 2025110300, 03, FNV3,   6, 107N, 1272E,  94,  962, XX,  50, NEQ,   53,   47,   42,   48,     ,     ,   9,
WP, 31, 2025110300, 03, FNV3,   6, 107N, 1272E,  94,  962, XX,  64, NEQ,   27,   24,   21,   24,     ,     ,   9,
WP, 31, 2025110300, 03, FNV3,  12, 106N, 1258E, 107,  952, XX,  34, NEQ,   93,   79,   83,   96,     ,     ,  13,
WP, 31, 2025110300, 03, FNV3,  12, 106N, 1258E, 107,  952, XX,  50, NEQ,   54,   46,   42,   50,     ,     ,  13,
WP, 31, 2025110300, 03, FNV3,  12, 106N, 1258E, 107,  952, XX,  64, NEQ,   30,   26,   22,   28,     ,     ,  13,
WP, 31, 2025110300, 03, FNV3,  18, 107N, 1243E,  88,  968, XX,  34, NEQ,   98,   78,   80,   97,     ,     ,  13,
WP, 31, 2025110300, 03, FNV3,  18, 107N, 1243E,  88,  968, XX,  50, NEQ,   54,   46,   40,   50,     ,     ,  13,
WP, 31, 2025110300, 03, FNV3,  18, 107N, 1243E,  88,  968, XX,  64, NEQ,   29,   25,   22,   26,     ,     ,  13,
WP, 31, 2025110300, 03, FNV3,  24, 107N, 1229E,  72,  979, XX,  34, NEQ,   95,   79,   75,   88,     ,     ,  17,
WP, 31, 2025110300, 03, FNV3,  24, 107N, 1229E,  72,  979, XX,  50, NEQ,   43,   37,   31,   38,     ,     ,  17,
WP, 31, 2025110300, 03, FNV3,  24, 107N, 1229E,  72,  979, XX,  64, NEQ,   20,   15,   13,   16,     ,     ,  17,
WP, 31, 2025110300, 03, FNV3,  30, 110N, 1216E,  66,  982, XX,  34, NEQ,   97,   82,   78,   92,     ,     ,  15,
WP, 31, 2025110300, 03, FNV3,  30, 110N, 1216E,  66,  982, XX,  50, NEQ,   41,   35,   29,   35,     ,     ,  15,
WP, 31, 2025110300, 03, FNV3,  30, 110N, 1216E,  66,  982, XX,  64, NEQ,   12,   10,    9,   11,     ,     ,  15,
WP, 31, 2025110300, 03, FNV3,  36, 113N, 1205E,  68,  982, XX,  34, NEQ,   90,   76,   73,   86,     ,     ,  18,
WP, 31, 2025110300, 03, FNV3,  36, 113N, 1205E,  68,  982, XX,  50, NEQ,   38,   30,   25,   31,     ,     ,  18,
WP, 31, 2025110300, 03, FNV3,  36, 113N, 1205E,  68,  982, XX,  64, NEQ,   15,   10,    8,   10,     ,     ,  18,
WP, 31, 2025110300, 03, FNV3,  42, 116N, 1192E,  72,  979, XX,  34, NEQ,  100,   85,   82,   96,     ,     ,  16,
WP, 31, 2025110300, 03, FNV3,  42, 116N, 1192E,  72,  979, XX,  50, NEQ,   46,   39,   33,   40,     ,     ,  16,
WP, 31, 2025110300, 03, FNV3,  42, 116N, 1192E,  72,  979, XX,  64, NEQ,   17,   15,   13,   15,     ,     ,  16,
WP, 31, 2025110300, 03, FNV3,  48, 118N, 1179E,  77,  975, XX,  34, NEQ,   95,   77,   74,   91,     ,     ,  14,
WP, 31, 2025110300, 03, FNV3,  48, 118N, 1179E,  77,  975, XX,  50, NEQ,   45,   37,   31,   39,     ,     ,  14,
WP, 31, 2025110300, 03, FNV3,  48, 118N, 1179E,  77,  975, XX,  64, NEQ,   18,   14,   12,   15,     ,     ,  14,
WP, 31, 2025110300, 03, FNV3,  54, 121N, 1165E,  79,  973, XX,  34, NEQ,  101,   84,   78,   94,     ,     ,  12,
WP, 31, 2025110300, 03, FNV3,  54, 121N, 1165E,  79,  973, XX,  50, NEQ,   51,   43,   36,   44,     ,     ,  12,
WP, 31, 2025110300, 03, FNV3,  54, 121N, 1165E,  79,  973, XX,  64, NEQ,   22,   18,   15,   18,     ,     ,  12,
WP, 31, 2025110300, 03, FNV3,  60, 124N, 1151E,  88,  966, XX,  34, NEQ,  112,   91,   84,  105,     ,     ,  13,
WP, 31, 2025110300, 03, FNV3,  60, 124N, 1151E,  88,  966, XX,  50, NEQ,   57,   47,   39,   50,     ,     ,  13,
WP, 31, 2025110300, 03, FNV3,  60, 124N, 1151E,  88,  966, XX,  64, NEQ,   27,   23,   19,   24,     ,     ,  13,
WP, 31, 2025110300, 03, FNV3,  66, 127N, 1135E, 100,  956, XX,  34, NEQ,  125,  106,   99,  119,     ,     ,  12,
WP, 31, 2025110300, 03, FNV3,  66, 127N, 1135E, 100,  956, XX,  50, NEQ,   67,   57,   49,   60,     ,     ,  12,
WP, 31, 2025110300, 03, FNV3,  66, 127N, 1135E, 100,  956, XX,  64, NEQ,   35,   30,   26,   31,     ,     ,  12,
WP, 31, 2025110300, 03, FNV3,  72, 129N, 1120E, 101,  954, XX,  34, NEQ,  138,  114,  107,  132,     ,     ,  13,
WP, 31, 2025110300, 03, FNV3,  72, 129N, 1120E, 101,  954, XX,  50, NEQ,   75,   64,   55,   67,     ,     ,  13,
WP, 31, 2025110300, 03, FNV3,  72, 129N, 1120E, 101,  954, XX,  64, NEQ,   39,   34,   29,   35,     ,     ,  13,
WP, 31, 2025110300, 03, FNV3,  78, 134N, 1107E,  96,  960, XX,  34, NEQ,  138,  116,  112,  134,     ,     ,  17,
WP, 31, 2025110300, 03, FNV3,  78, 134N, 1107E,  96,  960, XX,  50, NEQ,   78,   68,   58,   71,     ,     ,  17,
WP, 31, 2025110300, 03, FNV3,  78, 134N, 1107E,  96,  960, XX,  64, NEQ,   39,   35,   29,   35,     ,     ,  17,
WP, 31, 2025110300, 03, FNV3,  84, 139N, 1093E,  81,  970, XX,  34, NEQ,  117,  100,   95,  109,     ,     ,  17,
WP, 31, 2025110300, 03, FNV3,  84, 139N, 1093E,  81,  970, XX,  50, NEQ,   60,   52,   45,   53,     ,     ,  17,
WP, 31, 2025110300, 03, FNV3,  84, 139N, 1093E,  81,  970, XX,  64, NEQ,   27,   23,   20,   23,     ,     ,  17,
WP, 31, 2025110300, 03, FNV3,  90, 145N, 1077E,  54,  987, XX,  34, NEQ,   79,   70,   60,   68,     ,     ,  26,
WP, 31, 2025110300, 03, FNV3,  90, 145N, 1077E,  54,  987, XX,  50, NEQ,   27,   23,   20,   21,     ,     ,  26,
WP, 31, 2025110300, 03, FNV3,  90, 145N, 1077E,  54,  987, XX,  64, NEQ,    8,    6,    6,    6,     ,     ,  26,
WP, 31, 2025110300, 03, FNV3,  96, 151N, 1065E,  36,  998, XX,  34, NEQ,   49,   45,   38,   41,     ,     ,  37,
WP, 31, 2025110300, 03, FNV3,  96, 151N, 1065E,  36,  998, XX,  50, NEQ,    9,    8,    8,    8,     ,     ,  37,
WP, 31, 2025110300, 03, FNV3,  96, 151N, 1065E,  36,  998, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  37,
WP, 31, 2025110300, 03, FNV3, 102, 157N, 1055E,  25, 1003, XX,  34, NEQ,    4,    3,    2,    3,     ,     ,  39,
WP, 31, 2025110300, 03, FNV3, 108, 161N, 1043E,  20, 1004, XX,  34, NEQ,    1,    1,    1,    1,     ,     ,  44,
WP, 31, 2025110300, 03, FNV3, 114, 167N, 1032E,  18, 1005, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  52,
WP, 31, 2025110300, 03, FNV3, 120, 167N, 1020E,  17, 1007, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  45,
