# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
EP, 06, 2025070200, 03, FNV3,   0, 179N, 1071W,  99,  962, XX,  34, NEQ,   80,   60,   50,   70,     ,     ,  15,
EP, 06, 2025070200, 03, FNV3,   6, 185N, 1080W,  93,  968, XX,  34, NEQ,   67,   58,   44,   58,     ,     ,  15,
EP, 06, 2025070200, 03, FNV3,   6, 185N, 1080W,  93,  968, XX,  50, NEQ,   32,   27,   22,   28,     ,     ,  15,
EP, 06, 2025070200, 03, FNV3,   6, 185N, 1080W,  93,  968, XX,  64, NEQ,   17,   14,   12,   15,     ,     ,  15,
EP, 06, 2025070200, 03, FNV3,  12, 190N, 1088W,  84,  975, XX,  34, NEQ,   61,   54,   41,   52,     ,     ,  17,
EP, 06, 2025070200, 03, FNV3,  12, 190N, 1088W,  84,  975, XX,  50, NEQ,   29,   25,   20,   25,     ,     ,  17,
EP, 06, 2025070200, 03, FNV3,  12, 190N, 1088W,  84,  975, XX,  64, NEQ,   15,   13,   11,   13,     ,     ,  17,
EP, 06, 2025070200, 03, FNV3,  18, 193N, 1096W,  73,  982, XX,  34, NEQ,   59,   51,   40,   51,     ,     ,  19,
EP, 06, 2025070200, 03, FNV3,  18, 193N, 1096W,  73,  982, XX,  50, NEQ,   28,   24,   19,   24,     ,     ,  19,
EP, 06, 2025070200, 03, FNV3,  18, 193N, 1096W,  73,  982, XX,  64, NEQ,   13,   11,    9,   11,     ,     ,  19,
EP, 06, 2025070200, 03, FNV3,  24, 197N, 1103W,  65,  987, XX,  34, NEQ,   60,   52,   43,   52,     ,     ,  24,
EP, 06, 2025070200, 03, FNV3,  24, 197N, 1103W,  65,  987, XX,  50, NEQ,   24,   20,   16,   21,     ,     ,  24,
EP, 06, 2025070200, 03, FNV3,  24, 197N, 1103W,  65,  987, XX,  64, NEQ,    9,    8,    6,    8,     ,     ,  24,
EP, 06, 2025070200, 03, FNV3,  30, 200N, 1111W,  53,  995, XX,  34, NEQ,   46,   38,   30,   40,     ,     ,  26,
