# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 32, 2025110712, 03, FNV3,   0, 119N, 1354E,  64,  982, XX,  34, NEQ,  220,  150,  150,  220,     ,     ,  40,
WP, 32, 2025110712, 03, FNV3,   6, 122N, 1338E, 105,  947, XX,  34, NEQ,  193,  167,  160,  186,     ,     ,  17,
WP, 32, 2025110712, 03, FNV3,   6, 122N, 1338E, 105,  947, XX,  50, NEQ,  110,  101,   90,  100,     ,     ,  17,
WP, 32, 2025110712, 03, FNV3,   6, 122N, 1338E, 105,  947, XX,  64, NEQ,   58,   54,   47,   52,     ,     ,  17,
WP, 32, 2025110712, 03, FNV3,  12, 125N, 1322E, 127,  929, XX,  34, NEQ,  212,  181,  165,  203,     ,     ,  14,
WP, 32, 2025110712, 03, FNV3,  12, 125N, 1322E, 127,  929, XX,  50, NEQ,  116,  103,   90,  105,     ,     ,  14,
WP, 32, 2025110712, 03, FNV3,  12, 125N, 1322E, 127,  929, XX,  64, NEQ,   61,   56,   48,   55,     ,     ,  14,
WP, 32, 2025110712, 03, FNV3,  18, 128N, 1304E, 130,  925, XX,  34, NEQ,  231,  201,  181,  219,     ,     ,  13,
WP, 32, 2025110712, 03, FNV3,  18, 128N, 1304E, 130,  925, XX,  50, NEQ,  130,  117,  102,  118,     ,     ,  13,
WP, 32, 2025110712, 03, FNV3,  18, 128N, 1304E, 130,  925, XX,  64, NEQ,   70,   64,   54,   62,     ,     ,  13,
WP, 32, 2025110712, 03, FNV3,  24, 132N, 1286E, 137,  919, XX,  34, NEQ,  249,  217,  197,  239,     ,     ,  13,
WP, 32, 2025110712, 03, FNV3,  24, 132N, 1286E, 137,  919, XX,  50, NEQ,  142,  127,  112,  129,     ,     ,  13,
WP, 32, 2025110712, 03, FNV3,  24, 132N, 1286E, 137,  919, XX,  64, NEQ,   76,   71,   61,   69,     ,     ,  13,
WP, 32, 2025110712, 03, FNV3,  30, 137N, 1269E, 137,  917, XX,  34, NEQ,  248,  218,  199,  238,     ,     ,  13,
WP, 32, 2025110712, 03, FNV3,  30, 137N, 1269E, 137,  917, XX,  50, NEQ,  142,  129,  114,  130,     ,     ,  13,
WP, 32, 2025110712, 03, FNV3,  30, 137N, 1269E, 137,  917, XX,  64, NEQ,   78,   74,   63,   71,     ,     ,  13,
