# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 09, 2026010512, 03, FNV3,   0, 167S,  553E,  25, 1005, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,  45,
IO, 12, 2026010512, 03, FNV3,  42, 177S,  920E,  53,  992, XX,  50, NEQ,   21,   24,   20,   17,     ,     ,  20,
IO, 12, 2026010512, 03, FNV3,  42, 177S,  920E,  53,  992, XX,  64, NEQ,    2,    3,    2,    2,     ,     ,  20,
IO, 12, 2026010512, 03, FNV3,  48, 179S,  915E,  50,  993, XX,  34, NEQ,   82,   90,   78,   69,     ,     ,  25,
IO, 12, 2026010512, 03, FNV3,  48, 179S,  915E,  50,  993, XX,  50, NEQ,   11,   11,    9,    8,     ,     ,  25,
IO, 12, 2026010512, 03, FNV3,  48, 179S,  915E,  50,  993, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  25,
IO, 12, 2026010512, 03, FNV3,  54, 179S,  909E,  41,  998, XX,  34, NEQ,   56,   58,   53,   47,     ,     ,  33,
IO, 12, 2026010512, 03, FNV3,  54, 179S,  909E,  41,  998, XX,  50, NEQ,    2,    3,    2,    2,     ,     ,  33,
IO, 12, 2026010512, 03, FNV3,  60, 180S,  903E,  36, 1001, XX,  34, NEQ,   42,   42,   35,   34,     ,     ,  38,
IO, 12, 2026010512, 03, FNV3,  60, 180S,  903E,  36, 1001, XX,  50, NEQ,    0,    1,    0,    0,     ,     ,  38,
IO, 12, 2026010512, 03, FNV3,  66, 179S,  896E,  33, 1002, XX,  34, NEQ,   15,   15,   15,   12,     ,     ,  36,
IO, 12, 2026010512, 03, FNV3,  72, 177S,  888E,  32, 1002, XX,  34, NEQ,   14,   15,   14,   12,     ,     ,  40,
IO, 12, 2026010512, 03, FNV3,  78, 175S,  878E,  30, 1003, XX,  34, NEQ,   11,   10,    8,    8,     ,     ,  42,
IO, 12, 2026010512, 03, FNV3,  84, 175S,  870E,  29, 1004, XX,  34, NEQ,    5,    5,    3,    3,     ,     ,  42,
IO, 12, 2026010512, 03, FNV3,  90, 174S,  860E,  29, 1004, XX,  34, NEQ,    2,    3,    2,    1,     ,     ,  40,
IO, 12, 2026010512, 03, FNV3,  96, 173S,  850E,  29, 1004, XX,  34, NEQ,    8,    9,    6,    6,     ,     ,  41,
IO, 12, 2026010512, 03, FNV3, 102, 173S,  839E,  26, 1005, XX,  34, NEQ,    1,    1,    1,    1,     ,     ,  44,
IO, 12, 2026010512, 03, FNV3, 108, 175S,  830E,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  45,
IO, 12, 2026010512, 03, FNV3, 114, 178S,  820E,  25, 1005, XX,  34, NEQ,    1,    1,    1,    1,     ,     ,  41,
IO, 12, 2026010512, 03, FNV3, 120, 180S,  811E,  24, 1006, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  46,
IO, 12, 2026010512, 03, FNV3, 126, 181S,  801E,  24, 1006, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  44,
IO, 12, 2026010512, 03, FNV3, 132, 186S,  785E,  25, 1006, XX,  34, NEQ,    4,    1,    1,    1,     ,     ,  52,
IO, 12, 2026010512, 03, FNV3, 138, 186S,  774E,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  49,
