# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 21, 2026021318, 03, FNV3,   0, 233S,  361E,  89,  963, XX,  34, NEQ,   70,   80,   80,   60,     ,     ,   5,
IO, 21, 2026021318, 03, FNV3,   6, 242S,  357E,  86,  969, XX,  34, NEQ,   69,   88,   70,   50,     ,     ,  14,
IO, 21, 2026021318, 03, FNV3,   6, 242S,  357E,  86,  969, XX,  50, NEQ,   35,   37,   30,   28,     ,     ,  14,
IO, 21, 2026021318, 03, FNV3,   6, 242S,  357E,  86,  969, XX,  64, NEQ,   18,   17,   14,   15,     ,     ,  14,
IO, 21, 2026021318, 03, FNV3,  12, 251S,  359E,  82,  972, XX,  34, NEQ,   76,   83,   66,   57,     ,     ,  13,
IO, 21, 2026021318, 03, FNV3,  12, 251S,  359E,  82,  972, XX,  50, NEQ,   36,   36,   29,   29,     ,     ,  13,
IO, 21, 2026021318, 03, FNV3,  12, 251S,  359E,  82,  972, XX,  64, NEQ,   19,   17,   14,   14,     ,     ,  13,
IO, 21, 2026021318, 03, FNV3,  18, 260S,  365E,  81,  971, XX,  34, NEQ,   88,   83,   66,   66,     ,     ,  12,
IO, 21, 2026021318, 03, FNV3,  18, 260S,  365E,  81,  971, XX,  50, NEQ,   40,   37,   28,   32,     ,     ,  12,
IO, 21, 2026021318, 03, FNV3,  18, 260S,  365E,  81,  971, XX,  64, NEQ,   20,   15,   12,   14,     ,     ,  12,
IO, 21, 2026021318, 03, FNV3,  24, 265S,  376E,  76,  977, XX,  34, NEQ,   90,   76,   63,   73,     ,     ,  14,
IO, 21, 2026021318, 03, FNV3,  24, 265S,  376E,  76,  977, XX,  50, NEQ,   38,   31,   25,   30,     ,     ,  14,
IO, 21, 2026021318, 03, FNV3,  24, 265S,  376E,  76,  977, XX,  64, NEQ,   16,   12,   10,   12,     ,     ,  14,
IO, 21, 2026021318, 03, FNV3,  30, 268S,  384E,  69,  982, XX,  34, NEQ,   83,   73,   65,   70,     ,     ,  17,
IO, 21, 2026021318, 03, FNV3,  30, 268S,  384E,  69,  982, XX,  50, NEQ,   33,   25,   20,   24,     ,     ,  17,
IO, 21, 2026021318, 03, FNV3,  30, 268S,  384E,  69,  982, XX,  64, NEQ,   11,    7,    6,    7,     ,     ,  17,
IO, 21, 2026021318, 03, FNV3,  36, 269S,  395E,  66,  985, XX,  34, NEQ,   97,   84,   76,   84,     ,     ,  20,
IO, 21, 2026021318, 03, FNV3,  36, 269S,  395E,  66,  985, XX,  50, NEQ,   34,   24,   20,   25,     ,     ,  20,
IO, 21, 2026021318, 03, FNV3,  36, 269S,  395E,  66,  985, XX,  64, NEQ,   11,    7,    6,    8,     ,     ,  20,
IO, 21, 2026021318, 03, FNV3,  42, 268S,  405E,  62,  988, XX,  34, NEQ,   84,   72,   62,   72,     ,     ,  21,
IO, 21, 2026021318, 03, FNV3,  42, 268S,  405E,  62,  988, XX,  50, NEQ,   27,   17,   14,   17,     ,     ,  21,
IO, 21, 2026021318, 03, FNV3,  42, 268S,  405E,  62,  988, XX,  64, NEQ,    6,    2,    2,    2,     ,     ,  21,
IO, 21, 2026021318, 03, FNV3,  48, 265S,  415E,  58,  992, XX,  34, NEQ,   93,   77,   70,   81,     ,     ,  29,
IO, 21, 2026021318, 03, FNV3,  48, 265S,  415E,  58,  992, XX,  50, NEQ,   29,   17,   16,   19,     ,     ,  29,
IO, 21, 2026021318, 03, FNV3,  48, 265S,  415E,  58,  992, XX,  64, NEQ,    4,    3,    3,    3,     ,     ,  29,
IO, 21, 2026021318, 03, FNV3,  54, 261S,  420E,  50,  996, XX,  34, NEQ,   85,   76,   69,   76,     ,     ,  36,
