# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
SH, 27, 2026032200, 03, FNV3,   0, 136S, 1341E,  54,  986, XX,  34, NEQ,  100,  100,  100,  100,     ,     ,  20,
SH, 27, 2026032200, 03, FNV3,   6, 137S, 1329E,  47,  990, XX,  34, NEQ,   55,   59,   50,   45,     ,     ,  23,
SH, 27, 2026032200, 03, FNV3,   6, 137S, 1329E,  47,  990, XX,  50, NEQ,    5,    6,    7,    4,     ,     ,  23,
SH, 27, 2026032200, 03, FNV3,  12, 140S, 1316E,  38,  996, XX,  34, NEQ,   34,   35,   28,   28,     ,     ,  30,
SH, 27, 2026032200, 03, FNV3,  12, 140S, 1316E,  38,  996, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  30,
SH, 27, 2026032200, 03, FNV3,  18, 144S, 1304E,  35,  996, XX,  34, NEQ,   18,   21,   14,   13,     ,     ,  32,
SH, 27, 2026032200, 03, FNV3,  18, 144S, 1304E,  35,  996, XX,  50, NEQ,    0,    1,    0,    0,     ,     ,  32,
SH, 27, 2026032200, 03, FNV3,  24, 146S, 1291E,  36,  995, XX,  34, NEQ,   29,   36,   28,   25,     ,     ,  39,
SH, 27, 2026032200, 03, FNV3,  24, 146S, 1291E,  36,  995, XX,  50, NEQ,    1,    1,    0,    2,     ,     ,  39,
SH, 27, 2026032200, 03, FNV3,  30, 150S, 1278E,  34,  995, XX,  34, NEQ,   19,   22,   16,   14,     ,     ,  32,
SH, 27, 2026032200, 03, FNV3,  30, 150S, 1278E,  34,  995, XX,  50, NEQ,    1,    0,    0,    0,     ,     ,  32,
SH, 27, 2026032200, 03, FNV3,  36, 153S, 1263E,  33,  996, XX,  34, NEQ,   27,   26,   21,   22,     ,     ,  35,
SH, 27, 2026032200, 03, FNV3,  42, 156S, 1251E,  35,  995, XX,  34, NEQ,   33,   33,   28,   27,     ,     ,  37,
SH, 27, 2026032200, 03, FNV3,  42, 156S, 1251E,  35,  995, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  37,
SH, 27, 2026032200, 03, FNV3,  48, 160S, 1242E,  37,  994, XX,  34, NEQ,   47,   51,   42,   40,     ,     ,  38,
SH, 27, 2026032200, 03, FNV3,  48, 160S, 1242E,  37,  994, XX,  50, NEQ,    0,    0,    1,    0,     ,     ,  38,
SH, 27, 2026032200, 03, FNV3,  54, 166S, 1234E,  41,  991, XX,  34, NEQ,   53,   61,   50,   43,     ,     ,  37,
SH, 27, 2026032200, 03, FNV3,  54, 166S, 1234E,  41,  991, XX,  50, NEQ,    3,    4,    2,    2,     ,     ,  37,
SH, 27, 2026032200, 03, FNV3,  54, 166S, 1234E,  41,  991, XX,  64, NEQ,    0,    1,    0,    0,     ,     ,  37,
SH, 27, 2026032200, 03, FNV3,  60, 170S, 1223E,  48,  989, XX,  34, NEQ,   89,   97,   84,   77,     ,     ,  37,
SH, 27, 2026032200, 03, FNV3,  60, 170S, 1223E,  48,  989, XX,  50, NEQ,   15,   15,   13,   11,     ,     ,  37,
SH, 27, 2026032200, 03, FNV3,  60, 170S, 1223E,  48,  989, XX,  64, NEQ,    2,    2,    2,    1,     ,     ,  37,
SH, 27, 2026032200, 03, FNV3,  66, 173S, 1213E,  57,  985, XX,  34, NEQ,   93,  106,   95,   82,     ,     ,  29,
SH, 27, 2026032200, 03, FNV3,  66, 173S, 1213E,  57,  985, XX,  50, NEQ,   28,   32,   25,   23,     ,     ,  29,
SH, 27, 2026032200, 03, FNV3,  66, 173S, 1213E,  57,  985, XX,  64, NEQ,    4,    6,    4,    3,     ,     ,  29,
SH, 27, 2026032200, 03, FNV3,  72, 178S, 1202E,  66,  980, XX,  34, NEQ,  116,  135,  121,  101,     ,     ,  24,
SH, 27, 2026032200, 03, FNV3,  72, 178S, 1202E,  66,  980, XX,  50, NEQ,   49,   53,   45,   40,     ,     ,  24,
SH, 27, 2026032200, 03, FNV3,  72, 178S, 1202E,  66,  980, XX,  64, NEQ,   12,   14,   12,   10,     ,     ,  24,
SH, 27, 2026032200, 03, FNV3,  78, 184S, 1192E,  80,  969, XX,  34, NEQ,  119,  146,  131,  102,     ,     ,  18,
SH, 27, 2026032200, 03, FNV3,  78, 184S, 1192E,  80,  969, XX,  50, NEQ,   60,   68,   60,   51,     ,     ,  18,
SH, 27, 2026032200, 03, FNV3,  78, 184S, 1192E,  80,  969, XX,  64, NEQ,   25,   29,   24,   22,     ,     ,  18,
SH, 27, 2026032200, 03, FNV3,  84, 188S, 1182E,  92,  961, XX,  34, NEQ,  125,  154,  143,  110,     ,     ,  17,
SH, 27, 2026032200, 03, FNV3,  84, 188S, 1182E,  92,  961, XX,  50, NEQ,   68,   77,   71,   60,     ,     ,  17,
SH, 27, 2026032200, 03, FNV3,  84, 188S, 1182E,  92,  961, XX,  64, NEQ,   38,   40,   36,   33,     ,     ,  17,
SH, 27, 2026032200, 03, FNV3,  90, 192S, 1174E,  99,  954, XX,  34, NEQ,  119,  155,  142,  104,     ,     ,  15,
SH, 27, 2026032200, 03, FNV3,  90, 192S, 1174E,  99,  954, XX,  50, NEQ,   64,   76,   71,   57,     ,     ,  15,
SH, 27, 2026032200, 03, FNV3,  90, 192S, 1174E,  99,  954, XX,  64, NEQ,   36,   39,   34,   32,     ,     ,  15,
SH, 27, 2026032200, 03, FNV3,  96, 199S, 1165E, 100,  953, XX,  34, NEQ,  128,  162,  145,  110,     ,     ,  17,
SH, 27, 2026032200, 03, FNV3,  96, 199S, 1165E, 100,  953, XX,  50, NEQ,   65,   74,   68,   57,     ,     ,  17,
SH, 27, 2026032200, 03, FNV3,  96, 199S, 1165E, 100,  953, XX,  64, NEQ,   35,   37,   33,   31,     ,     ,  17,
SH, 27, 2026032200, 03, FNV3, 102, 206S, 1157E,  99,  951, XX,  34, NEQ,  131,  166,  148,  111,     ,     ,  19,
SH, 27, 2026032200, 03, FNV3, 102, 206S, 1157E,  99,  951, XX,  50, NEQ,   71,   80,   73,   62,     ,     ,  19,
SH, 27, 2026032200, 03, FNV3, 102, 206S, 1157E,  99,  951, XX,  64, NEQ,   39,   41,   36,   34,     ,     ,  19,
SH, 27, 2026032200, 03, FNV3, 108, 213S, 1152E,  89,  959, XX,  34, NEQ,  126,  152,  130,  103,     ,     ,  16,
SH, 27, 2026032200, 03, FNV3, 108, 213S, 1152E,  89,  959, XX,  50, NEQ,   62,   70,   61,   53,     ,     ,  16,
SH, 27, 2026032200, 03, FNV3, 108, 213S, 1152E,  89,  959, XX,  64, NEQ,   33,   35,   30,   29,     ,     ,  16,
SH, 27, 2026032200, 03, FNV3, 114, 223S, 1149E,  73,  970, XX,  34, NEQ,  111,  135,  113,   87,     ,     ,  21,
SH, 27, 2026032200, 03, FNV3, 114, 223S, 1149E,  73,  970, XX,  50, NEQ,   51,   56,   47,   41,     ,     ,  21,
SH, 27, 2026032200, 03, FNV3, 114, 223S, 1149E,  73,  970, XX,  64, NEQ,   21,   22,   19,   18,     ,     ,  21,
SH, 27, 2026032200, 03, FNV3, 120, 237S, 1149E,  59,  979, XX,  34, NEQ,   99,  114,   90,   75,     ,     ,  28,
SH, 27, 2026032200, 03, FNV3, 120, 237S, 1149E,  59,  979, XX,  50, NEQ,   29,   35,   26,   23,     ,     ,  28,
SH, 27, 2026032200, 03, FNV3, 120, 237S, 1149E,  59,  979, XX,  64, NEQ,   10,   11,    9,    8,     ,     ,  28,
SH, 27, 2026032200, 03, FNV3, 126, 255S, 1151E,  49,  985, XX,  34, NEQ,   89,   95,   75,   67,     ,     ,  32,
SH, 27, 2026032200, 03, FNV3, 126, 255S, 1151E,  49,  985, XX,  50, NEQ,   26,   27,   22,   21,     ,     ,  32,
SH, 27, 2026032200, 03, FNV3, 126, 255S, 1151E,  49,  985, XX,  64, NEQ,   10,   10,    8,    8,     ,     ,  32,
SH, 27, 2026032200, 03, FNV3, 132, 275S, 1159E,  42,  990, XX,  34, NEQ,   55,   57,   46,   41,     ,     ,  36,
SH, 27, 2026032200, 03, FNV3, 132, 275S, 1159E,  42,  990, XX,  50, NEQ,   15,   14,   11,   11,     ,     ,  36,
SH, 27, 2026032200, 03, FNV3, 132, 275S, 1159E,  42,  990, XX,  64, NEQ,    4,    4,    4,    4,     ,     ,  36,
SH, 27, 2026032200, 03, FNV3, 138, 294S, 1166E,  35,  994, XX,  34, NEQ,   43,   46,   35,   31,     ,     ,  48,
SH, 27, 2026032200, 03, FNV3, 138, 294S, 1166E,  35,  994, XX,  50, NEQ,   11,   11,    8,    8,     ,     ,  48,
SH, 27, 2026032200, 03, FNV3, 138, 294S, 1166E,  35,  994, XX,  64, NEQ,    1,    1,    1,    0,     ,     ,  48,
SH, 27, 2026032200, 03, FNV3, 144, 317S, 1177E,  32,  996, XX,  34, NEQ,   29,   24,   22,   18,     ,     ,  53,
SH, 27, 2026032200, 03, FNV3, 144, 317S, 1177E,  32,  996, XX,  50, NEQ,    2,    2,    2,    2,     ,     ,  53,
SH, 27, 2026032200, 03, FNV3, 144, 317S, 1177E,  32,  996, XX,  64, NEQ,    0,    1,    0,    0,     ,     ,  53,
SH, 27, 2026032200, 03, FNV3, 150, 337S, 1192E,  33,  995, XX,  34, NEQ,   20,   18,   11,   11,     ,     ,  63,
