# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
AL, 13, 2025102712, 03, FNV3,   0, 164N,  780W, 140,  913, XX,  34, NEQ,  170,  130,   50,   80,     ,     ,  10,
AL, 13, 2025102712, 03, FNV3,   0, 164N,  780W, 140,  913, XX,  50, NEQ,   45,   35,   30,   45,     ,     ,  10,
AL, 13, 2025102712, 03, FNV3,   0, 164N,  780W, 140,  913, XX,  64, NEQ,   25,   20,   20,   25,     ,     ,  10,
AL, 13, 2025102712, 03, FNV3,   6, 164N,  783W, 136,  930, XX,  34, NEQ,  115,   89,   59,  102,     ,     ,  10,
AL, 13, 2025102712, 03, FNV3,   6, 164N,  783W, 136,  930, XX,  50, NEQ,   53,   39,   29,   45,     ,     ,  10,
AL, 13, 2025102712, 03, FNV3,   6, 164N,  783W, 136,  930, XX,  64, NEQ,   28,   23,   18,   24,     ,     ,  10,
AL, 13, 2025102712, 03, FNV3,  12, 165N,  786W, 134,  929, XX,  34, NEQ,  124,  104,   75,  108,     ,     ,  12,
AL, 13, 2025102712, 03, FNV3,  12, 165N,  786W, 134,  929, XX,  50, NEQ,   53,   41,   30,   45,     ,     ,  12,
AL, 13, 2025102712, 03, FNV3,  12, 165N,  786W, 134,  929, XX,  64, NEQ,   29,   23,   19,   24,     ,     ,  12,
AL, 13, 2025102712, 03, FNV3,  18, 168N,  785W, 130,  931, XX,  34, NEQ,  120,  113,   80,   98,     ,     ,  12,
AL, 13, 2025102712, 03, FNV3,  18, 168N,  785W, 130,  931, XX,  50, NEQ,   56,   49,   37,   46,     ,     ,  12,
AL, 13, 2025102712, 03, FNV3,  18, 168N,  785W, 130,  931, XX,  64, NEQ,   30,   26,   21,   25,     ,     ,  12,
AL, 13, 2025102712, 03, FNV3,  24, 174N,  782W, 124,  938, XX,  34, NEQ,  125,  126,   88,  100,     ,     ,  10,
AL, 13, 2025102712, 03, FNV3,  24, 174N,  782W, 124,  938, XX,  50, NEQ,   58,   54,   40,   47,     ,     ,  10,
AL, 13, 2025102712, 03, FNV3,  24, 174N,  782W, 124,  938, XX,  64, NEQ,   30,   28,   22,   26,     ,     ,  10,
AL, 13, 2025102712, 03, FNV3,  30, 180N,  778W, 119,  943, XX,  34, NEQ,  127,  127,   83,   98,     ,     ,  13,
AL, 13, 2025102712, 03, FNV3,  30, 180N,  778W, 119,  943, XX,  50, NEQ,   60,   56,   41,   50,     ,     ,  13,
AL, 13, 2025102712, 03, FNV3,  30, 180N,  778W, 119,  943, XX,  64, NEQ,   32,   29,   23,   27,     ,     ,  13,
AL, 13, 2025102712, 03, FNV3,  36, 187N,  773W, 111,  950, XX,  34, NEQ,  131,  135,   89,  103,     ,     ,  12,
AL, 13, 2025102712, 03, FNV3,  36, 187N,  773W, 111,  950, XX,  50, NEQ,   63,   61,   45,   52,     ,     ,  12,
AL, 13, 2025102712, 03, FNV3,  36, 187N,  773W, 111,  950, XX,  64, NEQ,   35,   32,   26,   30,     ,     ,  12,
AL, 13, 2025102712, 03, FNV3,  42, 197N,  767W, 112,  949, XX,  34, NEQ,  139,  139,   94,  109,     ,     ,  16,
AL, 13, 2025102712, 03, FNV3,  42, 197N,  767W, 112,  949, XX,  50, NEQ,   70,   67,   51,   59,     ,     ,  16,
AL, 13, 2025102712, 03, FNV3,  42, 197N,  767W, 112,  949, XX,  64, NEQ,   39,   36,   29,   34,     ,     ,  16,
AL, 13, 2025102712, 03, FNV3,  48, 206N,  761W,  97,  959, XX,  34, NEQ,  140,  138,   93,  109,     ,     ,  15,
AL, 13, 2025102712, 03, FNV3,  48, 206N,  761W,  97,  959, XX,  50, NEQ,   71,   67,   51,   60,     ,     ,  15,
AL, 13, 2025102712, 03, FNV3,  48, 206N,  761W,  97,  959, XX,  64, NEQ,   39,   36,   29,   33,     ,     ,  15,
AL, 13, 2025102712, 03, FNV3,  54, 217N,  754W,  95,  964, XX,  34, NEQ,  142,  138,   87,  107,     ,     ,  17,
AL, 13, 2025102712, 03, FNV3,  54, 217N,  754W,  95,  964, XX,  50, NEQ,   72,   67,   49,   59,     ,     ,  17,
AL, 13, 2025102712, 03, FNV3,  54, 217N,  754W,  95,  964, XX,  64, NEQ,   39,   35,   28,   32,     ,     ,  17,
AL, 13, 2025102712, 03, FNV3,  60, 230N,  746W,  96,  963, XX,  34, NEQ,  133,  135,   87,   99,     ,     ,  17,
AL, 13, 2025102712, 03, FNV3,  60, 230N,  746W,  96,  963, XX,  50, NEQ,   66,   63,   46,   53,     ,     ,  17,
AL, 13, 2025102712, 03, FNV3,  60, 230N,  746W,  96,  963, XX,  64, NEQ,   36,   33,   26,   30,     ,     ,  17,
AL, 13, 2025102712, 03, FNV3,  66, 244N,  737W, 104,  956, XX,  34, NEQ,  148,  153,  100,  111,     ,     ,  18,
AL, 13, 2025102712, 03, FNV3,  66, 244N,  737W, 104,  956, XX,  50, NEQ,   75,   73,   54,   61,     ,     ,  18,
AL, 13, 2025102712, 03, FNV3,  66, 244N,  737W, 104,  956, XX,  64, NEQ,   41,   39,   31,   36,     ,     ,  18,
AL, 13, 2025102712, 03, FNV3,  72, 261N,  724W, 102,  956, XX,  34, NEQ,  151,  160,  108,  114,     ,     ,  17,
AL, 13, 2025102712, 03, FNV3,  72, 261N,  724W, 102,  956, XX,  50, NEQ,   77,   77,   58,   63,     ,     ,  17,
AL, 13, 2025102712, 03, FNV3,  72, 261N,  724W, 102,  956, XX,  64, NEQ,   42,   40,   32,   36,     ,     ,  17,
AL, 13, 2025102712, 03, FNV3,  78, 281N,  708W,  99,  957, XX,  34, NEQ,  159,  173,  118,  121,     ,     ,  20,
AL, 13, 2025102712, 03, FNV3,  78, 281N,  708W,  99,  957, XX,  50, NEQ,   84,   86,   66,   69,     ,     ,  20,
AL, 13, 2025102712, 03, FNV3,  78, 281N,  708W,  99,  957, XX,  64, NEQ,   46,   45,   36,   39,     ,     ,  20,
AL, 13, 2025102712, 03, FNV3,  84, 306N,  685W,  92,  960, XX,  34, NEQ,  155,  170,  122,  120,     ,     ,  24,
AL, 13, 2025102712, 03, FNV3,  84, 306N,  685W,  92,  960, XX,  50, NEQ,   79,   83,   65,   65,     ,     ,  24,
AL, 13, 2025102712, 03, FNV3,  84, 306N,  685W,  92,  960, XX,  64, NEQ,   40,   41,   32,   34,     ,     ,  24,
AL, 13, 2025102712, 03, FNV3,  90, 335N,  659W,  83,  964, XX,  34, NEQ,  186,  200,  151,  149,     ,     ,  28,
AL, 13, 2025102712, 03, FNV3,  90, 335N,  659W,  83,  964, XX,  50, NEQ,   97,  101,   82,   81,     ,     ,  28,
AL, 13, 2025102712, 03, FNV3,  90, 335N,  659W,  83,  964, XX,  64, NEQ,   45,   46,   37,   38,     ,     ,  28,
