# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
SH, 23, 2026022706, 03, FNV3,   0, 194S, 1685E,  54,  985, XX,  34, NEQ,   70,   65,   45,   50,     ,     ,  15,
SH, 23, 2026022706, 03, FNV3,   6, 194S, 1692E,  60,  985, XX,  34, NEQ,   74,   67,   54,   59,     ,     ,  15,
SH, 23, 2026022706, 03, FNV3,   6, 194S, 1692E,  60,  985, XX,  50, NEQ,   25,   19,   14,   16,     ,     ,  15,
SH, 23, 2026022706, 03, FNV3,   6, 194S, 1692E,  60,  985, XX,  64, NEQ,    3,    1,    1,    1,     ,     ,  15,
SH, 23, 2026022706, 03, FNV3,  12, 197S, 1698E,  59,  985, XX,  34, NEQ,   79,   75,   64,   66,     ,     ,  15,
SH, 23, 2026022706, 03, FNV3,  12, 197S, 1698E,  59,  985, XX,  50, NEQ,   27,   22,   17,   19,     ,     ,  15,
SH, 23, 2026022706, 03, FNV3,  12, 197S, 1698E,  59,  985, XX,  64, NEQ,    2,    1,    1,    1,     ,     ,  15,
SH, 23, 2026022706, 03, FNV3,  18, 199S, 1707E,  58,  986, XX,  34, NEQ,   83,   76,   63,   70,     ,     ,  21,
SH, 23, 2026022706, 03, FNV3,  18, 199S, 1707E,  58,  986, XX,  50, NEQ,   24,   17,   14,   15,     ,     ,  21,
SH, 23, 2026022706, 03, FNV3,  18, 199S, 1707E,  58,  986, XX,  64, NEQ,    4,    2,    2,    1,     ,     ,  21,
SH, 23, 2026022706, 03, FNV3,  24, 202S, 1718E,  58,  985, XX,  34, NEQ,   92,   83,   70,   77,     ,     ,  25,
SH, 23, 2026022706, 03, FNV3,  24, 202S, 1718E,  58,  985, XX,  50, NEQ,   27,   19,   15,   18,     ,     ,  25,
SH, 23, 2026022706, 03, FNV3,  24, 202S, 1718E,  58,  985, XX,  64, NEQ,    5,    3,    3,    3,     ,     ,  25,
SH, 23, 2026022706, 03, FNV3,  30, 208S, 1734E,  61,  983, XX,  34, NEQ,   96,   85,   70,   78,     ,     ,  23,
SH, 23, 2026022706, 03, FNV3,  30, 208S, 1734E,  61,  983, XX,  50, NEQ,   32,   26,   20,   25,     ,     ,  23,
SH, 23, 2026022706, 03, FNV3,  30, 208S, 1734E,  61,  983, XX,  64, NEQ,    6,    4,    3,    4,     ,     ,  23,
SH, 23, 2026022706, 03, FNV3,  36, 217S, 1751E,  67,  978, XX,  34, NEQ,  106,   96,   77,   84,     ,     ,  22,
SH, 23, 2026022706, 03, FNV3,  36, 217S, 1751E,  67,  978, XX,  50, NEQ,   44,   38,   29,   34,     ,     ,  22,
SH, 23, 2026022706, 03, FNV3,  36, 217S, 1751E,  67,  978, XX,  64, NEQ,   12,    9,    7,    8,     ,     ,  22,
SH, 23, 2026022706, 03, FNV3,  42, 231S, 1772E,  73,  974, XX,  34, NEQ,  117,  112,   91,   93,     ,     ,  22,
SH, 23, 2026022706, 03, FNV3,  42, 231S, 1772E,  73,  974, XX,  50, NEQ,   50,   46,   37,   40,     ,     ,  22,
SH, 23, 2026022706, 03, FNV3,  42, 231S, 1772E,  73,  974, XX,  64, NEQ,   16,   13,   11,   12,     ,     ,  22,
SH, 23, 2026022706, 03, FNV3,  48, 250S, 1796E,  76,  968, XX,  34, NEQ,  131,  130,  107,  107,     ,     ,  23,
SH, 23, 2026022706, 03, FNV3,  48, 250S, 1796E,  76,  968, XX,  50, NEQ,   55,   51,   42,   44,     ,     ,  23,
SH, 23, 2026022706, 03, FNV3,  48, 250S, 1796E,  76,  968, XX,  64, NEQ,   19,   17,   13,   14,     ,     ,  23,
SH, 23, 2026022706, 03, FNV3,  54, 271S, 1779W,  62,  976, XX,  34, NEQ,  152,  154,  133,  127,     ,     ,  31,
SH, 23, 2026022706, 03, FNV3,  54, 271S, 1779W,  62,  976, XX,  50, NEQ,   59,   59,   48,   48,     ,     ,  31,
SH, 23, 2026022706, 03, FNV3,  54, 271S, 1779W,  62,  976, XX,  64, NEQ,   12,   11,    9,   10,     ,     ,  31,
SH, 23, 2026022706, 03, FNV3,  60, 292S, 1752W,  54,  979, XX,  34, NEQ,  141,  140,  118,  115,     ,     ,  44,
SH, 23, 2026022706, 03, FNV3,  60, 292S, 1752W,  54,  979, XX,  50, NEQ,   31,   27,   20,   22,     ,     ,  44,
SH, 23, 2026022706, 03, FNV3,  60, 292S, 1752W,  54,  979, XX,  64, NEQ,    4,    5,    3,    3,     ,     ,  44,
SH, 23, 2026022706, 03, FNV3,  66, 316S, 1719W,  44,  985, XX,  34, NEQ,   86,   80,   66,   60,     ,     ,  57,
SH, 23, 2026022706, 03, FNV3,  66, 316S, 1719W,  44,  985, XX,  50, NEQ,    6,    4,    5,    6,     ,     ,  57,
SH, 23, 2026022706, 03, FNV3,  72, 348S, 1679W,  42,  986, XX,  34, NEQ,   48,   39,   31,   25,     ,     ,  56,
SH, 23, 2026022706, 03, FNV3,  72, 348S, 1679W,  42,  986, XX,  50, NEQ,    4,    1,    4,    1,     ,     ,  56,
