# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
SH, 23, 2026022712, 03, FNV3,   0, 195S, 1695E,  60,  985, XX,  34, NEQ,   55,   80,   65,   35,     ,     ,  10,
SH, 23, 2026022712, 03, FNV3,   6, 197S, 1697E,  65,  982, XX,  34, NEQ,   71,   64,   54,   57,     ,     ,  12,
SH, 23, 2026022712, 03, FNV3,   6, 197S, 1697E,  65,  982, XX,  50, NEQ,   29,   25,   19,   22,     ,     ,  12,
SH, 23, 2026022712, 03, FNV3,   6, 197S, 1697E,  65,  982, XX,  64, NEQ,    7,    5,    4,    5,     ,     ,  12,
SH, 23, 2026022712, 03, FNV3,  12, 198S, 1705E,  64,  983, XX,  34, NEQ,   85,   75,   67,   73,     ,     ,  17,
SH, 23, 2026022712, 03, FNV3,  12, 198S, 1705E,  64,  983, XX,  50, NEQ,   32,   24,   20,   23,     ,     ,  17,
SH, 23, 2026022712, 03, FNV3,  12, 198S, 1705E,  64,  983, XX,  64, NEQ,    7,    3,    3,    3,     ,     ,  17,
SH, 23, 2026022712, 03, FNV3,  18, 201S, 1718E,  67,  980, XX,  34, NEQ,   95,   84,   72,   79,     ,     ,  18,
SH, 23, 2026022712, 03, FNV3,  18, 201S, 1718E,  67,  980, XX,  50, NEQ,   40,   34,   27,   31,     ,     ,  18,
SH, 23, 2026022712, 03, FNV3,  18, 201S, 1718E,  67,  980, XX,  64, NEQ,   14,    8,    7,    8,     ,     ,  18,
SH, 23, 2026022712, 03, FNV3,  24, 206S, 1733E,  70,  979, XX,  34, NEQ,   95,   84,   71,   78,     ,     ,  21,
SH, 23, 2026022712, 03, FNV3,  24, 206S, 1733E,  70,  979, XX,  50, NEQ,   41,   33,   27,   31,     ,     ,  21,
SH, 23, 2026022712, 03, FNV3,  24, 206S, 1733E,  70,  979, XX,  64, NEQ,   12,    9,    7,    8,     ,     ,  21,
SH, 23, 2026022712, 03, FNV3,  30, 216S, 1751E,  75,  973, XX,  34, NEQ,  105,   98,   81,   85,     ,     ,  18,
SH, 23, 2026022712, 03, FNV3,  30, 216S, 1751E,  75,  973, XX,  50, NEQ,   46,   42,   33,   37,     ,     ,  18,
SH, 23, 2026022712, 03, FNV3,  30, 216S, 1751E,  75,  973, XX,  64, NEQ,   18,   14,   11,   12,     ,     ,  18,
SH, 23, 2026022712, 03, FNV3,  36, 230S, 1773E,  78,  970, XX,  34, NEQ,  113,  110,   90,   92,     ,     ,  21,
SH, 23, 2026022712, 03, FNV3,  36, 230S, 1773E,  78,  970, XX,  50, NEQ,   55,   51,   42,   45,     ,     ,  21,
SH, 23, 2026022712, 03, FNV3,  36, 230S, 1773E,  78,  970, XX,  64, NEQ,   22,   19,   16,   17,     ,     ,  21,
SH, 23, 2026022712, 03, FNV3,  42, 250S, 1797E,  82,  964, XX,  34, NEQ,  145,  146,  123,  119,     ,     ,  20,
SH, 23, 2026022712, 03, FNV3,  42, 250S, 1797E,  82,  964, XX,  50, NEQ,   62,   61,   50,   51,     ,     ,  20,
SH, 23, 2026022712, 03, FNV3,  42, 250S, 1797E,  82,  964, XX,  64, NEQ,   28,   23,   20,   21,     ,     ,  20,
SH, 23, 2026022712, 03, FNV3,  48, 272S, 1780W,  66,  973, XX,  34, NEQ,  164,  164,  144,  136,     ,     ,  31,
SH, 23, 2026022712, 03, FNV3,  48, 272S, 1780W,  66,  973, XX,  50, NEQ,   70,   69,   57,   58,     ,     ,  31,
SH, 23, 2026022712, 03, FNV3,  48, 272S, 1780W,  66,  973, XX,  64, NEQ,   13,   14,   10,   10,     ,     ,  31,
SH, 23, 2026022712, 03, FNV3,  54, 293S, 1753W,  57,  977, XX,  34, NEQ,  176,  176,  152,  145,     ,     ,  43,
SH, 23, 2026022712, 03, FNV3,  54, 293S, 1753W,  57,  977, XX,  50, NEQ,   51,   43,   35,   36,     ,     ,  43,
SH, 23, 2026022712, 03, FNV3,  54, 293S, 1753W,  57,  977, XX,  64, NEQ,    5,    5,    4,    3,     ,     ,  43,
SH, 23, 2026022712, 03, FNV3,  60, 318S, 1720W,  47,  983, XX,  34, NEQ,   98,   92,   78,   71,     ,     ,  50,
SH, 23, 2026022712, 03, FNV3,  60, 318S, 1720W,  47,  983, XX,  50, NEQ,   13,   12,    8,    7,     ,     ,  50,
SH, 23, 2026022712, 03, FNV3,  60, 318S, 1720W,  47,  983, XX,  64, NEQ,    0,    1,    0,    0,     ,     ,  50,
SH, 23, 2026022712, 03, FNV3,  66, 349S, 1683W,  43,  985, XX,  34, NEQ,   50,   44,   33,   28,     ,     ,  53,
SH, 23, 2026022712, 03, FNV3,  66, 349S, 1683W,  43,  985, XX,  50, NEQ,    0,    2,    0,    0,     ,     ,  53,
