# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 97, 2025111706, 03, FNV3,   0, 110S, 1291E,  29, 1003, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,  30,
IO, 97, 2025111706, 03, FNV3,  96, 117S, 1339E,  57,  987, XX,  34, NEQ,   50,   55,   46,   39,     ,     ,  21,
IO, 97, 2025111706, 03, FNV3,  96, 117S, 1339E,  57,  987, XX,  50, NEQ,   17,   18,   14,   13,     ,     ,  21,
IO, 97, 2025111706, 03, FNV3,  96, 117S, 1339E,  57,  987, XX,  64, NEQ,    7,    7,    5,    5,     ,     ,  21,
IO, 97, 2025111706, 03, FNV3, 102, 122S, 1335E,  54,  989, XX,  34, NEQ,   46,   52,   43,   37,     ,     ,  18,
IO, 97, 2025111706, 03, FNV3, 102, 122S, 1335E,  54,  989, XX,  50, NEQ,   14,   15,   13,   11,     ,     ,  18,
IO, 97, 2025111706, 03, FNV3, 102, 122S, 1335E,  54,  989, XX,  64, NEQ,    5,    6,    4,    4,     ,     ,  18,
IO, 97, 2025111706, 03, FNV3, 108, 126S, 1332E,  53,  989, XX,  34, NEQ,   39,   47,   40,   31,     ,     ,  20,
IO, 97, 2025111706, 03, FNV3, 108, 126S, 1332E,  53,  989, XX,  50, NEQ,   13,   15,   12,   11,     ,     ,  20,
IO, 97, 2025111706, 03, FNV3, 108, 126S, 1332E,  53,  989, XX,  64, NEQ,    5,    5,    4,    4,     ,     ,  20,
IO, 97, 2025111706, 03, FNV3, 114, 128S, 1328E,  48,  992, XX,  34, NEQ,   27,   34,   28,   22,     ,     ,  24,
IO, 97, 2025111706, 03, FNV3, 114, 128S, 1328E,  48,  992, XX,  50, NEQ,   10,   11,    9,    8,     ,     ,  24,
IO, 97, 2025111706, 03, FNV3, 114, 128S, 1328E,  48,  992, XX,  64, NEQ,    4,    5,    4,    4,     ,     ,  24,
IO, 97, 2025111706, 03, FNV3, 120, 131S, 1324E,  43,  994, XX,  34, NEQ,   25,   28,   23,   18,     ,     ,  24,
IO, 97, 2025111706, 03, FNV3, 120, 131S, 1324E,  43,  994, XX,  50, NEQ,    7,    8,    7,    6,     ,     ,  24,
IO, 97, 2025111706, 03, FNV3, 120, 131S, 1324E,  43,  994, XX,  64, NEQ,    3,    3,    3,    2,     ,     ,  24,
IO, 97, 2025111706, 03, FNV3, 126, 133S, 1320E,  38,  996, XX,  34, NEQ,   24,   25,   21,   19,     ,     ,  28,
IO, 97, 2025111706, 03, FNV3, 126, 133S, 1320E,  38,  996, XX,  50, NEQ,    7,    7,    6,    6,     ,     ,  28,
IO, 97, 2025111706, 03, FNV3, 126, 133S, 1320E,  38,  996, XX,  64, NEQ,    2,    3,    2,    2,     ,     ,  28,
IO, 97, 2025111706, 03, FNV3, 132, 134S, 1313E,  36,  998, XX,  34, NEQ,   20,   21,   18,   15,     ,     ,  33,
IO, 97, 2025111706, 03, FNV3, 132, 134S, 1313E,  36,  998, XX,  50, NEQ,    6,    6,    7,    5,     ,     ,  33,
IO, 97, 2025111706, 03, FNV3, 132, 134S, 1313E,  36,  998, XX,  64, NEQ,    4,    4,    4,    3,     ,     ,  33,
IO, 97, 2025111706, 03, FNV3, 138, 137S, 1308E,  33,  999, XX,  34, NEQ,   13,   14,   12,   11,     ,     ,  30,
IO, 97, 2025111706, 03, FNV3, 138, 137S, 1308E,  33,  999, XX,  50, NEQ,    4,    5,    4,    3,     ,     ,  30,
IO, 97, 2025111706, 03, FNV3, 138, 137S, 1308E,  33,  999, XX,  64, NEQ,    2,    1,    2,    1,     ,     ,  30,
IO, 97, 2025111706, 03, FNV3, 144, 137S, 1302E,  31,  998, XX,  34, NEQ,   11,   14,   12,    9,     ,     ,  34,
IO, 97, 2025111706, 03, FNV3, 144, 137S, 1302E,  31,  998, XX,  50, NEQ,    5,    5,    5,    4,     ,     ,  34,
IO, 97, 2025111706, 03, FNV3, 144, 137S, 1302E,  31,  998, XX,  64, NEQ,    2,    3,    2,    2,     ,     ,  34,
IO, 97, 2025111706, 03, FNV3, 150, 140S, 1297E,  31, 1000, XX,  34, NEQ,    9,   12,   10,    8,     ,     ,  29,
IO, 97, 2025111706, 03, FNV3, 150, 140S, 1297E,  31, 1000, XX,  50, NEQ,    2,    2,    2,    2,     ,     ,  29,
IO, 97, 2025111706, 03, FNV3, 150, 140S, 1297E,  31, 1000, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  29,
IO, 97, 2025111706, 03, FNV3, 156, 142S, 1292E,  32,  999, XX,  34, NEQ,   10,   12,   10,    8,     ,     ,  35,
IO, 97, 2025111706, 03, FNV3, 156, 142S, 1292E,  32,  999, XX,  50, NEQ,    2,    3,    2,    1,     ,     ,  35,
IO, 97, 2025111706, 03, FNV3, 156, 142S, 1292E,  32,  999, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  35,
IO, 97, 2025111706, 03, FNV3, 162, 144S, 1289E,  29, 1000, XX,  34, NEQ,    8,    9,    7,    5,     ,     ,  36,
IO, 97, 2025111706, 03, FNV3, 162, 144S, 1289E,  29, 1000, XX,  50, NEQ,    3,    3,    3,    3,     ,     ,  36,
IO, 97, 2025111706, 03, FNV3, 162, 144S, 1289E,  29, 1000, XX,  64, NEQ,    2,    2,    2,    1,     ,     ,  36,
IO, 97, 2025111706, 03, FNV3, 168, 144S, 1284E,  26, 1001, XX,  34, NEQ,    7,    8,    8,    6,     ,     ,  37,
IO, 97, 2025111706, 03, FNV3, 168, 144S, 1284E,  26, 1001, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  37,
