# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 09, 2025122912, 03, FNV3,   0, 137S,  805E, 119,  944, XX,  34, NEQ,   60,   65,   55,   55,     ,     ,   5,
IO, 09, 2025122912, 03, FNV3,   6, 141S,  794E,  94,  965, XX,  34, NEQ,   41,   54,   57,   40,     ,     ,  11,
IO, 09, 2025122912, 03, FNV3,   6, 141S,  794E,  94,  965, XX,  50, NEQ,   21,   25,   24,   20,     ,     ,  11,
IO, 09, 2025122912, 03, FNV3,   6, 141S,  794E,  94,  965, XX,  64, NEQ,   14,   15,   13,   14,     ,     ,  11,
IO, 09, 2025122912, 03, FNV3,  12, 143S,  783E,  89,  969, XX,  34, NEQ,   43,   56,   55,   39,     ,     ,   8,
IO, 09, 2025122912, 03, FNV3,  12, 143S,  783E,  89,  969, XX,  50, NEQ,   18,   22,   21,   16,     ,     ,   8,
IO, 09, 2025122912, 03, FNV3,  12, 143S,  783E,  89,  969, XX,  64, NEQ,   14,   14,   12,   12,     ,     ,   8,
IO, 09, 2025122912, 03, FNV3,  18, 144S,  771E,  82,  974, XX,  34, NEQ,   39,   50,   54,   40,     ,     ,  10,
IO, 09, 2025122912, 03, FNV3,  18, 144S,  771E,  82,  974, XX,  50, NEQ,   21,   25,   25,   20,     ,     ,  10,
IO, 09, 2025122912, 03, FNV3,  18, 144S,  771E,  82,  974, XX,  64, NEQ,   15,   15,   14,   13,     ,     ,  10,
IO, 09, 2025122912, 03, FNV3,  24, 143S,  760E,  80,  975, XX,  34, NEQ,   37,   52,   54,   38,     ,     ,   8,
IO, 09, 2025122912, 03, FNV3,  24, 143S,  760E,  80,  975, XX,  50, NEQ,   22,   25,   24,   20,     ,     ,   8,
IO, 09, 2025122912, 03, FNV3,  24, 143S,  760E,  80,  975, XX,  64, NEQ,   13,   13,   12,   11,     ,     ,   8,
IO, 09, 2025122912, 03, FNV3,  30, 144S,  749E,  68,  984, XX,  34, NEQ,   39,   49,   51,   37,     ,     ,  10,
IO, 09, 2025122912, 03, FNV3,  30, 144S,  749E,  68,  984, XX,  50, NEQ,   18,   21,   19,   16,     ,     ,  10,
IO, 09, 2025122912, 03, FNV3,  30, 144S,  749E,  68,  984, XX,  64, NEQ,    9,   10,    8,    8,     ,     ,  10,
IO, 09, 2025122912, 03, FNV3,  36, 146S,  739E,  61,  988, XX,  34, NEQ,   37,   49,   49,   34,     ,     ,  11,
