# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 09, 2025122718, 03, FNV3,   0, 121S,  875E,  64,  987, XX,  34, NEQ,   40,   50,   50,   40,     ,     ,  10,
IO, 09, 2025122718, 03, FNV3,   6, 122S,  866E,  69,  980, XX,  34, NEQ,   43,   53,   52,   40,     ,     ,   7,
IO, 09, 2025122718, 03, FNV3,   6, 122S,  866E,  69,  980, XX,  50, NEQ,   20,   22,   19,   17,     ,     ,   7,
IO, 09, 2025122718, 03, FNV3,   6, 122S,  866E,  69,  980, XX,  64, NEQ,    8,    8,    7,    7,     ,     ,   7,
IO, 09, 2025122718, 03, FNV3,  12, 126S,  857E,  72,  980, XX,  34, NEQ,   43,   55,   53,   39,     ,     ,   6,
IO, 09, 2025122718, 03, FNV3,  12, 126S,  857E,  72,  980, XX,  50, NEQ,   19,   21,   19,   17,     ,     ,   6,
IO, 09, 2025122718, 03, FNV3,  12, 126S,  857E,  72,  980, XX,  64, NEQ,    8,    9,    7,    7,     ,     ,   6,
IO, 09, 2025122718, 03, FNV3,  18, 128S,  846E,  66,  984, XX,  34, NEQ,   44,   54,   50,   39,     ,     ,  10,
IO, 09, 2025122718, 03, FNV3,  18, 128S,  846E,  66,  984, XX,  50, NEQ,   18,   19,   17,   15,     ,     ,  10,
IO, 09, 2025122718, 03, FNV3,  18, 128S,  846E,  66,  984, XX,  64, NEQ,    9,    8,    7,    7,     ,     ,  10,
IO, 09, 2025122718, 03, FNV3,  24, 130S,  835E,  66,  985, XX,  34, NEQ,   41,   51,   49,   38,     ,     ,   9,
IO, 09, 2025122718, 03, FNV3,  24, 130S,  835E,  66,  985, XX,  50, NEQ,   16,   19,   17,   14,     ,     ,   9,
IO, 09, 2025122718, 03, FNV3,  24, 130S,  835E,  66,  985, XX,  64, NEQ,    7,    8,    7,    7,     ,     ,   9,
IO, 09, 2025122718, 03, FNV3,  30, 133S,  825E,  71,  982, XX,  34, NEQ,   44,   56,   53,   39,     ,     ,   9,
IO, 09, 2025122718, 03, FNV3,  30, 133S,  825E,  71,  982, XX,  50, NEQ,   19,   22,   19,   16,     ,     ,   9,
IO, 09, 2025122718, 03, FNV3,  30, 133S,  825E,  71,  982, XX,  64, NEQ,    8,    9,    7,    7,     ,     ,   9,
IO, 09, 2025122718, 03, FNV3,  36, 136S,  815E,  73,  980, XX,  34, NEQ,   42,   53,   51,   38,     ,     ,   7,
IO, 09, 2025122718, 03, FNV3,  36, 136S,  815E,  73,  980, XX,  50, NEQ,   18,   20,   18,   15,     ,     ,   7,
IO, 09, 2025122718, 03, FNV3,  36, 136S,  815E,  73,  980, XX,  64, NEQ,    8,    8,    7,    7,     ,     ,   7,
IO, 09, 2025122718, 03, FNV3,  42, 137S,  804E,  80,  974, XX,  34, NEQ,   38,   52,   50,   35,     ,     ,   8,
IO, 09, 2025122718, 03, FNV3,  42, 137S,  804E,  80,  974, XX,  50, NEQ,   17,   20,   19,   15,     ,     ,   8,
IO, 09, 2025122718, 03, FNV3,  42, 137S,  804E,  80,  974, XX,  64, NEQ,   10,   10,    8,    8,     ,     ,   8,
IO, 09, 2025122718, 03, FNV3,  48, 139S,  792E,  80,  975, XX,  34, NEQ,   42,   53,   52,   38,     ,     ,   8,
