# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 04, 2026041206, 03, FNV3,   0, 103N, 1506E, 128,  921, XX,  34, NEQ,  215,  180,  200,  180,     ,     ,  15,
WP, 04, 2026041206, 03, FNV3,   6, 109N, 1502E, 120,  936, XX,  34, NEQ,  166,  146,  125,  145,     ,     ,  10,
WP, 04, 2026041206, 03, FNV3,   6, 109N, 1502E, 120,  936, XX,  50, NEQ,   86,   75,   62,   75,     ,     ,  10,
WP, 04, 2026041206, 03, FNV3,   6, 109N, 1502E, 120,  936, XX,  64, NEQ,   45,   40,   33,   39,     ,     ,  10,
WP, 04, 2026041206, 03, FNV3,  12, 115N, 1495E, 124,  931, XX,  34, NEQ,  168,  150,  127,  147,     ,     ,  10,
WP, 04, 2026041206, 03, FNV3,  12, 115N, 1495E, 124,  931, XX,  50, NEQ,   87,   76,   62,   75,     ,     ,  10,
WP, 04, 2026041206, 03, FNV3,  12, 115N, 1495E, 124,  931, XX,  64, NEQ,   45,   40,   33,   39,     ,     ,  10,
WP, 04, 2026041206, 03, FNV3,  18, 121N, 1488E, 130,  926, XX,  34, NEQ,  176,  157,  133,  159,     ,     ,  13,
WP, 04, 2026041206, 03, FNV3,  18, 121N, 1488E, 130,  926, XX,  50, NEQ,   90,   78,   64,   78,     ,     ,  13,
WP, 04, 2026041206, 03, FNV3,  18, 121N, 1488E, 130,  926, XX,  64, NEQ,   48,   43,   35,   42,     ,     ,  13,
WP, 04, 2026041206, 03, FNV3,  24, 126N, 1482E, 126,  929, XX,  34, NEQ,  184,  167,  142,  163,     ,     ,  14,
WP, 04, 2026041206, 03, FNV3,  24, 126N, 1482E, 126,  929, XX,  50, NEQ,  100,   89,   73,   86,     ,     ,  14,
WP, 04, 2026041206, 03, FNV3,  24, 126N, 1482E, 126,  929, XX,  64, NEQ,   52,   48,   39,   46,     ,     ,  14,
