# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 04, 2026041218, 03, FNV3,   0, 117N, 1495E, 154,  896, XX,  34, NEQ,  240,  180,  185,  180,     ,     ,  15,
WP, 04, 2026041218, 03, FNV3,   6, 122N, 1486E, 131,  925, XX,  34, NEQ,  198,  175,  149,  178,     ,     ,  13,
WP, 04, 2026041218, 03, FNV3,   6, 122N, 1486E, 131,  925, XX,  50, NEQ,  103,   90,   75,   90,     ,     ,  13,
WP, 04, 2026041218, 03, FNV3,   6, 122N, 1486E, 131,  925, XX,  64, NEQ,   55,   49,   41,   48,     ,     ,  13,
WP, 04, 2026041218, 03, FNV3,  12, 126N, 1479E, 124,  928, XX,  34, NEQ,  193,  174,  150,  174,     ,     ,  13,
WP, 04, 2026041218, 03, FNV3,  12, 126N, 1479E, 124,  928, XX,  50, NEQ,  104,   93,   77,   91,     ,     ,  13,
WP, 04, 2026041218, 03, FNV3,  12, 126N, 1479E, 124,  928, XX,  64, NEQ,   55,   50,   41,   48,     ,     ,  13,
WP, 04, 2026041218, 03, FNV3,  18, 132N, 1473E, 119,  934, XX,  34, NEQ,  189,  171,  145,  168,     ,     ,  16,
WP, 04, 2026041218, 03, FNV3,  18, 132N, 1473E, 119,  934, XX,  50, NEQ,  101,   89,   74,   88,     ,     ,  16,
WP, 04, 2026041218, 03, FNV3,  18, 132N, 1473E, 119,  934, XX,  64, NEQ,   54,   49,   40,   47,     ,     ,  16,
WP, 04, 2026041218, 03, FNV3,  24, 137N, 1468E, 120,  932, XX,  34, NEQ,  194,  177,  150,  173,     ,     ,  14,
WP, 04, 2026041218, 03, FNV3,  24, 137N, 1468E, 120,  932, XX,  50, NEQ,  107,   96,   80,   93,     ,     ,  14,
WP, 04, 2026041218, 03, FNV3,  24, 137N, 1468E, 120,  932, XX,  64, NEQ,   59,   54,   45,   52,     ,     ,  14,
WP, 04, 2026041218, 03, FNV3,  30, 142N, 1463E, 118,  936, XX,  34, NEQ,  192,  178,  153,  172,     ,     ,  17,
WP, 04, 2026041218, 03, FNV3,  30, 142N, 1463E, 118,  936, XX,  50, NEQ,  102,   91,   77,   89,     ,     ,  17,
WP, 04, 2026041218, 03, FNV3,  30, 142N, 1463E, 118,  936, XX,  64, NEQ,   56,   51,   43,   49,     ,     ,  17,
WP, 04, 2026041218, 03, FNV3,  36, 147N, 1460E, 117,  934, XX,  34, NEQ,  200,  189,  164,  177,     ,     ,  19,
WP, 04, 2026041218, 03, FNV3,  36, 147N, 1460E, 117,  934, XX,  50, NEQ,  111,  103,   87,   97,     ,     ,  19,
WP, 04, 2026041218, 03, FNV3,  36, 147N, 1460E, 117,  934, XX,  64, NEQ,   61,   57,   48,   53,     ,     ,  19,
WP, 04, 2026041218, 03, FNV3,  42, 150N, 1458E, 111,  940, XX,  34, NEQ,  191,  183,  160,  171,     ,     ,  20,
WP, 04, 2026041218, 03, FNV3,  42, 150N, 1458E, 111,  940, XX,  50, NEQ,  104,   97,   83,   92,     ,     ,  20,
WP, 04, 2026041218, 03, FNV3,  42, 150N, 1458E, 111,  940, XX,  64, NEQ,   59,   55,   47,   52,     ,     ,  20,
WP, 04, 2026041218, 03, FNV3,  48, 155N, 1456E, 106,  944, XX,  34, NEQ,  193,  186,  158,  170,     ,     ,  19,
WP, 04, 2026041218, 03, FNV3,  48, 155N, 1456E, 106,  944, XX,  50, NEQ,  108,  102,   87,   96,     ,     ,  19,
WP, 04, 2026041218, 03, FNV3,  48, 155N, 1456E, 106,  944, XX,  64, NEQ,   61,   58,   49,   54,     ,     ,  19,
WP, 04, 2026041218, 03, FNV3,  54, 159N, 1454E, 105,  947, XX,  34, NEQ,  180,  172,  149,  160,     ,     ,  22,
WP, 04, 2026041218, 03, FNV3,  54, 159N, 1454E, 105,  947, XX,  50, NEQ,   96,   89,   75,   84,     ,     ,  22,
WP, 04, 2026041218, 03, FNV3,  54, 159N, 1454E, 105,  947, XX,  64, NEQ,   52,   49,   41,   46,     ,     ,  22,
WP, 04, 2026041218, 03, FNV3,  60, 164N, 1452E, 107,  944, XX,  34, NEQ,  186,  181,  153,  162,     ,     ,  22,
WP, 04, 2026041218, 03, FNV3,  60, 164N, 1452E, 107,  944, XX,  50, NEQ,  100,   94,   79,   87,     ,     ,  22,
WP, 04, 2026041218, 03, FNV3,  60, 164N, 1452E, 107,  944, XX,  64, NEQ,   56,   52,   43,   48,     ,     ,  22,
