# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 09, 2025072000, 03, FNV3,   0, 216N, 1146E,  64,  970, XX,  34, NEQ,  135,   90,   85,  105,     ,     ,  15,
WP, 09, 2025072000, 03, FNV3,   6, 219N, 1134E,  87,  955, XX,  34, NEQ,   80,   75,   71,   74,     ,     ,  14,
WP, 09, 2025072000, 03, FNV3,   6, 219N, 1134E,  87,  955, XX,  50, NEQ,   40,   37,   34,   36,     ,     ,  14,
WP, 09, 2025072000, 03, FNV3,   6, 219N, 1134E,  87,  955, XX,  64, NEQ,   22,   20,   18,   20,     ,     ,  14,
WP, 09, 2025072000, 03, FNV3,  12, 219N, 1121E,  77,  963, XX,  34, NEQ,   73,   68,   64,   68,     ,     ,  13,
WP, 09, 2025072000, 03, FNV3,  12, 219N, 1121E,  77,  963, XX,  50, NEQ,   37,   35,   31,   34,     ,     ,  13,
WP, 09, 2025072000, 03, FNV3,  12, 219N, 1121E,  77,  963, XX,  64, NEQ,   19,   18,   15,   17,     ,     ,  13,
WP, 09, 2025072000, 03, FNV3,  18, 217N, 1109E,  63,  974, XX,  34, NEQ,   76,   70,   64,   69,     ,     ,  18,
WP, 09, 2025072000, 03, FNV3,  18, 217N, 1109E,  63,  974, XX,  50, NEQ,   32,   29,   25,   27,     ,     ,  18,
WP, 09, 2025072000, 03, FNV3,  18, 217N, 1109E,  63,  974, XX,  64, NEQ,   10,    9,    8,    8,     ,     ,  18,
WP, 09, 2025072000, 03, FNV3,  24, 215N, 1098E,  54,  979, XX,  34, NEQ,   60,   56,   52,   55,     ,     ,  21,
WP, 09, 2025072000, 03, FNV3,  24, 215N, 1098E,  54,  979, XX,  50, NEQ,   17,   15,   13,   14,     ,     ,  21,
WP, 09, 2025072000, 03, FNV3,  24, 215N, 1098E,  54,  979, XX,  64, NEQ,    3,    3,    3,    3,     ,     ,  21,
WP, 09, 2025072000, 03, FNV3,  30, 213N, 1091E,  52,  981, XX,  34, NEQ,   57,   53,   49,   52,     ,     ,  23,
WP, 09, 2025072000, 03, FNV3,  30, 213N, 1091E,  52,  981, XX,  50, NEQ,   19,   17,   14,   16,     ,     ,  23,
WP, 09, 2025072000, 03, FNV3,  30, 213N, 1091E,  52,  981, XX,  64, NEQ,    3,    3,    2,    3,     ,     ,  23,
WP, 09, 2025072000, 03, FNV3,  36, 211N, 1084E,  54,  980, XX,  34, NEQ,   52,   49,   46,   48,     ,     ,  23,
WP, 09, 2025072000, 03, FNV3,  36, 211N, 1084E,  54,  980, XX,  50, NEQ,   16,   15,   13,   14,     ,     ,  23,
WP, 09, 2025072000, 03, FNV3,  36, 211N, 1084E,  54,  980, XX,  64, NEQ,    3,    3,    3,    3,     ,     ,  23,
WP, 09, 2025072000, 03, FNV3,  42, 209N, 1077E,  51,  982, XX,  34, NEQ,   55,   52,   49,   51,     ,     ,  25,
WP, 09, 2025072000, 03, FNV3,  42, 209N, 1077E,  51,  982, XX,  50, NEQ,   13,   12,   10,   11,     ,     ,  25,
WP, 09, 2025072000, 03, FNV3,  42, 209N, 1077E,  51,  982, XX,  64, NEQ,    2,    1,    1,    1,     ,     ,  25,
WP, 09, 2025072000, 03, FNV3,  48, 207N, 1070E,  47,  985, XX,  34, NEQ,   43,   41,   38,   40,     ,     ,  27,
WP, 09, 2025072000, 03, FNV3,  48, 207N, 1070E,  47,  985, XX,  50, NEQ,   10,    9,    8,    8,     ,     ,  27,
WP, 09, 2025072000, 03, FNV3,  48, 207N, 1070E,  47,  985, XX,  64, NEQ,    2,    2,    2,    2,     ,     ,  27,
WP, 09, 2025072000, 03, FNV3,  54, 205N, 1062E,  42,  988, XX,  34, NEQ,   31,   30,   27,   28,     ,     ,  26,
WP, 09, 2025072000, 03, FNV3,  54, 205N, 1062E,  42,  988, XX,  50, NEQ,    5,    5,    4,    4,     ,     ,  26,
WP, 09, 2025072000, 03, FNV3,  54, 205N, 1062E,  42,  988, XX,  64, NEQ,    1,    1,    0,    1,     ,     ,  26,
WP, 09, 2025072000, 03, FNV3,  60, 204N, 1056E,  35,  992, XX,  34, NEQ,   14,   14,   13,   13,     ,     ,  35,
WP, 09, 2025072000, 03, FNV3,  60, 204N, 1056E,  35,  992, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  35,
WP, 09, 2025072000, 03, FNV3,  66, 202N, 1047E,  30,  995, XX,  34, NEQ,   10,   10,    9,    9,     ,     ,  37,
WP, 09, 2025072000, 03, FNV3,  66, 202N, 1047E,  30,  995, XX,  50, NEQ,    1,    2,    1,    1,     ,     ,  37,
WP, 09, 2025072000, 03, FNV3,  72, 202N, 1042E,  25,  998, XX,  34, NEQ,    3,    3,    3,    2,     ,     ,  39,
WP, 09, 2025072000, 03, FNV3,  78, 203N, 1037E,  24,  998, XX,  34, NEQ,    2,    3,    3,    2,     ,     ,  35,
WP, 09, 2025072000, 03, FNV3,  84, 203N, 1041E,  22,  998, XX,  34, NEQ,    0,    0,    1,    0,     ,     ,  40,
