# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 04, 2026041406, 03, FNV3,   0, 146N, 1460E, 128,  925, XX,  34, NEQ,  230,  220,  200,  220,     ,     ,  12,
WP, 04, 2026041406, 03, FNV3,   6, 149N, 1457E, 118,  933, XX,  34, NEQ,  204,  200,  173,  182,     ,     ,  14,
WP, 04, 2026041406, 03, FNV3,   6, 149N, 1457E, 118,  933, XX,  50, NEQ,  109,  103,   89,   95,     ,     ,  14,
WP, 04, 2026041406, 03, FNV3,   6, 149N, 1457E, 118,  933, XX,  64, NEQ,   61,   58,   49,   54,     ,     ,  14,
WP, 04, 2026041406, 03, FNV3,  12, 153N, 1455E, 108,  941, XX,  34, NEQ,  204,  198,  170,  182,     ,     ,  20,
WP, 04, 2026041406, 03, FNV3,  12, 153N, 1455E, 108,  941, XX,  50, NEQ,  112,  107,   92,   99,     ,     ,  20,
WP, 04, 2026041406, 03, FNV3,  12, 153N, 1455E, 108,  941, XX,  64, NEQ,   64,   61,   51,   56,     ,     ,  20,
WP, 04, 2026041406, 03, FNV3,  18, 156N, 1453E, 106,  944, XX,  34, NEQ,  197,  190,  166,  175,     ,     ,  25,
WP, 04, 2026041406, 03, FNV3,  18, 156N, 1453E, 106,  944, XX,  50, NEQ,  105,   99,   85,   93,     ,     ,  25,
WP, 04, 2026041406, 03, FNV3,  18, 156N, 1453E, 106,  944, XX,  64, NEQ,   60,   57,   48,   52,     ,     ,  25,
WP, 04, 2026041406, 03, FNV3,  24, 160N, 1451E, 105,  945, XX,  34, NEQ,  193,  187,  161,  168,     ,     ,  23,
WP, 04, 2026041406, 03, FNV3,  24, 160N, 1451E, 105,  945, XX,  50, NEQ,  105,  100,   85,   92,     ,     ,  23,
WP, 04, 2026041406, 03, FNV3,  24, 160N, 1451E, 105,  945, XX,  64, NEQ,   62,   57,   48,   52,     ,     ,  23,
WP, 04, 2026041406, 03, FNV3,  30, 165N, 1449E, 103,  946, XX,  34, NEQ,  189,  184,  161,  166,     ,     ,  21,
WP, 04, 2026041406, 03, FNV3,  30, 165N, 1449E, 103,  946, XX,  50, NEQ,  101,   96,   82,   89,     ,     ,  21,
WP, 04, 2026041406, 03, FNV3,  30, 165N, 1449E, 103,  946, XX,  64, NEQ,   58,   54,   46,   50,     ,     ,  21,
WP, 04, 2026041406, 03, FNV3,  36, 170N, 1448E, 102,  946, XX,  34, NEQ,  195,  191,  164,  170,     ,     ,  20,
WP, 04, 2026041406, 03, FNV3,  36, 170N, 1448E, 102,  946, XX,  50, NEQ,  109,  105,   89,   96,     ,     ,  20,
WP, 04, 2026041406, 03, FNV3,  36, 170N, 1448E, 102,  946, XX,  64, NEQ,   63,   60,   50,   55,     ,     ,  20,
WP, 04, 2026041406, 03, FNV3,  42, 175N, 1447E, 103,  947, XX,  34, NEQ,  198,  199,  168,  174,     ,     ,  22,
WP, 04, 2026041406, 03, FNV3,  42, 175N, 1447E, 103,  947, XX,  50, NEQ,  110,  107,   91,   96,     ,     ,  22,
WP, 04, 2026041406, 03, FNV3,  42, 175N, 1447E, 103,  947, XX,  64, NEQ,   65,   62,   53,   56,     ,     ,  22,
WP, 04, 2026041406, 03, FNV3,  48, 181N, 1448E, 101,  948, XX,  34, NEQ,  185,  193,  160,  157,     ,     ,  20,
WP, 04, 2026041406, 03, FNV3,  48, 181N, 1448E, 101,  948, XX,  50, NEQ,  102,  102,   86,   88,     ,     ,  20,
WP, 04, 2026041406, 03, FNV3,  48, 181N, 1448E, 101,  948, XX,  64, NEQ,   60,   58,   49,   51,     ,     ,  20,
WP, 04, 2026041406, 03, FNV3,  54, 187N, 1451E,  94,  954, XX,  34, NEQ,  189,  199,  169,  163,     ,     ,  23,
WP, 04, 2026041406, 03, FNV3,  54, 187N, 1451E,  94,  954, XX,  50, NEQ,  107,  110,   95,   94,     ,     ,  23,
WP, 04, 2026041406, 03, FNV3,  54, 187N, 1451E,  94,  954, XX,  64, NEQ,   62,   62,   53,   54,     ,     ,  23,
WP, 04, 2026041406, 03, FNV3,  60, 193N, 1455E,  91,  955, XX,  34, NEQ,  181,  196,  166,  155,     ,     ,  18,
WP, 04, 2026041406, 03, FNV3,  60, 193N, 1455E,  91,  955, XX,  50, NEQ,  103,  107,   93,   90,     ,     ,  18,
WP, 04, 2026041406, 03, FNV3,  60, 193N, 1455E,  91,  955, XX,  64, NEQ,   57,   58,   49,   50,     ,     ,  18,
