# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
CP, 93, 2026081000, 03, FNV3,   0, 105N, 1412W,  19, 1007, XX,  34, NEQ,    0,    0,    0,    0,     ,     , 120,
WP, 13, 2026081000, 03, FNV3,  90, 325N, 1689E,  30,  995, XX,  34, NEQ,   14,   10,    8,    7,     ,     ,  64,
WP, 13, 2026081000, 03, FNV3,  96, 328N, 1705E,  32,  995, XX,  34, NEQ,   17,   16,   10,   10,     ,     ,  54,
WP, 13, 2026081000, 03, FNV3,  96, 328N, 1705E,  32,  995, XX,  50, NEQ,    0,    1,    0,    0,     ,     ,  54,
WP, 14, 2026081000, 03, FNV3,   0, 337N, 1497E,  39,  986, XX,  34, NEQ,  140,   80,     ,  100,     ,     ,  70,
WP, 14, 2026081000, 03, FNV3,   6, 348N, 1490E,  40,  989, XX,  34, NEQ,   75,   54,   42,   51,     ,     ,  52,
WP, 14, 2026081000, 03, FNV3,  12, 358N, 1478E,  45,  985, XX,  34, NEQ,   91,   73,   57,   69,     ,     ,  45,
WP, 14, 2026081000, 03, FNV3,  12, 358N, 1478E,  45,  985, XX,  50, NEQ,    5,    1,    1,    1,     ,     ,  45,
WP, 14, 2026081000, 03, FNV3,  18, 366N, 1461E,  46,  985, XX,  34, NEQ,  116,   97,   82,   96,     ,     ,  51,
WP, 14, 2026081000, 03, FNV3,  18, 366N, 1461E,  46,  985, XX,  50, NEQ,    7,    2,    2,    3,     ,     ,  51,
WP, 14, 2026081000, 03, FNV3,  24, 367N, 1439E,  48,  985, XX,  34, NEQ,  137,  121,  109,  122,     ,     ,  54,
WP, 14, 2026081000, 03, FNV3,  24, 367N, 1439E,  48,  985, XX,  50, NEQ,   13,    6,    6,   12,     ,     ,  54,
WP, 14, 2026081000, 03, FNV3,  30, 363N, 1420E,  48,  985, XX,  34, NEQ,  135,  118,  111,  126,     ,     ,  51,
WP, 14, 2026081000, 03, FNV3,  30, 363N, 1420E,  48,  985, XX,  50, NEQ,   17,   12,   10,   13,     ,     ,  51,
WP, 14, 2026081000, 03, FNV3,  30, 363N, 1420E,  48,  985, XX,  64, NEQ,    0,    0,    0,    1,     ,     ,  51,
WP, 14, 2026081000, 03, FNV3,  36, 357N, 1404E,  47,  986, XX,  34, NEQ,   76,   63,   57,   68,     ,     ,  39,
WP, 14, 2026081000, 03, FNV3,  36, 357N, 1404E,  47,  986, XX,  50, NEQ,   10,    6,    5,    7,     ,     ,  39,
WP, 14, 2026081000, 03, FNV3,  42, 356N, 1390E,  35,  993, XX,  34, NEQ,   19,   11,   11,   18,     ,     ,  41,
WP, 14, 2026081000, 03, FNV3,  48, 356N, 1376E,  30,  999, XX,  34, NEQ,    5,    4,    4,    4,     ,     ,  31,
WP, 15, 2026081000, 03, FNV3,   0, 256N, 1601E,  29,  997, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  45,
WP, 15, 2026081000, 03, FNV3,   6, 264N, 1605E,  31,  997, XX,  34, NEQ,   11,    6,    4,    4,     ,     ,  47,
WP, 15, 2026081000, 03, FNV3,  12, 272N, 1602E,  29,  998, XX,  34, NEQ,    1,    2,    0,    1,     ,     ,  49,
WP, 15, 2026081000, 03, FNV3,  18, 279N, 1603E,  27,  998, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  60,
