# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 21, 2026021406, 03, FNV3,   0, 249S,  360E,  93,  957, XX,  34, NEQ,   75,   80,   70,   55,     ,     ,   5,
IO, 21, 2026021406, 03, FNV3,   6, 259S,  365E,  85,  968, XX,  34, NEQ,   85,   83,   70,   66,     ,     ,  12,
IO, 21, 2026021406, 03, FNV3,   6, 259S,  365E,  85,  968, XX,  50, NEQ,   41,   38,   31,   34,     ,     ,  12,
IO, 21, 2026021406, 03, FNV3,   6, 259S,  365E,  85,  968, XX,  64, NEQ,   21,   18,   14,   16,     ,     ,  12,
IO, 21, 2026021406, 03, FNV3,  12, 265S,  374E,  72,  979, XX,  34, NEQ,   82,   72,   59,   64,     ,     ,  16,
IO, 21, 2026021406, 03, FNV3,  12, 265S,  374E,  72,  979, XX,  50, NEQ,   32,   24,   18,   22,     ,     ,  16,
IO, 21, 2026021406, 03, FNV3,  12, 265S,  374E,  72,  979, XX,  64, NEQ,   12,    7,    5,    7,     ,     ,  16,
IO, 21, 2026021406, 03, FNV3,  18, 268S,  382E,  64,  986, XX,  34, NEQ,   82,   70,   60,   68,     ,     ,  20,
IO, 21, 2026021406, 03, FNV3,  18, 268S,  382E,  64,  986, XX,  50, NEQ,   26,   18,   13,   17,     ,     ,  20,
IO, 21, 2026021406, 03, FNV3,  18, 268S,  382E,  64,  986, XX,  64, NEQ,    8,    3,    2,    3,     ,     ,  20,
IO, 21, 2026021406, 03, FNV3,  24, 268S,  391E,  62,  988, XX,  34, NEQ,   94,   82,   74,   83,     ,     ,  21,
IO, 21, 2026021406, 03, FNV3,  24, 268S,  391E,  62,  988, XX,  50, NEQ,   27,   17,   14,   18,     ,     ,  21,
IO, 21, 2026021406, 03, FNV3,  24, 268S,  391E,  62,  988, XX,  64, NEQ,    8,    3,    2,    4,     ,     ,  21,
IO, 21, 2026021406, 03, FNV3,  30, 267S,  399E,  59,  989, XX,  34, NEQ,   90,   79,   71,   79,     ,     ,  23,
IO, 21, 2026021406, 03, FNV3,  30, 267S,  399E,  59,  989, XX,  50, NEQ,   22,   14,   11,   15,     ,     ,  23,
IO, 21, 2026021406, 03, FNV3,  30, 267S,  399E,  59,  989, XX,  64, NEQ,    4,    1,    1,    3,     ,     ,  23,
IO, 21, 2026021406, 03, FNV3,  36, 262S,  407E,  56,  992, XX,  34, NEQ,   78,   67,   63,   73,     ,     ,  25,
IO, 21, 2026021406, 03, FNV3,  36, 262S,  407E,  56,  992, XX,  50, NEQ,   24,   18,   16,   19,     ,     ,  25,
IO, 21, 2026021406, 03, FNV3,  36, 262S,  407E,  56,  992, XX,  64, NEQ,    3,    2,    2,    2,     ,     ,  25,
IO, 21, 2026021406, 03, FNV3,  42, 257S,  410E,  49,  996, XX,  34, NEQ,   70,   62,   58,   66,     ,     ,  33,
IO, 21, 2026021406, 03, FNV3,  42, 257S,  410E,  49,  996, XX,  50, NEQ,    9,    5,    6,    5,     ,     ,  33,
IO, 21, 2026021406, 03, FNV3,  42, 257S,  410E,  49,  996, XX,  64, NEQ,    0,    0,    0,    1,     ,     ,  33,
IO, 21, 2026021406, 03, FNV3,  48, 252S,  412E,  44,  998, XX,  34, NEQ,   69,   65,   60,   64,     ,     ,  35,
IO, 21, 2026021406, 03, FNV3,  48, 252S,  412E,  44,  998, XX,  50, NEQ,    5,    3,    3,    5,     ,     ,  35,
IO, 21, 2026021406, 03, FNV3,  54, 249S,  416E,  44,  998, XX,  34, NEQ,   69,   58,   48,   55,     ,     ,  36,
IO, 21, 2026021406, 03, FNV3,  54, 249S,  416E,  44,  998, XX,  50, NEQ,    4,    1,    2,    1,     ,     ,  36,
IO, 21, 2026021406, 03, FNV3,  60, 248S,  422E,  43,  998, XX,  34, NEQ,   67,   57,   49,   57,     ,     ,  33,
IO, 21, 2026021406, 03, FNV3,  60, 248S,  422E,  43,  998, XX,  50, NEQ,    2,    1,    1,    1,     ,     ,  33,
IO, 21, 2026021406, 03, FNV3,  66, 251S,  427E,  42,  997, XX,  34, NEQ,   74,   69,   56,   57,     ,     ,  43,
IO, 21, 2026021406, 03, FNV3,  66, 251S,  427E,  42,  997, XX,  50, NEQ,    2,    2,    2,    1,     ,     ,  43,
IO, 21, 2026021406, 03, FNV3,  72, 260S,  427E,  40,  997, XX,  34, NEQ,   60,   62,   50,   47,     ,     ,  46,
IO, 21, 2026021406, 03, FNV3,  72, 260S,  427E,  40,  997, XX,  50, NEQ,    2,    3,    2,    1,     ,     ,  46,
IO, 21, 2026021406, 03, FNV3,  78, 271S,  427E,  43,  995, XX,  34, NEQ,   68,   70,   56,   50,     ,     ,  41,
IO, 21, 2026021406, 03, FNV3,  78, 271S,  427E,  43,  995, XX,  50, NEQ,    2,    4,    4,    1,     ,     ,  41,
IO, 21, 2026021406, 03, FNV3,  84, 282S,  425E,  44,  993, XX,  34, NEQ,   76,   83,   62,   58,     ,     ,  45,
IO, 21, 2026021406, 03, FNV3,  84, 282S,  425E,  44,  993, XX,  50, NEQ,    4,    7,    3,    3,     ,     ,  45,
IO, 21, 2026021406, 03, FNV3,  90, 292S,  424E,  45,  993, XX,  34, NEQ,   60,   70,   51,   45,     ,     ,  40,
IO, 21, 2026021406, 03, FNV3,  90, 292S,  424E,  45,  993, XX,  50, NEQ,    4,    7,    4,    2,     ,     ,  40,
IO, 21, 2026021406, 03, FNV3,  96, 302S,  427E,  41,  994, XX,  34, NEQ,   45,   50,   35,   30,     ,     ,  42,
IO, 21, 2026021406, 03, FNV3,  96, 302S,  427E,  41,  994, XX,  50, NEQ,    4,    3,    0,    0,     ,     ,  42,
IO, 21, 2026021406, 03, FNV3, 102, 311S,  430E,  40,  995, XX,  34, NEQ,   41,   43,   33,   29,     ,     ,  40,
IO, 21, 2026021406, 03, FNV3, 102, 311S,  430E,  40,  995, XX,  50, NEQ,    3,    3,    2,    2,     ,     ,  40,
IO, 21, 2026021406, 03, FNV3, 102, 311S,  430E,  40,  995, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  40,
IO, 21, 2026021406, 03, FNV3, 108, 319S,  432E,  40,  995, XX,  34, NEQ,   64,   65,   51,   47,     ,     ,  51,
IO, 21, 2026021406, 03, FNV3, 108, 319S,  432E,  40,  995, XX,  50, NEQ,    4,    3,    2,    2,     ,     ,  51,
IO, 21, 2026021406, 03, FNV3, 108, 319S,  432E,  40,  995, XX,  64, NEQ,    1,    1,    0,    0,     ,     ,  51,
IO, 21, 2026021406, 03, FNV3, 114, 329S,  438E,  39,  995, XX,  34, NEQ,   40,   45,   29,   26,     ,     ,  44,
IO, 21, 2026021406, 03, FNV3, 114, 329S,  438E,  39,  995, XX,  50, NEQ,    4,    3,    3,    2,     ,     ,  44,
IO, 21, 2026021406, 03, FNV3, 114, 329S,  438E,  39,  995, XX,  64, NEQ,    0,    1,    0,    0,     ,     ,  44,
IO, 21, 2026021406, 03, FNV3, 120, 336S,  442E,  37,  995, XX,  34, NEQ,   35,   32,   22,   20,     ,     ,  49,
IO, 21, 2026021406, 03, FNV3, 120, 336S,  442E,  37,  995, XX,  50, NEQ,    2,    2,    1,    2,     ,     ,  49,
IO, 21, 2026021406, 03, FNV3, 126, 343S,  451E,  39,  994, XX,  34, NEQ,   61,   49,   44,   41,     ,     ,  51,
IO, 21, 2026021406, 03, FNV3, 126, 343S,  451E,  39,  994, XX,  50, NEQ,    6,    3,    2,    3,     ,     ,  51,
IO, 21, 2026021406, 03, FNV3, 132, 355S,  465E,  39,  993, XX,  34, NEQ,   59,   54,   41,   45,     ,     ,  55,
IO, 21, 2026021406, 03, FNV3, 132, 355S,  465E,  39,  993, XX,  50, NEQ,    0,    3,    0,    0,     ,     ,  55,
IO, 21, 2026021406, 03, FNV3, 138, 359S,  472E,  38,  992, XX,  34, NEQ,   40,   30,   21,   26,     ,     ,  53,
