# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 05, 2025111900, 03, FNV3,   0,  95S, 1324E,  51,  991, XX,  34, NEQ,   25,   15,   25,   25,     ,     ,  15,
IO, 05, 2025111900, 03, FNV3,   6,  96S, 1323E,  56,  986, XX,  34, NEQ,   62,   54,   51,   57,     ,     ,  18,
IO, 05, 2025111900, 03, FNV3,   6,  96S, 1323E,  56,  986, XX,  50, NEQ,   19,   12,   10,   11,     ,     ,  18,
IO, 05, 2025111900, 03, FNV3,   6,  96S, 1323E,  56,  986, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  18,
IO, 05, 2025111900, 03, FNV3,  12,  95S, 1326E,  60,  987, XX,  34, NEQ,   61,   51,   50,   59,     ,     ,  15,
IO, 05, 2025111900, 03, FNV3,  12,  95S, 1326E,  60,  987, XX,  50, NEQ,   23,   16,   13,   16,     ,     ,  15,
IO, 05, 2025111900, 03, FNV3,  12,  95S, 1326E,  60,  987, XX,  64, NEQ,    4,    3,    2,    3,     ,     ,  15,
IO, 05, 2025111900, 03, FNV3,  18,  95S, 1330E,  58,  986, XX,  34, NEQ,   59,   53,   52,   54,     ,     ,  17,
IO, 05, 2025111900, 03, FNV3,  18,  95S, 1330E,  58,  986, XX,  50, NEQ,   22,   20,   17,   18,     ,     ,  17,
IO, 05, 2025111900, 03, FNV3,  18,  95S, 1330E,  58,  986, XX,  64, NEQ,    4,    3,    2,    3,     ,     ,  17,
IO, 05, 2025111900, 03, FNV3,  24,  97S, 1332E,  60,  986, XX,  34, NEQ,   66,   64,   59,   58,     ,     ,  15,
IO, 05, 2025111900, 03, FNV3,  24,  97S, 1332E,  60,  986, XX,  50, NEQ,   21,   19,   17,   16,     ,     ,  15,
IO, 05, 2025111900, 03, FNV3,  24,  97S, 1332E,  60,  986, XX,  64, NEQ,    5,    3,    3,    3,     ,     ,  15,
IO, 05, 2025111900, 03, FNV3,  30,  99S, 1334E,  61,  984, XX,  34, NEQ,   69,   67,   63,   60,     ,     ,  16,
IO, 05, 2025111900, 03, FNV3,  30,  99S, 1334E,  61,  984, XX,  50, NEQ,   26,   23,   19,   20,     ,     ,  16,
IO, 05, 2025111900, 03, FNV3,  30,  99S, 1334E,  61,  984, XX,  64, NEQ,    5,    5,    4,    4,     ,     ,  16,
IO, 05, 2025111900, 03, FNV3,  36, 101S, 1333E,  61,  985, XX,  34, NEQ,   62,   63,   62,   59,     ,     ,  17,
IO, 05, 2025111900, 03, FNV3,  36, 101S, 1333E,  61,  985, XX,  50, NEQ,   23,   21,   19,   18,     ,     ,  17,
IO, 05, 2025111900, 03, FNV3,  36, 101S, 1333E,  61,  985, XX,  64, NEQ,    5,    5,    5,    4,     ,     ,  17,
IO, 05, 2025111900, 03, FNV3,  42, 103S, 1332E,  60,  986, XX,  34, NEQ,   60,   67,   63,   55,     ,     ,  18,
IO, 05, 2025111900, 03, FNV3,  42, 103S, 1332E,  60,  986, XX,  50, NEQ,   19,   21,   17,   15,     ,     ,  18,
IO, 05, 2025111900, 03, FNV3,  42, 103S, 1332E,  60,  986, XX,  64, NEQ,    4,    3,    3,    3,     ,     ,  18,
IO, 05, 2025111900, 03, FNV3,  48, 107S, 1330E,  62,  986, XX,  34, NEQ,   50,   57,   53,   44,     ,     ,  16,
IO, 05, 2025111900, 03, FNV3,  48, 107S, 1330E,  62,  986, XX,  50, NEQ,   18,   18,   18,   13,     ,     ,  16,
IO, 05, 2025111900, 03, FNV3,  48, 107S, 1330E,  62,  986, XX,  64, NEQ,    4,    4,    4,    3,     ,     ,  16,
IO, 05, 2025111900, 03, FNV3,  54, 112S, 1327E,  69,  980, XX,  34, NEQ,   49,   59,   55,   42,     ,     ,  12,
IO, 05, 2025111900, 03, FNV3,  54, 112S, 1327E,  69,  980, XX,  50, NEQ,   17,   18,   17,   13,     ,     ,  12,
IO, 05, 2025111900, 03, FNV3,  54, 112S, 1327E,  69,  980, XX,  64, NEQ,    8,    7,    7,    5,     ,     ,  12,
IO, 05, 2025111900, 03, FNV3,  60, 115S, 1324E,  68,  980, XX,  34, NEQ,   43,   52,   48,   38,     ,     ,  13,
IO, 05, 2025111900, 03, FNV3,  60, 115S, 1324E,  68,  980, XX,  50, NEQ,   16,   17,   16,   13,     ,     ,  13,
IO, 05, 2025111900, 03, FNV3,  60, 115S, 1324E,  68,  980, XX,  64, NEQ,    6,    6,    5,    5,     ,     ,  13,
IO, 05, 2025111900, 03, FNV3,  66, 119S, 1321E,  70,  979, XX,  34, NEQ,   47,   56,   51,   40,     ,     ,  15,
IO, 05, 2025111900, 03, FNV3,  66, 119S, 1321E,  70,  979, XX,  50, NEQ,   15,   18,   16,   12,     ,     ,  15,
IO, 05, 2025111900, 03, FNV3,  66, 119S, 1321E,  70,  979, XX,  64, NEQ,    6,    6,    7,    5,     ,     ,  15,
IO, 05, 2025111900, 03, FNV3,  72, 122S, 1318E,  65,  983, XX,  34, NEQ,   40,   51,   45,   35,     ,     ,  16,
IO, 05, 2025111900, 03, FNV3,  72, 122S, 1318E,  65,  983, XX,  50, NEQ,   13,   16,   14,   11,     ,     ,  16,
IO, 05, 2025111900, 03, FNV3,  72, 122S, 1318E,  65,  983, XX,  64, NEQ,    6,    6,    6,    5,     ,     ,  16,
IO, 05, 2025111900, 03, FNV3,  78, 124S, 1313E,  62,  983, XX,  34, NEQ,   39,   50,   44,   33,     ,     ,  14,
IO, 05, 2025111900, 03, FNV3,  78, 124S, 1313E,  62,  983, XX,  50, NEQ,   16,   17,   16,   13,     ,     ,  14,
IO, 05, 2025111900, 03, FNV3,  78, 124S, 1313E,  62,  983, XX,  64, NEQ,    8,    8,    7,    7,     ,     ,  14,
IO, 05, 2025111900, 03, FNV3,  84, 127S, 1309E,  54,  988, XX,  34, NEQ,   29,   38,   31,   24,     ,     ,  16,
IO, 05, 2025111900, 03, FNV3,  84, 127S, 1309E,  54,  988, XX,  50, NEQ,   10,   12,   10,    9,     ,     ,  16,
IO, 05, 2025111900, 03, FNV3,  84, 127S, 1309E,  54,  988, XX,  64, NEQ,    5,    5,    4,    4,     ,     ,  16,
IO, 05, 2025111900, 03, FNV3,  90, 130S, 1305E,  52,  988, XX,  34, NEQ,   30,   39,   35,   26,     ,     ,  22,
IO, 05, 2025111900, 03, FNV3,  90, 130S, 1305E,  52,  988, XX,  50, NEQ,    9,   11,   11,    8,     ,     ,  22,
IO, 05, 2025111900, 03, FNV3,  90, 130S, 1305E,  52,  988, XX,  64, NEQ,    5,    5,    5,    4,     ,     ,  22,
IO, 05, 2025111900, 03, FNV3,  96, 133S, 1300E,  48,  991, XX,  34, NEQ,   28,   35,   31,   23,     ,     ,  20,
IO, 05, 2025111900, 03, FNV3,  96, 133S, 1300E,  48,  991, XX,  50, NEQ,    8,    9,    8,    6,     ,     ,  20,
IO, 05, 2025111900, 03, FNV3,  96, 133S, 1300E,  48,  991, XX,  64, NEQ,    4,    4,    3,    3,     ,     ,  20,
IO, 05, 2025111900, 03, FNV3, 102, 136S, 1295E,  47,  991, XX,  34, NEQ,   23,   31,   27,   19,     ,     ,  25,
IO, 05, 2025111900, 03, FNV3, 102, 136S, 1295E,  47,  991, XX,  50, NEQ,    8,    9,    8,    7,     ,     ,  25,
IO, 05, 2025111900, 03, FNV3, 102, 136S, 1295E,  47,  991, XX,  64, NEQ,    4,    5,    4,    3,     ,     ,  25,
IO, 05, 2025111900, 03, FNV3, 108, 138S, 1291E,  43,  993, XX,  34, NEQ,   25,   29,   27,   22,     ,     ,  25,
IO, 05, 2025111900, 03, FNV3, 108, 138S, 1291E,  43,  993, XX,  50, NEQ,    8,    9,    8,    7,     ,     ,  25,
IO, 05, 2025111900, 03, FNV3, 108, 138S, 1291E,  43,  993, XX,  64, NEQ,    3,    3,    2,    2,     ,     ,  25,
IO, 05, 2025111900, 03, FNV3, 114, 141S, 1288E,  43,  994, XX,  34, NEQ,   23,   29,   24,   18,     ,     ,  26,
IO, 05, 2025111900, 03, FNV3, 114, 141S, 1288E,  43,  994, XX,  50, NEQ,    6,    7,    6,    5,     ,     ,  26,
IO, 05, 2025111900, 03, FNV3, 114, 141S, 1288E,  43,  994, XX,  64, NEQ,    2,    3,    2,    2,     ,     ,  26,
IO, 05, 2025111900, 03, FNV3, 120, 143S, 1284E,  38,  997, XX,  34, NEQ,   14,   16,   13,   10,     ,     ,  25,
IO, 05, 2025111900, 03, FNV3, 120, 143S, 1284E,  38,  997, XX,  50, NEQ,    4,    4,    4,    3,     ,     ,  25,
IO, 05, 2025111900, 03, FNV3, 120, 143S, 1284E,  38,  997, XX,  64, NEQ,    2,    2,    2,    2,     ,     ,  25,
IO, 05, 2025111900, 03, FNV3, 126, 144S, 1281E,  32, 1000, XX,  34, NEQ,   13,   15,   12,   11,     ,     ,  27,
IO, 05, 2025111900, 03, FNV3, 126, 144S, 1281E,  32, 1000, XX,  50, NEQ,    3,    4,    3,    3,     ,     ,  27,
IO, 05, 2025111900, 03, FNV3, 132, 146S, 1278E,  31, 1000, XX,  34, NEQ,   10,   11,    9,    8,     ,     ,  33,
IO, 05, 2025111900, 03, FNV3, 132, 146S, 1278E,  31, 1000, XX,  50, NEQ,    2,    2,    2,    2,     ,     ,  33,
IO, 05, 2025111900, 03, FNV3, 132, 146S, 1278E,  31, 1000, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  33,
IO, 05, 2025111900, 03, FNV3, 138, 147S, 1277E,  28, 1001, XX,  34, NEQ,    7,    6,    6,    5,     ,     ,  32,
IO, 05, 2025111900, 03, FNV3, 144, 150S, 1276E,  25, 1003, XX,  34, NEQ,    6,    5,    5,    4,     ,     ,  38,
IO, 05, 2025111900, 03, FNV3, 150, 154S, 1274E,  23, 1002, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  37,
