# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 22, 2026022200, 03, GENC,   0, 168S,  708E,  58,  990, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC,   6, 172S,  698E,  61,  989, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC,  12, 176S,  688E,  63,  987, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC,  18, 180S,  680E,  65,  985, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC,  24, 184S,  671E,  67,  984, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC,  30, 190S,  664E,  68,  983, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC,  36, 196S,  658E,  70,  982, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC,  42, 203S,  652E,  70,  982, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC,  48, 210S,  647E,  70,  982, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC,  54, 219S,  644E,  67,  984, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC,  60, 227S,  641E,  64,  986, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC,  66, 237S,  643E,  61,  988, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC,  72, 247S,  645E,  57,  991, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC,  78, 257S,  650E,  54,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC,  84, 266S,  656E,  52,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC,  90, 274S,  660E,  48,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC,  96, 281S,  665E,  44,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC, 102, 285S,  659E,  45,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC, 108, 291S,  656E,  44, 1000, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC, 114, 298S,  649E,  45,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC, 120, 305S,  641E,  46,  998, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC, 126, 314S,  635E,  46,  998, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC, 132, 322S,  629E,  47,  998, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC, 138, 330S,  632E,  45,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC, 144, 339S,  636E,  43, 1000, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC, 150, 348S,  647E,  40, 1002, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC, 156, 357S,  659E,  37, 1004, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC, 162, 363S,  672E,  37, 1004, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022200, 03, GENC, 168, 372S,  687E,  34, 1005, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
