# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 22, 2026022312, 03, GENC,   0, 198S,  655E,  79,  975, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC,   6, 206S,  652E,  80,  974, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC,  12, 215S,  648E,  81,  973, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC,  18, 225S,  646E,  75,  978, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC,  24, 235S,  644E,  69,  983, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC,  30, 248S,  649E,  66,  984, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC,  36, 261S,  654E,  64,  986, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC,  42, 275S,  663E,  61,  988, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC,  48, 290S,  672E,  58,  991, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC,  54, 301S,  679E,  54,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC,  60, 313S,  686E,  51,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC,  66, 315S,  686E,  50,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC,  72, 316S,  687E,  48,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC,  78, 318S,  681E,  47,  998, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC,  84, 319S,  676E,  45,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC,  90, 323S,  671E,  45,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC,  96, 328S,  667E,  45,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC, 102, 335S,  671E,  44, 1000, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC, 108, 341S,  674E,  42, 1001, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC, 114, 346S,  682E,  39, 1003, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 22, 2026022312, 03, GENC, 120, 352S,  690E,  35, 1005, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
