# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 09, 2025122512, 03, FNV3,   0, 123S,  950E,  45,  995, XX,  34, NEQ,   35,   50,   50,   35,     ,     ,  20,
IO, 09, 2025122512, 03, FNV3,   6, 123S,  944E,  61,  987, XX,  34, NEQ,   41,   50,   51,   38,     ,     ,  12,
IO, 09, 2025122512, 03, FNV3,   6, 123S,  944E,  61,  987, XX,  50, NEQ,   14,   15,   15,   12,     ,     ,  12,
IO, 09, 2025122512, 03, FNV3,   6, 123S,  944E,  61,  987, XX,  64, NEQ,    3,    3,    3,    2,     ,     ,  12,
IO, 09, 2025122512, 03, FNV3,  12, 122S,  937E,  64,  984, XX,  34, NEQ,   42,   52,   51,   41,     ,     ,  11,
IO, 09, 2025122512, 03, FNV3,  12, 122S,  937E,  64,  984, XX,  50, NEQ,   15,   17,   18,   13,     ,     ,  11,
IO, 09, 2025122512, 03, FNV3,  12, 122S,  937E,  64,  984, XX,  64, NEQ,    5,    7,    5,    5,     ,     ,  11,
IO, 09, 2025122512, 03, FNV3,  18, 121S,  929E,  62,  985, XX,  34, NEQ,   44,   52,   54,   42,     ,     ,  16,
IO, 09, 2025122512, 03, FNV3,  18, 121S,  929E,  62,  985, XX,  50, NEQ,   14,   17,   18,   12,     ,     ,  16,
IO, 09, 2025122512, 03, FNV3,  18, 121S,  929E,  62,  985, XX,  64, NEQ,    6,    6,    6,    5,     ,     ,  16,
IO, 09, 2025122512, 03, FNV3,  24, 121S,  921E,  61,  985, XX,  34, NEQ,   51,   61,   59,   48,     ,     ,  13,
IO, 09, 2025122512, 03, FNV3,  24, 121S,  921E,  61,  985, XX,  50, NEQ,   15,   18,   17,   13,     ,     ,  13,
IO, 09, 2025122512, 03, FNV3,  24, 121S,  921E,  61,  985, XX,  64, NEQ,    6,    6,    5,    5,     ,     ,  13,
IO, 09, 2025122512, 03, FNV3,  30, 121S,  912E,  59,  987, XX,  34, NEQ,   42,   50,   48,   40,     ,     ,  16,
IO, 09, 2025122512, 03, FNV3,  30, 121S,  912E,  59,  987, XX,  50, NEQ,   12,   15,   13,   10,     ,     ,  16,
IO, 09, 2025122512, 03, FNV3,  30, 121S,  912E,  59,  987, XX,  64, NEQ,    3,    3,    3,    3,     ,     ,  16,
IO, 09, 2025122512, 03, FNV3,  36, 122S,  903E,  64,  984, XX,  34, NEQ,   43,   55,   55,   41,     ,     ,  12,
IO, 09, 2025122512, 03, FNV3,  36, 122S,  903E,  64,  984, XX,  50, NEQ,   16,   19,   18,   14,     ,     ,  12,
IO, 09, 2025122512, 03, FNV3,  36, 122S,  903E,  64,  984, XX,  64, NEQ,    6,    7,    6,    5,     ,     ,  12,
IO, 09, 2025122512, 03, FNV3,  42, 124S,  892E,  70,  981, XX,  34, NEQ,   48,   60,   60,   45,     ,     ,  10,
IO, 09, 2025122512, 03, FNV3,  42, 124S,  892E,  70,  981, XX,  50, NEQ,   18,   21,   20,   16,     ,     ,  10,
IO, 09, 2025122512, 03, FNV3,  42, 124S,  892E,  70,  981, XX,  64, NEQ,    8,    9,    8,    8,     ,     ,  10,
IO, 09, 2025122512, 03, FNV3,  48, 125S,  881E,  73,  979, XX,  34, NEQ,   41,   54,   55,   41,     ,     ,  10,
IO, 09, 2025122512, 03, FNV3,  48, 125S,  881E,  73,  979, XX,  50, NEQ,   20,   23,   22,   18,     ,     ,  10,
IO, 09, 2025122512, 03, FNV3,  48, 125S,  881E,  73,  979, XX,  64, NEQ,   11,   11,   10,   10,     ,     ,  10,
IO, 09, 2025122512, 03, FNV3,  54, 127S,  869E,  76,  976, XX,  34, NEQ,   47,   57,   57,   44,     ,     ,   8,
IO, 09, 2025122512, 03, FNV3,  54, 127S,  869E,  76,  976, XX,  50, NEQ,   19,   22,   21,   17,     ,     ,   8,
IO, 09, 2025122512, 03, FNV3,  54, 127S,  869E,  76,  976, XX,  64, NEQ,    9,   10,    9,    9,     ,     ,   8,
IO, 09, 2025122512, 03, FNV3,  60, 128S,  857E,  82,  972, XX,  34, NEQ,   48,   62,   61,   45,     ,     ,   9,
IO, 09, 2025122512, 03, FNV3,  60, 128S,  857E,  82,  972, XX,  50, NEQ,   26,   28,   26,   23,     ,     ,   9,
IO, 09, 2025122512, 03, FNV3,  60, 128S,  857E,  82,  972, XX,  64, NEQ,   14,   14,   12,   13,     ,     ,   9,
IO, 09, 2025122512, 03, FNV3,  66, 131S,  845E,  89,  967, XX,  34, NEQ,   46,   62,   62,   44,     ,     ,   9,
IO, 09, 2025122512, 03, FNV3,  66, 131S,  845E,  89,  967, XX,  50, NEQ,   24,   28,   26,   22,     ,     ,   9,
IO, 09, 2025122512, 03, FNV3,  66, 131S,  845E,  89,  967, XX,  64, NEQ,   15,   15,   13,   13,     ,     ,   9,
IO, 09, 2025122512, 03, FNV3,  72, 132S,  835E,  90,  967, XX,  34, NEQ,   47,   63,   62,   43,     ,     ,  10,
IO, 09, 2025122512, 03, FNV3,  72, 132S,  835E,  90,  967, XX,  50, NEQ,   25,   29,   27,   23,     ,     ,  10,
IO, 09, 2025122512, 03, FNV3,  72, 132S,  835E,  90,  967, XX,  64, NEQ,   16,   17,   15,   15,     ,     ,  10,
IO, 09, 2025122512, 03, FNV3,  78, 133S,  823E,  85,  970, XX,  34, NEQ,   43,   57,   57,   40,     ,     ,  10,
IO, 09, 2025122512, 03, FNV3,  78, 133S,  823E,  85,  970, XX,  50, NEQ,   22,   25,   23,   20,     ,     ,  10,
IO, 09, 2025122512, 03, FNV3,  78, 133S,  823E,  85,  970, XX,  64, NEQ,   13,   13,   11,   11,     ,     ,  10,
IO, 09, 2025122512, 03, FNV3,  84, 135S,  812E,  89,  968, XX,  34, NEQ,   47,   63,   60,   42,     ,     ,   9,
IO, 09, 2025122512, 03, FNV3,  84, 135S,  812E,  89,  968, XX,  50, NEQ,   24,   29,   27,   22,     ,     ,   9,
IO, 09, 2025122512, 03, FNV3,  84, 135S,  812E,  89,  968, XX,  64, NEQ,   17,   18,   15,   15,     ,     ,   9,
