# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 09, 2025122500, 03, FNV3,   0, 119S,  965E,  45,  995, XX,  34, NEQ,   35,   50,   50,   35,     ,     ,  20,
IO, 09, 2025122500, 03, FNV3,   6, 121S,  959E,  58,  988, XX,  34, NEQ,   49,   57,   52,   42,     ,     ,  12,
IO, 09, 2025122500, 03, FNV3,   6, 121S,  959E,  58,  988, XX,  50, NEQ,   12,   15,   12,   10,     ,     ,  12,
IO, 09, 2025122500, 03, FNV3,   6, 121S,  959E,  58,  988, XX,  64, NEQ,    3,    3,    2,    2,     ,     ,  12,
IO, 09, 2025122500, 03, FNV3,  12, 121S,  952E,  63,  985, XX,  34, NEQ,   39,   49,   49,   39,     ,     ,  10,
IO, 09, 2025122500, 03, FNV3,  12, 121S,  952E,  63,  985, XX,  50, NEQ,   14,   15,   14,   12,     ,     ,  10,
IO, 09, 2025122500, 03, FNV3,  12, 121S,  952E,  63,  985, XX,  64, NEQ,    5,    5,    5,    5,     ,     ,  10,
IO, 09, 2025122500, 03, FNV3,  18, 121S,  943E,  75,  978, XX,  34, NEQ,   44,   55,   58,   45,     ,     ,  13,
IO, 09, 2025122500, 03, FNV3,  18, 121S,  943E,  75,  978, XX,  50, NEQ,   22,   25,   24,   19,     ,     ,  13,
IO, 09, 2025122500, 03, FNV3,  18, 121S,  943E,  75,  978, XX,  64, NEQ,   11,   12,   11,   10,     ,     ,  13,
IO, 09, 2025122500, 03, FNV3,  24, 120S,  936E,  74,  978, XX,  34, NEQ,   38,   52,   55,   38,     ,     ,   8,
IO, 09, 2025122500, 03, FNV3,  24, 120S,  936E,  74,  978, XX,  50, NEQ,   18,   21,   21,   16,     ,     ,   8,
IO, 09, 2025122500, 03, FNV3,  24, 120S,  936E,  74,  978, XX,  64, NEQ,   10,   11,   10,    9,     ,     ,   8,
IO, 09, 2025122500, 03, FNV3,  30, 121S,  926E,  76,  976, XX,  34, NEQ,   46,   58,   62,   45,     ,     ,  10,
IO, 09, 2025122500, 03, FNV3,  30, 121S,  926E,  76,  976, XX,  50, NEQ,   19,   22,   23,   17,     ,     ,  10,
IO, 09, 2025122500, 03, FNV3,  30, 121S,  926E,  76,  976, XX,  64, NEQ,   10,   11,   11,   10,     ,     ,  10,
IO, 09, 2025122500, 03, FNV3,  36, 120S,  918E,  71,  980, XX,  34, NEQ,   41,   54,   58,   42,     ,     ,  12,
IO, 09, 2025122500, 03, FNV3,  36, 120S,  918E,  71,  980, XX,  50, NEQ,   20,   23,   23,   18,     ,     ,  12,
IO, 09, 2025122500, 03, FNV3,  36, 120S,  918E,  71,  980, XX,  64, NEQ,   12,   13,   12,   11,     ,     ,  12,
IO, 09, 2025122500, 03, FNV3,  42, 120S,  909E,  76,  976, XX,  34, NEQ,   41,   54,   58,   42,     ,     ,  11,
IO, 09, 2025122500, 03, FNV3,  42, 120S,  909E,  76,  976, XX,  50, NEQ,   20,   22,   23,   18,     ,     ,  11,
IO, 09, 2025122500, 03, FNV3,  42, 120S,  909E,  76,  976, XX,  64, NEQ,   11,   12,   12,   10,     ,     ,  11,
