# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 12, 2026080800, 03, GENC,   0, 270N, 1260E,  97,  960, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 12, 2026080800, 03, GENC,   6, 270N, 1255E,  97,  959, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 12, 2026080800, 03, GENC,  12, 271N, 1250E,  98,  958, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 12, 2026080800, 03, GENC,  18, 274N, 1243E,  96,  960, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 12, 2026080800, 03, GENC,  24, 278N, 1236E,  93,  963, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 12, 2026080800, 03, GENC,  30, 283N, 1226E,  89,  966, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 12, 2026080800, 03, GENC,  36, 287N, 1215E,  84,  970, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 12, 2026080800, 03, GENC,  42, 292N, 1206E,  75,  978, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 12, 2026080800, 03, GENC,  48, 297N, 1197E,  65,  985, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 12, 2026080800, 03, GENC,  54, 305N, 1190E,  62,  987, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 12, 2026080800, 03, GENC,  60, 312N, 1182E,  59,  990, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 12, 2026080800, 03, GENC,  66, 319N, 1174E,  58,  991, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 12, 2026080800, 03, GENC,  72, 325N, 1165E,  56,  992, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 12, 2026080800, 03, GENC,  78, 328N, 1163E,  55,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 12, 2026080800, 03, GENC,  84, 331N, 1160E,  53,  994, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 12, 2026080800, 03, GENC,  90, 337N, 1161E,  53,  994, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 12, 2026080800, 03, GENC,  96, 342N, 1162E,  52,  994, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 14, 2026080800, 03, GENC,   0, 325N, 1568E,  59,  990, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 14, 2026080800, 03, GENC,   6, 327N, 1548E,  61,  988, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 14, 2026080800, 03, GENC,  12, 329N, 1529E,  62,  987, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 14, 2026080800, 03, GENC,  18, 326N, 1523E,  63,  987, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 14, 2026080800, 03, GENC,  24, 323N, 1518E,  64,  986, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 14, 2026080800, 03, GENC,  30, 325N, 1517E,  62,  987, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 14, 2026080800, 03, GENC,  36, 327N, 1517E,  61,  989, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 14, 2026080800, 03, GENC,  42, 335N, 1511E,  60,  989, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 14, 2026080800, 03, GENC,  48, 343N, 1505E,  60,  989, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 14, 2026080800, 03, GENC,  54, 353N, 1492E,  63,  987, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 14, 2026080800, 03, GENC,  60, 361N, 1482E,  66,  985, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 14, 2026080800, 03, GENC,  66, 366N, 1465E,  68,  983, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 14, 2026080800, 03, GENC,  72, 371N, 1447E,  69,  982, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 14, 2026080800, 03, GENC,  78, 369N, 1434E,  63,  986, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 14, 2026080800, 03, GENC,  84, 367N, 1421E,  57,  991, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 14, 2026080800, 03, GENC,  90, 362N, 1420E,  54,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 14, 2026080800, 03, GENC,  96, 361N, 1408E,  51,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
