# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 21, 2026021400, 03, FNV3,   0, 241S,  357E,  93,  960, XX,  34, NEQ,   75,   80,   70,   55,     ,     ,   5,
IO, 21, 2026021400, 03, FNV3,   6, 249S,  358E,  79,  973, XX,  34, NEQ,   77,   86,   70,   58,     ,     ,  13,
IO, 21, 2026021400, 03, FNV3,   6, 249S,  358E,  79,  973, XX,  50, NEQ,   40,   39,   32,   31,     ,     ,  13,
IO, 21, 2026021400, 03, FNV3,   6, 249S,  358E,  79,  973, XX,  64, NEQ,   18,   17,   14,   14,     ,     ,  13,
IO, 21, 2026021400, 03, FNV3,  12, 257S,  363E,  77,  974, XX,  34, NEQ,   77,   72,   57,   58,     ,     ,  15,
IO, 21, 2026021400, 03, FNV3,  12, 257S,  363E,  77,  974, XX,  50, NEQ,   35,   30,   23,   26,     ,     ,  15,
IO, 21, 2026021400, 03, FNV3,  12, 257S,  363E,  77,  974, XX,  64, NEQ,   17,   11,    9,   10,     ,     ,  15,
IO, 21, 2026021400, 03, FNV3,  18, 263S,  373E,  69,  981, XX,  34, NEQ,   79,   67,   56,   64,     ,     ,  17,
IO, 21, 2026021400, 03, FNV3,  18, 263S,  373E,  69,  981, XX,  50, NEQ,   30,   21,   16,   20,     ,     ,  17,
IO, 21, 2026021400, 03, FNV3,  18, 263S,  373E,  69,  981, XX,  64, NEQ,    9,    5,    4,    4,     ,     ,  17,
IO, 21, 2026021400, 03, FNV3,  24, 264S,  379E,  63,  986, XX,  34, NEQ,   80,   71,   64,   67,     ,     ,  21,
IO, 21, 2026021400, 03, FNV3,  24, 264S,  379E,  63,  986, XX,  50, NEQ,   26,   17,   15,   17,     ,     ,  21,
IO, 21, 2026021400, 03, FNV3,  24, 264S,  379E,  63,  986, XX,  64, NEQ,    7,    3,    2,    3,     ,     ,  21,
IO, 21, 2026021400, 03, FNV3,  30, 262S,  387E,  62,  987, XX,  34, NEQ,   92,   82,   77,   83,     ,     ,  21,
IO, 21, 2026021400, 03, FNV3,  30, 262S,  387E,  62,  987, XX,  50, NEQ,   28,   19,   18,   20,     ,     ,  21,
IO, 21, 2026021400, 03, FNV3,  30, 262S,  387E,  62,  987, XX,  64, NEQ,   10,    6,    6,    7,     ,     ,  21,
IO, 21, 2026021400, 03, FNV3,  36, 260S,  394E,  59,  990, XX,  34, NEQ,   82,   71,   66,   74,     ,     ,  22,
IO, 21, 2026021400, 03, FNV3,  36, 260S,  394E,  59,  990, XX,  50, NEQ,   25,   16,   14,   17,     ,     ,  22,
IO, 21, 2026021400, 03, FNV3,  36, 260S,  394E,  59,  990, XX,  64, NEQ,    3,    2,    2,    3,     ,     ,  22,
IO, 21, 2026021400, 03, FNV3,  42, 255S,  401E,  57,  992, XX,  34, NEQ,   88,   75,   70,   80,     ,     ,  25,
IO, 21, 2026021400, 03, FNV3,  42, 255S,  401E,  57,  992, XX,  50, NEQ,   24,   16,   14,   17,     ,     ,  25,
IO, 21, 2026021400, 03, FNV3,  42, 255S,  401E,  57,  992, XX,  64, NEQ,    4,    2,    2,    3,     ,     ,  25,
IO, 21, 2026021400, 03, FNV3,  48, 249S,  403E,  52,  995, XX,  34, NEQ,   70,   64,   57,   65,     ,     ,  32,
IO, 21, 2026021400, 03, FNV3,  48, 249S,  403E,  52,  995, XX,  50, NEQ,   15,   10,    8,    9,     ,     ,  32,
IO, 21, 2026021400, 03, FNV3,  48, 249S,  403E,  52,  995, XX,  64, NEQ,    1,    1,    1,    2,     ,     ,  32,
IO, 21, 2026021400, 03, FNV3,  54, 243S,  403E,  46,  997, XX,  34, NEQ,   73,   67,   60,   65,     ,     ,  34,
IO, 21, 2026021400, 03, FNV3,  54, 243S,  403E,  46,  997, XX,  50, NEQ,    6,    5,    7,    5,     ,     ,  34,
IO, 21, 2026021400, 03, FNV3,  60, 240S,  404E,  45,  997, XX,  34, NEQ,   66,   60,   54,   58,     ,     ,  31,
IO, 21, 2026021400, 03, FNV3,  60, 240S,  404E,  45,  997, XX,  50, NEQ,    3,    2,    3,    3,     ,     ,  31,
IO, 21, 2026021400, 03, FNV3,  66, 237S,  408E,  43,  998, XX,  34, NEQ,   61,   52,   46,   51,     ,     ,  35,
IO, 21, 2026021400, 03, FNV3,  66, 237S,  408E,  43,  998, XX,  50, NEQ,    4,    2,    3,    2,     ,     ,  35,
IO, 21, 2026021400, 03, FNV3,  72, 238S,  409E,  43,  997, XX,  34, NEQ,   66,   65,   53,   56,     ,     ,  40,
IO, 21, 2026021400, 03, FNV3,  72, 238S,  409E,  43,  997, XX,  50, NEQ,    5,    6,    4,    2,     ,     ,  40,
IO, 21, 2026021400, 03, FNV3,  78, 245S,  409E,  41,  998, XX,  34, NEQ,   60,   56,   45,   44,     ,     ,  42,
IO, 21, 2026021400, 03, FNV3,  78, 245S,  409E,  41,  998, XX,  50, NEQ,    2,    2,    2,    4,     ,     ,  42,
IO, 21, 2026021400, 03, FNV3,  84, 254S,  409E,  41,  996, XX,  34, NEQ,   61,   66,   50,   46,     ,     ,  40,
IO, 21, 2026021400, 03, FNV3,  84, 254S,  409E,  41,  996, XX,  50, NEQ,    4,    4,    2,    1,     ,     ,  40,
IO, 21, 2026021400, 03, FNV3,  90, 265S,  411E,  40,  996, XX,  34, NEQ,   48,   51,   40,   36,     ,     ,  39,
IO, 21, 2026021400, 03, FNV3,  90, 265S,  411E,  40,  996, XX,  50, NEQ,    4,    3,    4,    2,     ,     ,  39,
IO, 21, 2026021400, 03, FNV3,  96, 277S,  411E,  42,  995, XX,  34, NEQ,   53,   58,   44,   39,     ,     ,  43,
IO, 21, 2026021400, 03, FNV3,  96, 277S,  411E,  42,  995, XX,  50, NEQ,    3,    4,    3,    2,     ,     ,  43,
IO, 21, 2026021400, 03, FNV3, 102, 289S,  411E,  40,  995, XX,  34, NEQ,   41,   53,   33,   31,     ,     ,  38,
IO, 21, 2026021400, 03, FNV3, 102, 289S,  411E,  40,  995, XX,  50, NEQ,    2,    2,    1,    0,     ,     ,  38,
IO, 21, 2026021400, 03, FNV3, 108, 300S,  413E,  38,  996, XX,  34, NEQ,   47,   53,   36,   33,     ,     ,  47,
IO, 21, 2026021400, 03, FNV3, 108, 300S,  413E,  38,  996, XX,  50, NEQ,    1,    2,    2,    1,     ,     ,  47,
IO, 21, 2026021400, 03, FNV3, 114, 315S,  421E,  38,  996, XX,  34, NEQ,   39,   37,   26,   25,     ,     ,  44,
