# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 04, 2026041506, 03, GENC,   0, 160N, 1450E, 123,  935, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC,   6, 164N, 1447E, 119,  939, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC,  12, 168N, 1443E, 114,  943, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC,  18, 173N, 1443E, 112,  945, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC,  24, 177N, 1443E, 110,  947, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC,  30, 183N, 1446E, 108,  950, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC,  36, 189N, 1449E, 105,  952, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC,  42, 194N, 1453E, 101,  956, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC,  48, 199N, 1457E,  97,  959, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC,  54, 206N, 1459E,  92,  964, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC,  60, 212N, 1462E,  86,  968, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC,  66, 221N, 1465E,  83,  971, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC,  72, 231N, 1467E,  80,  974, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC,  78, 241N, 1476E,  77,  976, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC,  84, 252N, 1484E,  74,  979, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC,  90, 263N, 1500E,  71,  981, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC,  96, 273N, 1516E,  69,  983, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC, 102, 279N, 1539E,  66,  985, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC, 108, 285N, 1563E,  63,  987, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC, 114, 288N, 1593E,  60,  989, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC, 120, 291N, 1623E,  57,  991, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC, 126, 293N, 1654E,  56,  992, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC, 132, 297N, 1691E,  54,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC, 138, 310N, 1717E,  61,  988, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 04, 2026041506, 03, GENC, 144, 321N, 1748E,  63,  986, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
