# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
EP, 02, 2025060812, 03, FNV3,   0, 154N, 1027W,  51,  996, XX,  34, NEQ,   60,   30,   20,   40,     ,     ,  20,
EP, 02, 2025060812, 03, FNV3,   6, 154N, 1034W,  40, 1001, XX,  34, NEQ,   22,   18,   11,   16,     ,     ,  36,
EP, 02, 2025060812, 03, FNV3,   6, 154N, 1034W,  40, 1001, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  36,
EP, 02, 2025060812, 03, FNV3,  12, 160N, 1041W,  44, 1000, XX,  34, NEQ,   38,   33,   23,   30,     ,     ,  35,
EP, 02, 2025060812, 03, FNV3,  12, 160N, 1041W,  44, 1000, XX,  50, NEQ,    4,    3,    2,    3,     ,     ,  35,
EP, 02, 2025060812, 03, FNV3,  18, 167N, 1050W,  58,  994, XX,  34, NEQ,   49,   41,   29,   40,     ,     ,  22,
EP, 02, 2025060812, 03, FNV3,  18, 167N, 1050W,  58,  994, XX,  50, NEQ,   16,   14,   10,   13,     ,     ,  22,
EP, 02, 2025060812, 03, FNV3,  18, 167N, 1050W,  58,  994, XX,  64, NEQ,    4,    3,    2,    3,     ,     ,  22,
EP, 02, 2025060812, 03, FNV3,  24, 173N, 1058W,  60,  993, XX,  34, NEQ,   46,   40,   28,   37,     ,     ,  17,
EP, 02, 2025060812, 03, FNV3,  24, 173N, 1058W,  60,  993, XX,  50, NEQ,   18,   15,   10,   14,     ,     ,  17,
EP, 02, 2025060812, 03, FNV3,  24, 173N, 1058W,  60,  993, XX,  64, NEQ,    5,    4,    3,    4,     ,     ,  17,
EP, 02, 2025060812, 03, FNV3,  30, 177N, 1065W,  62,  991, XX,  34, NEQ,   49,   43,   32,   42,     ,     ,  17,
EP, 02, 2025060812, 03, FNV3,  30, 177N, 1065W,  62,  991, XX,  50, NEQ,   20,   17,   12,   17,     ,     ,  17,
EP, 02, 2025060812, 03, FNV3,  30, 177N, 1065W,  62,  991, XX,  64, NEQ,    6,    4,    3,    5,     ,     ,  17,
EP, 02, 2025060812, 03, FNV3,  36, 182N, 1071W,  59,  993, XX,  34, NEQ,   52,   47,   36,   43,     ,     ,  20,
EP, 02, 2025060812, 03, FNV3,  36, 182N, 1071W,  59,  993, XX,  50, NEQ,   17,   14,   10,   13,     ,     ,  20,
EP, 02, 2025060812, 03, FNV3,  36, 182N, 1071W,  59,  993, XX,  64, NEQ,    4,    3,    2,    3,     ,     ,  20,
EP, 02, 2025060812, 03, FNV3,  42, 187N, 1075W,  54,  996, XX,  34, NEQ,   37,   33,   24,   31,     ,     ,  20,
EP, 02, 2025060812, 03, FNV3,  42, 187N, 1075W,  54,  996, XX,  50, NEQ,   13,   11,    8,   11,     ,     ,  20,
EP, 02, 2025060812, 03, FNV3,  42, 187N, 1075W,  54,  996, XX,  64, NEQ,    3,    2,    2,    2,     ,     ,  20,
EP, 02, 2025060812, 03, FNV3,  48, 190N, 1077W,  46, 1000, XX,  34, NEQ,   25,   23,   17,   20,     ,     ,  24,
EP, 02, 2025060812, 03, FNV3,  48, 190N, 1077W,  46, 1000, XX,  50, NEQ,    8,    7,    5,    6,     ,     ,  24,
EP, 02, 2025060812, 03, FNV3,  48, 190N, 1077W,  46, 1000, XX,  64, NEQ,    2,    1,    1,    1,     ,     ,  24,
EP, 02, 2025060812, 03, FNV3,  54, 194N, 1080W,  38, 1003, XX,  34, NEQ,   17,   15,   12,   14,     ,     ,  35,
EP, 02, 2025060812, 03, FNV3,  54, 194N, 1080W,  38, 1003, XX,  50, NEQ,    3,    3,    2,    3,     ,     ,  35,
EP, 02, 2025060812, 03, FNV3,  60, 192N, 1085W,  32, 1006, XX,  34, NEQ,   11,   11,    9,    9,     ,     ,  35,
EP, 02, 2025060812, 03, FNV3,  60, 192N, 1085W,  32, 1006, XX,  50, NEQ,    1,    1,    0,    1,     ,     ,  35,
EP, 02, 2025060812, 03, FNV3,  66, 185N, 1101W,  31, 1006, XX,  34, NEQ,    5,    4,    3,    4,     ,     ,  44,
EP, 03, 2025060812, 03, FNV3,   0, 123N, 1104W,  29, 1001, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  40,
EP, 03, 2025060812, 03, FNV3,   6, 130N, 1111W,  42, 1001, XX,  34, NEQ,   26,   20,   14,   21,     ,     ,  33,
EP, 03, 2025060812, 03, FNV3,   6, 130N, 1111W,  42, 1001, XX,  50, NEQ,    2,    1,    1,    1,     ,     ,  33,
EP, 03, 2025060812, 03, FNV3,  12, 136N, 1117W,  47,  998, XX,  34, NEQ,   40,   34,   25,   33,     ,     ,  31,
EP, 03, 2025060812, 03, FNV3,  12, 136N, 1117W,  47,  998, XX,  50, NEQ,    5,    4,    2,    4,     ,     ,  31,
EP, 03, 2025060812, 03, FNV3,  18, 141N, 1125W,  52,  996, XX,  34, NEQ,   40,   32,   23,   33,     ,     ,  24,
EP, 03, 2025060812, 03, FNV3,  18, 141N, 1125W,  52,  996, XX,  50, NEQ,   11,    9,    6,    8,     ,     ,  24,
EP, 03, 2025060812, 03, FNV3,  18, 141N, 1125W,  52,  996, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  24,
EP, 03, 2025060812, 03, FNV3,  24, 145N, 1133W,  51,  996, XX,  34, NEQ,   37,   31,   22,   31,     ,     ,  23,
EP, 03, 2025060812, 03, FNV3,  24, 145N, 1133W,  51,  996, XX,  50, NEQ,   11,    9,    6,    9,     ,     ,  23,
EP, 03, 2025060812, 03, FNV3,  24, 145N, 1133W,  51,  996, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  23,
EP, 03, 2025060812, 03, FNV3,  30, 148N, 1140W,  53,  996, XX,  34, NEQ,   39,   32,   24,   33,     ,     ,  20,
EP, 03, 2025060812, 03, FNV3,  30, 148N, 1140W,  53,  996, XX,  50, NEQ,   11,    9,    7,    9,     ,     ,  20,
EP, 03, 2025060812, 03, FNV3,  30, 148N, 1140W,  53,  996, XX,  64, NEQ,    2,    1,    1,    2,     ,     ,  20,
EP, 03, 2025060812, 03, FNV3,  36, 150N, 1148W,  53,  995, XX,  34, NEQ,   41,   35,   28,   35,     ,     ,  20,
EP, 03, 2025060812, 03, FNV3,  36, 150N, 1148W,  53,  995, XX,  50, NEQ,   12,   10,    7,   10,     ,     ,  20,
EP, 03, 2025060812, 03, FNV3,  36, 150N, 1148W,  53,  995, XX,  64, NEQ,    2,    2,    1,    2,     ,     ,  20,
EP, 03, 2025060812, 03, FNV3,  42, 153N, 1154W,  53,  996, XX,  34, NEQ,   36,   30,   23,   31,     ,     ,  21,
EP, 03, 2025060812, 03, FNV3,  42, 153N, 1154W,  53,  996, XX,  50, NEQ,   11,    9,    7,    9,     ,     ,  21,
EP, 03, 2025060812, 03, FNV3,  42, 153N, 1154W,  53,  996, XX,  64, NEQ,    2,    2,    1,    2,     ,     ,  21,
EP, 03, 2025060812, 03, FNV3,  48, 155N, 1159W,  46, 1000, XX,  34, NEQ,   29,   25,   18,   24,     ,     ,  25,
EP, 03, 2025060812, 03, FNV3,  48, 155N, 1159W,  46, 1000, XX,  50, NEQ,    9,    7,    5,    7,     ,     ,  25,
EP, 03, 2025060812, 03, FNV3,  48, 155N, 1159W,  46, 1000, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  25,
EP, 03, 2025060812, 03, FNV3,  54, 157N, 1161W,  40, 1002, XX,  34, NEQ,   21,   18,   14,   17,     ,     ,  30,
EP, 03, 2025060812, 03, FNV3,  54, 157N, 1161W,  40, 1002, XX,  50, NEQ,    4,    4,    3,    3,     ,     ,  30,
EP, 03, 2025060812, 03, FNV3,  60, 161N, 1158W,  34, 1005, XX,  34, NEQ,   11,   11,    8,    9,     ,     ,  31,
EP, 03, 2025060812, 03, FNV3,  60, 161N, 1158W,  34, 1005, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  31,
EP, 03, 2025060812, 03, FNV3,  66, 163N, 1157W,  30, 1006, XX,  34, NEQ,    5,    4,    3,    4,     ,     ,  39,
EP, 03, 2025060812, 03, FNV3,  66, 163N, 1157W,  30, 1006, XX,  50, NEQ,    0,    1,    0,    0,     ,     ,  39,
EP, 03, 2025060812, 03, FNV3,  72, 165N, 1149W,  27, 1007, XX,  34, NEQ,    2,    2,    2,    1,     ,     ,  36,
EP, 03, 2025060812, 03, FNV3,  78, 167N, 1145W,  25, 1008, XX,  34, NEQ,    1,    1,    1,    0,     ,     ,  36,
EP, 03, 2025060812, 03, FNV3,  84, 168N, 1142W,  24, 1008, XX,  34, NEQ,    1,    1,    1,    0,     ,     ,  39,
