# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
SH, 27, 2026032018, 03, FNV3,   0, 133S, 1396E,  64,  985, XX,  34, NEQ,  110,   90,   90,  120,     ,     ,  15,
SH, 27, 2026032018, 03, FNV3,  66, 155S, 1263E,  31,  997, XX,  34, NEQ,   18,   18,   14,   15,     ,     ,  34,
SH, 27, 2026032018, 03, FNV3,  72, 158S, 1250E,  34,  997, XX,  34, NEQ,   17,   16,   13,   14,     ,     ,  33,
SH, 27, 2026032018, 03, FNV3,  78, 161S, 1239E,  38,  994, XX,  34, NEQ,   50,   53,   45,   42,     ,     ,  38,
SH, 27, 2026032018, 03, FNV3,  78, 161S, 1239E,  38,  994, XX,  50, NEQ,    2,    4,    2,    1,     ,     ,  38,
SH, 27, 2026032018, 03, FNV3,  84, 167S, 1228E,  44,  991, XX,  34, NEQ,   50,   58,   48,   42,     ,     ,  30,
SH, 27, 2026032018, 03, FNV3,  84, 167S, 1228E,  44,  991, XX,  50, NEQ,    6,    8,    5,    5,     ,     ,  30,
SH, 27, 2026032018, 03, FNV3,  84, 167S, 1228E,  44,  991, XX,  64, NEQ,    0,    0,    0,    1,     ,     ,  30,
SH, 27, 2026032018, 03, FNV3,  90, 171S, 1217E,  53,  988, XX,  34, NEQ,   78,   88,   76,   67,     ,     ,  29,
SH, 27, 2026032018, 03, FNV3,  90, 171S, 1217E,  53,  988, XX,  50, NEQ,   14,   18,   14,   11,     ,     ,  29,
SH, 27, 2026032018, 03, FNV3,  90, 171S, 1217E,  53,  988, XX,  64, NEQ,    2,    3,    1,    1,     ,     ,  29,
SH, 27, 2026032018, 03, FNV3,  96, 173S, 1206E,  63,  983, XX,  34, NEQ,   85,  101,   93,   76,     ,     ,  24,
SH, 27, 2026032018, 03, FNV3,  96, 173S, 1206E,  63,  983, XX,  50, NEQ,   34,   39,   34,   28,     ,     ,  24,
SH, 27, 2026032018, 03, FNV3,  96, 173S, 1206E,  63,  983, XX,  64, NEQ,    9,   12,    8,    7,     ,     ,  24,
SH, 27, 2026032018, 03, FNV3, 102, 178S, 1196E,  71,  978, XX,  34, NEQ,   97,  118,  109,   85,     ,     ,  20,
SH, 27, 2026032018, 03, FNV3, 102, 178S, 1196E,  71,  978, XX,  50, NEQ,   44,   48,   44,   37,     ,     ,  20,
SH, 27, 2026032018, 03, FNV3, 102, 178S, 1196E,  71,  978, XX,  64, NEQ,   15,   17,   16,   13,     ,     ,  20,
SH, 27, 2026032018, 03, FNV3, 108, 184S, 1186E,  89,  965, XX,  34, NEQ,  110,  140,  126,   93,     ,     ,  16,
SH, 27, 2026032018, 03, FNV3, 108, 184S, 1186E,  89,  965, XX,  50, NEQ,   59,   67,   60,   51,     ,     ,  16,
SH, 27, 2026032018, 03, FNV3, 108, 184S, 1186E,  89,  965, XX,  64, NEQ,   31,   33,   29,   27,     ,     ,  16,
SH, 27, 2026032018, 03, FNV3, 114, 189S, 1177E, 102,  954, XX,  34, NEQ,  116,  150,  140,  103,     ,     ,  15,
SH, 27, 2026032018, 03, FNV3, 114, 189S, 1177E, 102,  954, XX,  50, NEQ,   62,   73,   68,   56,     ,     ,  15,
SH, 27, 2026032018, 03, FNV3, 114, 189S, 1177E, 102,  954, XX,  64, NEQ,   38,   41,   36,   34,     ,     ,  15,
SH, 27, 2026032018, 03, FNV3, 120, 193S, 1168E, 109,  948, XX,  34, NEQ,  117,  156,  143,  101,     ,     ,  13,
SH, 27, 2026032018, 03, FNV3, 120, 193S, 1168E, 109,  948, XX,  50, NEQ,   65,   77,   72,   57,     ,     ,  13,
SH, 27, 2026032018, 03, FNV3, 120, 193S, 1168E, 109,  948, XX,  64, NEQ,   39,   42,   37,   35,     ,     ,  13,
SH, 27, 2026032018, 03, FNV3, 126, 199S, 1160E, 104,  950, XX,  34, NEQ,  122,  159,  145,  106,     ,     ,  16,
SH, 27, 2026032018, 03, FNV3, 126, 199S, 1160E, 104,  950, XX,  50, NEQ,   63,   74,   68,   55,     ,     ,  16,
SH, 27, 2026032018, 03, FNV3, 126, 199S, 1160E, 104,  950, XX,  64, NEQ,   36,   39,   35,   32,     ,     ,  16,
SH, 27, 2026032018, 03, FNV3, 132, 206S, 1154E, 101,  950, XX,  34, NEQ,  120,  156,  137,  100,     ,     ,  14,
SH, 27, 2026032018, 03, FNV3, 132, 206S, 1154E, 101,  950, XX,  50, NEQ,   66,   75,   67,   57,     ,     ,  14,
SH, 27, 2026032018, 03, FNV3, 132, 206S, 1154E, 101,  950, XX,  64, NEQ,   36,   39,   34,   32,     ,     ,  14,
SH, 27, 2026032018, 03, FNV3, 138, 214S, 1149E,  92,  959, XX,  34, NEQ,  121,  150,  128,   98,     ,     ,  17,
SH, 27, 2026032018, 03, FNV3, 138, 214S, 1149E,  92,  959, XX,  50, NEQ,   60,   67,   59,   51,     ,     ,  17,
SH, 27, 2026032018, 03, FNV3, 138, 214S, 1149E,  92,  959, XX,  64, NEQ,   33,   34,   29,   28,     ,     ,  17,
SH, 27, 2026032018, 03, FNV3, 144, 224S, 1146E,  80,  967, XX,  34, NEQ,  112,  140,  119,   89,     ,     ,  21,
SH, 27, 2026032018, 03, FNV3, 144, 224S, 1146E,  80,  967, XX,  50, NEQ,   53,   60,   51,   44,     ,     ,  21,
SH, 27, 2026032018, 03, FNV3, 144, 224S, 1146E,  80,  967, XX,  64, NEQ,   24,   25,   22,   21,     ,     ,  21,
SH, 27, 2026032018, 03, FNV3, 150, 236S, 1143E,  67,  976, XX,  34, NEQ,   91,  106,   85,   68,     ,     ,  23,
SH, 27, 2026032018, 03, FNV3, 150, 236S, 1143E,  67,  976, XX,  50, NEQ,   41,   43,   35,   33,     ,     ,  23,
SH, 27, 2026032018, 03, FNV3, 150, 236S, 1143E,  67,  976, XX,  64, NEQ,   17,   16,   14,   14,     ,     ,  23,
SH, 27, 2026032018, 03, FNV3, 156, 251S, 1145E,  57,  982, XX,  34, NEQ,   91,  101,   82,   68,     ,     ,  28,
SH, 27, 2026032018, 03, FNV3, 156, 251S, 1145E,  57,  982, XX,  50, NEQ,   38,   39,   31,   29,     ,     ,  28,
SH, 27, 2026032018, 03, FNV3, 156, 251S, 1145E,  57,  982, XX,  64, NEQ,   13,   13,   10,   10,     ,     ,  28,
SH, 27, 2026032018, 03, FNV3, 162, 264S, 1146E,  53,  985, XX,  34, NEQ,   82,   83,   66,   61,     ,     ,  30,
SH, 27, 2026032018, 03, FNV3, 162, 264S, 1146E,  53,  985, XX,  50, NEQ,   31,   28,   23,   23,     ,     ,  30,
SH, 27, 2026032018, 03, FNV3, 162, 264S, 1146E,  53,  985, XX,  64, NEQ,   10,    9,    7,    8,     ,     ,  30,
SH, 27, 2026032018, 03, FNV3, 168, 281S, 1152E,  46,  989, XX,  34, NEQ,   56,   60,   48,   41,     ,     ,  30,
SH, 27, 2026032018, 03, FNV3, 168, 281S, 1152E,  46,  989, XX,  50, NEQ,   22,   22,   17,   17,     ,     ,  30,
SH, 27, 2026032018, 03, FNV3, 168, 281S, 1152E,  46,  989, XX,  64, NEQ,    6,    6,    5,    5,     ,     ,  30,
SH, 27, 2026032018, 03, FNV3, 174, 301S, 1159E,  40,  993, XX,  34, NEQ,   53,   50,   38,   37,     ,     ,  39,
SH, 27, 2026032018, 03, FNV3, 174, 301S, 1159E,  40,  993, XX,  50, NEQ,   11,   10,    7,    8,     ,     ,  39,
SH, 27, 2026032018, 03, FNV3, 174, 301S, 1159E,  40,  993, XX,  64, NEQ,    2,    1,    1,    1,     ,     ,  39,
SH, 27, 2026032018, 03, FNV3, 180, 312S, 1172E,  37,  995, XX,  34, NEQ,   39,   43,   29,   27,     ,     ,  45,
SH, 27, 2026032018, 03, FNV3, 180, 312S, 1172E,  37,  995, XX,  50, NEQ,    9,    9,    7,    7,     ,     ,  45,
SH, 27, 2026032018, 03, FNV3, 180, 312S, 1172E,  37,  995, XX,  64, NEQ,    1,    2,    1,    1,     ,     ,  45,
SH, 27, 2026032018, 03, FNV3, 186, 321S, 1187E,  36,  994, XX,  34, NEQ,   35,   27,   26,   20,     ,     ,  47,
SH, 27, 2026032018, 03, FNV3, 186, 321S, 1187E,  36,  994, XX,  50, NEQ,    6,    3,    3,    2,     ,     ,  47,
