# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 14, 2026011218, 03, FNV3,   0, 170S,  780E, 115,  948, XX,  34, NEQ,   60,   70,   60,   60,     ,     ,   5,
IO, 14, 2026011218, 03, FNV3,   6, 171S,  780E, 101,  958, XX,  34, NEQ,   62,   70,   70,   58,     ,     ,  11,
IO, 14, 2026011218, 03, FNV3,   6, 171S,  780E, 101,  958, XX,  50, NEQ,   33,   33,   32,   30,     ,     ,  11,
IO, 14, 2026011218, 03, FNV3,   6, 171S,  780E, 101,  958, XX,  64, NEQ,   23,   22,   19,   20,     ,     ,  11,
IO, 14, 2026011218, 03, FNV3,  12, 173S,  781E,  95,  964, XX,  34, NEQ,   60,   64,   66,   56,     ,     ,  10,
IO, 14, 2026011218, 03, FNV3,  12, 173S,  781E,  95,  964, XX,  50, NEQ,   32,   32,   30,   29,     ,     ,  10,
IO, 14, 2026011218, 03, FNV3,  12, 173S,  781E,  95,  964, XX,  64, NEQ,   19,   18,   16,   17,     ,     ,  10,
IO, 14, 2026011218, 03, FNV3,  18, 173S,  780E,  94,  963, XX,  34, NEQ,   60,   66,   71,   59,     ,     ,   9,
IO, 14, 2026011218, 03, FNV3,  18, 173S,  780E,  94,  963, XX,  50, NEQ,   31,   33,   32,   30,     ,     ,   9,
IO, 14, 2026011218, 03, FNV3,  18, 173S,  780E,  94,  963, XX,  64, NEQ,   19,   20,   17,   17,     ,     ,   9,
IO, 14, 2026011218, 03, FNV3,  24, 173S,  779E,  97,  962, XX,  34, NEQ,   57,   67,   72,   60,     ,     ,   7,
IO, 14, 2026011218, 03, FNV3,  24, 173S,  779E,  97,  962, XX,  50, NEQ,   32,   34,   33,   31,     ,     ,   7,
IO, 14, 2026011218, 03, FNV3,  24, 173S,  779E,  97,  962, XX,  64, NEQ,   20,   20,   18,   18,     ,     ,   7,
IO, 14, 2026011218, 03, FNV3,  30, 173S,  777E, 100,  958, XX,  34, NEQ,   54,   71,   76,   54,     ,     ,   9,
IO, 14, 2026011218, 03, FNV3,  30, 173S,  777E, 100,  958, XX,  50, NEQ,   31,   35,   34,   29,     ,     ,   9,
IO, 14, 2026011218, 03, FNV3,  30, 173S,  777E, 100,  958, XX,  64, NEQ,   19,   21,   18,   17,     ,     ,   9,
IO, 14, 2026011218, 03, FNV3,  36, 173S,  773E,  99,  959, XX,  34, NEQ,   53,   71,   79,   54,     ,     ,   9,
IO, 14, 2026011218, 03, FNV3,  36, 173S,  773E,  99,  959, XX,  50, NEQ,   31,   37,   36,   30,     ,     ,   9,
IO, 14, 2026011218, 03, FNV3,  36, 173S,  773E,  99,  959, XX,  64, NEQ,   21,   22,   20,   19,     ,     ,   9,
IO, 14, 2026011218, 03, FNV3,  42, 173S,  770E,  97,  960, XX,  34, NEQ,   48,   71,   78,   51,     ,     ,   9,
IO, 14, 2026011218, 03, FNV3,  42, 173S,  770E,  97,  960, XX,  50, NEQ,   30,   37,   36,   28,     ,     ,   9,
IO, 14, 2026011218, 03, FNV3,  42, 173S,  770E,  97,  960, XX,  64, NEQ,   20,   22,   20,   18,     ,     ,   9,
IO, 14, 2026011218, 03, FNV3,  48, 173S,  764E,  92,  966, XX,  34, NEQ,   51,   71,   73,   51,     ,     ,   8,
IO, 14, 2026011218, 03, FNV3,  48, 173S,  764E,  92,  966, XX,  50, NEQ,   26,   31,   31,   24,     ,     ,   8,
IO, 14, 2026011218, 03, FNV3,  48, 173S,  764E,  92,  966, XX,  64, NEQ,   15,   17,   16,   14,     ,     ,   8,
IO, 14, 2026011218, 03, FNV3,  54, 173S,  759E,  96,  962, XX,  34, NEQ,   55,   79,   80,   54,     ,     ,  10,
IO, 14, 2026011218, 03, FNV3,  54, 173S,  759E,  96,  962, XX,  50, NEQ,   30,   37,   35,   27,     ,     ,  10,
IO, 14, 2026011218, 03, FNV3,  54, 173S,  759E,  96,  962, XX,  64, NEQ,   18,   20,   17,   17,     ,     ,  10,
IO, 14, 2026011218, 03, FNV3,  60, 172S,  752E,  89,  968, XX,  34, NEQ,   57,   78,   81,   56,     ,     ,   9,
IO, 14, 2026011218, 03, FNV3,  60, 172S,  752E,  89,  968, XX,  50, NEQ,   32,   38,   37,   29,     ,     ,   9,
IO, 14, 2026011218, 03, FNV3,  60, 172S,  752E,  89,  968, XX,  64, NEQ,   16,   18,   16,   15,     ,     ,   9,
IO, 14, 2026011218, 03, FNV3,  66, 171S,  747E,  90,  967, XX,  34, NEQ,   58,   79,   82,   57,     ,     ,  11,
IO, 14, 2026011218, 03, FNV3,  66, 171S,  747E,  90,  967, XX,  50, NEQ,   29,   35,   36,   28,     ,     ,  11,
IO, 14, 2026011218, 03, FNV3,  66, 171S,  747E,  90,  967, XX,  64, NEQ,   17,   18,   17,   15,     ,     ,  11,
IO, 14, 2026011218, 03, FNV3,  72, 169S,  741E,  86,  971, XX,  34, NEQ,   52,   72,   76,   53,     ,     ,  10,
