# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 32, 2025110900, 03, FNV3,   0, 140N, 1248E, 109,  949, XX,  34, NEQ,  220,  195,  160,  230,     ,     ,  15,
WP, 32, 2025110900, 03, FNV3,   6, 148N, 1232E, 127,  928, XX,  34, NEQ,  232,  206,  185,  221,     ,     ,  18,
WP, 32, 2025110900, 03, FNV3,   6, 148N, 1232E, 127,  928, XX,  50, NEQ,  137,  124,  108,  125,     ,     ,  18,
WP, 32, 2025110900, 03, FNV3,   6, 148N, 1232E, 127,  928, XX,  64, NEQ,   78,   73,   62,   70,     ,     ,  18,
WP, 32, 2025110900, 03, FNV3,  12, 157N, 1219E, 114,  939, XX,  34, NEQ,  229,  200,  179,  213,     ,     ,  17,
WP, 32, 2025110900, 03, FNV3,  12, 157N, 1219E, 114,  939, XX,  50, NEQ,  133,  121,  106,  120,     ,     ,  17,
WP, 32, 2025110900, 03, FNV3,  12, 157N, 1219E, 114,  939, XX,  64, NEQ,   74,   69,   59,   66,     ,     ,  17,
WP, 32, 2025110900, 03, FNV3,  18, 163N, 1205E,  85,  961, XX,  34, NEQ,  258,  226,  199,  233,     ,     ,  22,
WP, 32, 2025110900, 03, FNV3,  18, 163N, 1205E,  85,  961, XX,  50, NEQ,  147,  138,  121,  134,     ,     ,  22,
WP, 32, 2025110900, 03, FNV3,  18, 163N, 1205E,  85,  961, XX,  64, NEQ,   71,   68,   58,   63,     ,     ,  22,
WP, 32, 2025110900, 03, FNV3,  24, 168N, 1195E,  74,  971, XX,  34, NEQ,  274,  232,  207,  256,     ,     ,  34,
WP, 32, 2025110900, 03, FNV3,  24, 168N, 1195E,  74,  971, XX,  50, NEQ,  150,  137,  118,  136,     ,     ,  34,
WP, 32, 2025110900, 03, FNV3,  24, 168N, 1195E,  74,  971, XX,  64, NEQ,   61,   57,   50,   55,     ,     ,  34,
WP, 32, 2025110900, 03, FNV3,  30, 172N, 1187E,  70,  973, XX,  34, NEQ,  260,  228,  203,  239,     ,     ,  37,
WP, 32, 2025110900, 03, FNV3,  30, 172N, 1187E,  70,  973, XX,  50, NEQ,  141,  129,  109,  124,     ,     ,  37,
WP, 32, 2025110900, 03, FNV3,  30, 172N, 1187E,  70,  973, XX,  64, NEQ,   47,   45,   38,   42,     ,     ,  37,
WP, 32, 2025110900, 03, FNV3,  36, 179N, 1183E,  70,  975, XX,  34, NEQ,  248,  222,  193,  226,     ,     ,  36,
WP, 32, 2025110900, 03, FNV3,  36, 179N, 1183E,  70,  975, XX,  50, NEQ,  138,  128,  108,  121,     ,     ,  36,
WP, 32, 2025110900, 03, FNV3,  36, 179N, 1183E,  70,  975, XX,  64, NEQ,   44,   40,   35,   37,     ,     ,  36,
WP, 32, 2025110900, 03, FNV3,  42, 185N, 1180E,  71,  974, XX,  34, NEQ,  224,  202,  178,  202,     ,     ,  33,
WP, 32, 2025110900, 03, FNV3,  42, 185N, 1180E,  71,  974, XX,  50, NEQ,  119,  111,   93,  104,     ,     ,  33,
