# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
EP, 06, 2025070100, 03, FNV3,   0, 164N, 1039W,  64,  988, XX,  34, NEQ,  100,   70,   50,   80,     ,     ,  10,
EP, 06, 2025070100, 03, FNV3,   6, 167N, 1048W,  75,  982, XX,  34, NEQ,   70,   60,   45,   59,     ,     ,  16,
EP, 06, 2025070100, 03, FNV3,   6, 167N, 1048W,  75,  982, XX,  50, NEQ,   32,   27,   21,   28,     ,     ,  16,
EP, 06, 2025070100, 03, FNV3,   6, 167N, 1048W,  75,  982, XX,  64, NEQ,   15,   12,   10,   13,     ,     ,  16,
EP, 06, 2025070100, 03, FNV3,  12, 171N, 1056W,  75,  982, XX,  34, NEQ,   62,   53,   38,   52,     ,     ,  17,
EP, 06, 2025070100, 03, FNV3,  12, 171N, 1056W,  75,  982, XX,  50, NEQ,   28,   24,   18,   24,     ,     ,  17,
EP, 06, 2025070100, 03, FNV3,  12, 171N, 1056W,  75,  982, XX,  64, NEQ,   13,   11,    9,   11,     ,     ,  17,
EP, 06, 2025070100, 03, FNV3,  18, 175N, 1063W,  76,  981, XX,  34, NEQ,   64,   54,   39,   54,     ,     ,  17,
EP, 06, 2025070100, 03, FNV3,  18, 175N, 1063W,  76,  981, XX,  50, NEQ,   30,   25,   20,   26,     ,     ,  17,
EP, 06, 2025070100, 03, FNV3,  18, 175N, 1063W,  76,  981, XX,  64, NEQ,   14,   12,    9,   12,     ,     ,  17,
EP, 06, 2025070100, 03, FNV3,  24, 180N, 1070W,  78,  979, XX,  34, NEQ,   71,   63,   47,   59,     ,     ,  18,
EP, 06, 2025070100, 03, FNV3,  24, 180N, 1070W,  78,  979, XX,  50, NEQ,   29,   25,   19,   25,     ,     ,  18,
EP, 06, 2025070100, 03, FNV3,  24, 180N, 1070W,  78,  979, XX,  64, NEQ,   14,   12,    9,   12,     ,     ,  18,
EP, 06, 2025070100, 03, FNV3,  30, 186N, 1078W,  75,  981, XX,  34, NEQ,   62,   53,   38,   51,     ,     ,  17,
EP, 06, 2025070100, 03, FNV3,  30, 186N, 1078W,  75,  981, XX,  50, NEQ,   28,   23,   18,   24,     ,     ,  17,
EP, 06, 2025070100, 03, FNV3,  30, 186N, 1078W,  75,  981, XX,  64, NEQ,   12,   10,    8,   11,     ,     ,  17,
EP, 06, 2025070100, 03, FNV3,  36, 192N, 1085W,  69,  985, XX,  34, NEQ,   59,   52,   37,   48,     ,     ,  19,
EP, 06, 2025070100, 03, FNV3,  36, 192N, 1085W,  69,  985, XX,  50, NEQ,   26,   21,   16,   21,     ,     ,  19,
EP, 06, 2025070100, 03, FNV3,  36, 192N, 1085W,  69,  985, XX,  64, NEQ,   10,    8,    6,    8,     ,     ,  19,
EP, 06, 2025070100, 03, FNV3,  42, 197N, 1091W,  61,  990, XX,  34, NEQ,   55,   48,   36,   46,     ,     ,  22,
EP, 06, 2025070100, 03, FNV3,  42, 197N, 1091W,  61,  990, XX,  50, NEQ,   23,   19,   15,   19,     ,     ,  22,
EP, 06, 2025070100, 03, FNV3,  42, 197N, 1091W,  61,  990, XX,  64, NEQ,    7,    6,    5,    6,     ,     ,  22,
EP, 06, 2025070100, 03, FNV3,  48, 202N, 1098W,  55,  993, XX,  34, NEQ,   56,   49,   38,   47,     ,     ,  25,
EP, 06, 2025070100, 03, FNV3,  48, 202N, 1098W,  55,  993, XX,  50, NEQ,   18,   15,   11,   15,     ,     ,  25,
EP, 06, 2025070100, 03, FNV3,  48, 202N, 1098W,  55,  993, XX,  64, NEQ,    5,    4,    3,    4,     ,     ,  25,
EP, 06, 2025070100, 03, FNV3,  54, 206N, 1105W,  48,  997, XX,  34, NEQ,   41,   34,   25,   34,     ,     ,  28,
EP, 06, 2025070100, 03, FNV3,  54, 206N, 1105W,  48,  997, XX,  50, NEQ,   11,    9,    6,    9,     ,     ,  28,
EP, 06, 2025070100, 03, FNV3,  54, 206N, 1105W,  48,  997, XX,  64, NEQ,    2,    1,    1,    1,     ,     ,  28,
EP, 06, 2025070100, 03, FNV3,  60, 210N, 1112W,  42, 1000, XX,  34, NEQ,   31,   26,   18,   25,     ,     ,  29,
EP, 06, 2025070100, 03, FNV3,  60, 210N, 1112W,  42, 1000, XX,  50, NEQ,    6,    5,    3,    4,     ,     ,  29,
EP, 06, 2025070100, 03, FNV3,  60, 210N, 1112W,  42, 1000, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  29,
EP, 06, 2025070100, 03, FNV3,  66, 216N, 1119W,  39, 1002, XX,  34, NEQ,   24,   19,   13,   20,     ,     ,  29,
