# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 91, 2025121106, 03, FNV3,   0,  73S, 1013E,  29, 1006, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,  45,
IO, 91, 2025121106, 03, FNV3, 198,  97S,  928E,  41,  995, XX,  34, NEQ,   24,   26,   25,   24,     ,     ,  28,
IO, 91, 2025121106, 03, FNV3, 198,  97S,  928E,  41,  995, XX,  50, NEQ,    5,    4,    4,    4,     ,     ,  28,
IO, 91, 2025121106, 03, FNV3, 198,  97S,  928E,  41,  995, XX,  64, NEQ,    3,    2,    2,    2,     ,     ,  28,
IO, 91, 2025121106, 03, FNV3, 204,  97S,  924E,  39,  997, XX,  34, NEQ,   16,   18,   18,   17,     ,     ,  27,
IO, 91, 2025121106, 03, FNV3, 204,  97S,  924E,  39,  997, XX,  50, NEQ,    5,    5,    5,    4,     ,     ,  27,
IO, 91, 2025121106, 03, FNV3, 204,  97S,  924E,  39,  997, XX,  64, NEQ,    2,    3,    2,    2,     ,     ,  27,
IO, 91, 2025121106, 03, FNV3, 210,  98S,  922E,  41,  995, XX,  34, NEQ,   17,   17,   18,   14,     ,     ,  29,
IO, 91, 2025121106, 03, FNV3, 210,  98S,  922E,  41,  995, XX,  50, NEQ,    6,    7,    6,    5,     ,     ,  29,
IO, 91, 2025121106, 03, FNV3, 210,  98S,  922E,  41,  995, XX,  64, NEQ,    3,    3,    3,    3,     ,     ,  29,
IO, 91, 2025121106, 03, FNV3, 216,  97S,  920E,  40,  996, XX,  34, NEQ,   21,   23,   19,   18,     ,     ,  26,
IO, 91, 2025121106, 03, FNV3, 216,  97S,  920E,  40,  996, XX,  50, NEQ,    4,    4,    4,    4,     ,     ,  26,
IO, 91, 2025121106, 03, FNV3, 216,  97S,  920E,  40,  996, XX,  64, NEQ,    3,    3,    3,    3,     ,     ,  26,
