# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 09, 2025071918, 03, FNV3,   0, 215N, 1160E,  54,  981, XX,  34, NEQ,  150,   80,   85,  105,     ,     ,  30,
WP, 09, 2025071918, 03, FNV3,   6, 218N, 1147E,  74,  966, XX,  34, NEQ,   84,   79,   74,   78,     ,     ,  18,
WP, 09, 2025071918, 03, FNV3,   6, 218N, 1147E,  74,  966, XX,  50, NEQ,   43,   40,   35,   38,     ,     ,  18,
WP, 09, 2025071918, 03, FNV3,   6, 218N, 1147E,  74,  966, XX,  64, NEQ,   22,   20,   17,   19,     ,     ,  18,
WP, 09, 2025071918, 03, FNV3,  12, 220N, 1133E,  75,  965, XX,  34, NEQ,   75,   69,   65,   69,     ,     ,  16,
WP, 09, 2025071918, 03, FNV3,  12, 220N, 1133E,  75,  965, XX,  50, NEQ,   37,   34,   30,   33,     ,     ,  16,
WP, 09, 2025071918, 03, FNV3,  12, 220N, 1133E,  75,  965, XX,  64, NEQ,   19,   17,   15,   17,     ,     ,  16,
WP, 09, 2025071918, 03, FNV3,  18, 218N, 1119E,  65,  972, XX,  34, NEQ,   69,   63,   59,   63,     ,     ,  17,
WP, 09, 2025071918, 03, FNV3,  18, 218N, 1119E,  65,  972, XX,  50, NEQ,   31,   28,   24,   27,     ,     ,  17,
WP, 09, 2025071918, 03, FNV3,  18, 218N, 1119E,  65,  972, XX,  64, NEQ,   10,    9,    8,    9,     ,     ,  17,
WP, 09, 2025071918, 03, FNV3,  24, 216N, 1106E,  52,  981, XX,  34, NEQ,   66,   61,   54,   60,     ,     ,  22,
WP, 09, 2025071918, 03, FNV3,  24, 216N, 1106E,  52,  981, XX,  50, NEQ,   20,   18,   15,   16,     ,     ,  22,
WP, 09, 2025071918, 03, FNV3,  24, 216N, 1106E,  52,  981, XX,  64, NEQ,    3,    2,    2,    2,     ,     ,  22,
WP, 09, 2025071918, 03, FNV3,  30, 213N, 1096E,  47,  984, XX,  34, NEQ,   52,   48,   43,   47,     ,     ,  29,
WP, 09, 2025071918, 03, FNV3,  30, 213N, 1096E,  47,  984, XX,  50, NEQ,    8,    7,    6,    7,     ,     ,  29,
WP, 09, 2025071918, 03, FNV3,  30, 213N, 1096E,  47,  984, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  29,
WP, 09, 2025071918, 03, FNV3,  36, 211N, 1088E,  50,  983, XX,  34, NEQ,   52,   49,   45,   47,     ,     ,  26,
WP, 09, 2025071918, 03, FNV3,  36, 211N, 1088E,  50,  983, XX,  50, NEQ,   14,   13,   10,   12,     ,     ,  26,
WP, 09, 2025071918, 03, FNV3,  36, 211N, 1088E,  50,  983, XX,  64, NEQ,    2,    2,    1,    2,     ,     ,  26,
WP, 09, 2025071918, 03, FNV3,  42, 210N, 1081E,  51,  982, XX,  34, NEQ,   52,   50,   47,   49,     ,     ,  24,
WP, 09, 2025071918, 03, FNV3,  42, 210N, 1081E,  51,  982, XX,  50, NEQ,   15,   14,   12,   13,     ,     ,  24,
WP, 09, 2025071918, 03, FNV3,  42, 210N, 1081E,  51,  982, XX,  64, NEQ,    3,    2,    2,    2,     ,     ,  24,
WP, 09, 2025071918, 03, FNV3,  48, 208N, 1075E,  48,  984, XX,  34, NEQ,   48,   46,   41,   44,     ,     ,  24,
WP, 09, 2025071918, 03, FNV3,  48, 208N, 1075E,  48,  984, XX,  50, NEQ,    9,    8,    7,    8,     ,     ,  24,
WP, 09, 2025071918, 03, FNV3,  48, 208N, 1075E,  48,  984, XX,  64, NEQ,    1,    1,    0,    1,     ,     ,  24,
WP, 09, 2025071918, 03, FNV3,  54, 206N, 1068E,  45,  986, XX,  34, NEQ,   38,   37,   34,   35,     ,     ,  28,
WP, 09, 2025071918, 03, FNV3,  54, 206N, 1068E,  45,  986, XX,  50, NEQ,    7,    7,    6,    6,     ,     ,  28,
WP, 09, 2025071918, 03, FNV3,  54, 206N, 1068E,  45,  986, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  28,
WP, 09, 2025071918, 03, FNV3,  60, 205N, 1062E,  38,  990, XX,  34, NEQ,   26,   26,   23,   23,     ,     ,  28,
WP, 09, 2025071918, 03, FNV3,  60, 205N, 1062E,  38,  990, XX,  50, NEQ,    4,    4,    4,    4,     ,     ,  28,
WP, 09, 2025071918, 03, FNV3,  60, 205N, 1062E,  38,  990, XX,  64, NEQ,    1,    1,    0,    0,     ,     ,  28,
WP, 09, 2025071918, 03, FNV3,  66, 205N, 1056E,  34,  992, XX,  34, NEQ,   16,   17,   15,   15,     ,     ,  32,
WP, 09, 2025071918, 03, FNV3,  66, 205N, 1056E,  34,  992, XX,  50, NEQ,    3,    3,    2,    3,     ,     ,  32,
WP, 09, 2025071918, 03, FNV3,  72, 203N, 1049E,  29,  995, XX,  34, NEQ,   10,   10,    9,    9,     ,     ,  34,
WP, 09, 2025071918, 03, FNV3,  72, 203N, 1049E,  29,  995, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  34,
WP, 09, 2025071918, 03, FNV3,  78, 203N, 1046E,  26,  997, XX,  34, NEQ,    5,    6,    5,    5,     ,     ,  38,
WP, 09, 2025071918, 03, FNV3,  78, 203N, 1046E,  26,  997, XX,  50, NEQ,    0,    1,    0,    0,     ,     ,  38,
WP, 09, 2025071918, 03, FNV3,  84, 205N, 1040E,  24,  998, XX,  34, NEQ,    5,    6,    5,    5,     ,     ,  40,
WP, 09, 2025071918, 03, FNV3,  84, 205N, 1040E,  24,  998, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  40,
WP, 09, 2025071918, 03, FNV3,  90, 205N, 1045E,  23,  998, XX,  34, NEQ,    1,    1,    1,    1,     ,     ,  37,
