# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
SH, 96, 2026031612, 03, GENC,   0, 132S, 1573E,  35, 1005, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 96, 2026031612, 03, GENC, 204, 176S, 1172E,  61,  988, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 96, 2026031612, 03, GENC, 210, 179S, 1161E,  64,  986, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 96, 2026031612, 03, GENC, 216, 183S, 1151E,  67,  984, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 96, 2026031612, 03, GENC, 222, 188S, 1141E,  69,  982, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 96, 2026031612, 03, GENC, 228, 193S, 1132E,  71,  980, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 96, 2026031612, 03, GENC, 234, 198S, 1123E,  73,  979, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 96, 2026031612, 03, GENC, 240, 205S, 1115E,  73,  979, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 96, 2026031612, 03, GENC, 246, 210S, 1109E,  73,  979, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 96, 2026031612, 03, GENC, 252, 217S, 1104E,  71,  980, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 96, 2026031612, 03, GENC, 258, 218S, 1092E,  72,  979, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 96, 2026031612, 03, GENC, 264, 225S, 1089E,  69,  981, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 96, 2026031612, 03, GENC, 270, 227S, 1080E,  69,  982, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 96, 2026031612, 03, GENC, 276, 235S, 1078E,  66,  984, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 96, 2026031612, 03, GENC, 282, 241S, 1081E,  65,  985, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 96, 2026031612, 03, GENC, 288, 248S, 1082E,  60,  988, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 96, 2026031612, 03, GENC, 294, 246S, 1070E,  59,  989, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 96, 2026031612, 03, GENC, 300, 252S, 1071E,  55,  992, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 96, 2026031612, 03, GENC, 306, 245S, 1050E,  56,  992, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 96, 2026031612, 03, GENC, 312, 250S, 1049E,  52,  994, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
