# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 07, 2025121800, 03, FNV3,   0, 106S,  915E,  29, 1004, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,  60,
IO, 93, 2025121800, 03, FNV3,  84, 131S, 1037E,  54,  990, XX,  50, NEQ,   12,   13,   11,   10,     ,     ,  22,
IO, 93, 2025121800, 03, FNV3,  84, 131S, 1037E,  54,  990, XX,  64, NEQ,    4,    4,    3,    3,     ,     ,  22,
IO, 93, 2025121800, 03, FNV3,  90, 131S, 1032E,  57,  988, XX,  34, NEQ,   40,   47,   48,   38,     ,     ,  19,
IO, 93, 2025121800, 03, FNV3,  90, 131S, 1032E,  57,  988, XX,  50, NEQ,   12,   15,   13,   11,     ,     ,  19,
IO, 93, 2025121800, 03, FNV3,  90, 131S, 1032E,  57,  988, XX,  64, NEQ,    5,    5,    5,    4,     ,     ,  19,
IO, 93, 2025121800, 03, FNV3,  96, 131S, 1027E,  66,  983, XX,  34, NEQ,   46,   57,   55,   43,     ,     ,  18,
IO, 93, 2025121800, 03, FNV3,  96, 131S, 1027E,  66,  983, XX,  50, NEQ,   18,   20,   19,   16,     ,     ,  18,
IO, 93, 2025121800, 03, FNV3,  96, 131S, 1027E,  66,  983, XX,  64, NEQ,    8,    9,    9,    7,     ,     ,  18,
IO, 93, 2025121800, 03, FNV3, 102, 131S, 1023E,  74,  977, XX,  34, NEQ,   52,   65,   66,   49,     ,     ,  14,
IO, 93, 2025121800, 03, FNV3, 102, 131S, 1023E,  74,  977, XX,  50, NEQ,   21,   25,   24,   19,     ,     ,  14,
IO, 93, 2025121800, 03, FNV3, 102, 131S, 1023E,  74,  977, XX,  64, NEQ,   11,   12,   11,   10,     ,     ,  14,
IO, 93, 2025121800, 03, FNV3, 108, 132S, 1020E,  73,  977, XX,  34, NEQ,   52,   61,   60,   48,     ,     ,  17,
IO, 93, 2025121800, 03, FNV3, 108, 132S, 1020E,  73,  977, XX,  50, NEQ,   20,   23,   21,   19,     ,     ,  17,
IO, 93, 2025121800, 03, FNV3, 108, 132S, 1020E,  73,  977, XX,  64, NEQ,   12,   12,   10,   10,     ,     ,  17,
IO, 93, 2025121800, 03, FNV3, 114, 133S, 1016E,  73,  977, XX,  34, NEQ,   49,   62,   64,   47,     ,     ,  14,
IO, 93, 2025121800, 03, FNV3, 114, 133S, 1016E,  73,  977, XX,  50, NEQ,   21,   26,   23,   19,     ,     ,  14,
IO, 93, 2025121800, 03, FNV3, 114, 133S, 1016E,  73,  977, XX,  64, NEQ,   10,   12,   10,    9,     ,     ,  14,
IO, 93, 2025121800, 03, FNV3, 120, 134S, 1013E,  71,  979, XX,  34, NEQ,   50,   61,   61,   49,     ,     ,  15,
IO, 93, 2025121800, 03, FNV3, 120, 134S, 1013E,  71,  979, XX,  50, NEQ,   20,   23,   22,   19,     ,     ,  15,
IO, 93, 2025121800, 03, FNV3, 120, 134S, 1013E,  71,  979, XX,  64, NEQ,   12,   13,   11,   11,     ,     ,  15,
IO, 93, 2025121800, 03, FNV3, 126, 134S, 1009E,  71,  979, XX,  34, NEQ,   46,   60,   61,   43,     ,     ,  14,
IO, 93, 2025121800, 03, FNV3, 126, 134S, 1009E,  71,  979, XX,  50, NEQ,   21,   24,   23,   19,     ,     ,  14,
IO, 93, 2025121800, 03, FNV3, 126, 134S, 1009E,  71,  979, XX,  64, NEQ,   10,   10,    9,    9,     ,     ,  14,
IO, 93, 2025121800, 03, FNV3, 132, 135S, 1006E,  66,  981, XX,  34, NEQ,   42,   51,   53,   42,     ,     ,  15,
IO, 93, 2025121800, 03, FNV3, 132, 135S, 1006E,  66,  981, XX,  50, NEQ,   16,   18,   17,   15,     ,     ,  15,
IO, 93, 2025121800, 03, FNV3, 132, 135S, 1006E,  66,  981, XX,  64, NEQ,    6,    7,    7,    6,     ,     ,  15,
IO, 93, 2025121800, 03, FNV3, 138, 135S, 1002E,  59,  986, XX,  34, NEQ,   38,   46,   48,   38,     ,     ,  18,
IO, 93, 2025121800, 03, FNV3, 138, 135S, 1002E,  59,  986, XX,  50, NEQ,   15,   18,   16,   14,     ,     ,  18,
IO, 93, 2025121800, 03, FNV3, 138, 135S, 1002E,  59,  986, XX,  64, NEQ,    6,    6,    6,    5,     ,     ,  18,
IO, 93, 2025121800, 03, FNV3, 144, 136S,  999E,  58,  987, XX,  34, NEQ,   32,   41,   41,   31,     ,     ,  17,
IO, 93, 2025121800, 03, FNV3, 144, 136S,  999E,  58,  987, XX,  50, NEQ,   13,   15,   14,   12,     ,     ,  17,
IO, 93, 2025121800, 03, FNV3, 144, 136S,  999E,  58,  987, XX,  64, NEQ,    6,    6,    6,    5,     ,     ,  17,
IO, 93, 2025121800, 03, FNV3, 150, 137S,  996E,  53,  990, XX,  34, NEQ,   36,   42,   41,   33,     ,     ,  19,
IO, 93, 2025121800, 03, FNV3, 150, 137S,  996E,  53,  990, XX,  50, NEQ,   13,   14,   12,   11,     ,     ,  19,
IO, 93, 2025121800, 03, FNV3, 150, 137S,  996E,  53,  990, XX,  64, NEQ,    4,    5,    4,    4,     ,     ,  19,
IO, 93, 2025121800, 03, FNV3, 156, 139S,  992E,  51,  990, XX,  34, NEQ,   31,   36,   34,   30,     ,     ,  19,
IO, 93, 2025121800, 03, FNV3, 156, 139S,  992E,  51,  990, XX,  50, NEQ,   11,   12,   11,   10,     ,     ,  19,
IO, 93, 2025121800, 03, FNV3, 156, 139S,  992E,  51,  990, XX,  64, NEQ,    4,    5,    4,    4,     ,     ,  19,
IO, 93, 2025121800, 03, FNV3, 162, 140S,  988E,  49,  991, XX,  34, NEQ,   33,   36,   36,   29,     ,     ,  21,
IO, 93, 2025121800, 03, FNV3, 162, 140S,  988E,  49,  991, XX,  50, NEQ,    7,    9,    8,    7,     ,     ,  21,
IO, 93, 2025121800, 03, FNV3, 162, 140S,  988E,  49,  991, XX,  64, NEQ,    3,    4,    3,    3,     ,     ,  21,
IO, 93, 2025121800, 03, FNV3, 168, 141S,  982E,  46,  993, XX,  34, NEQ,   27,   32,   31,   25,     ,     ,  23,
IO, 93, 2025121800, 03, FNV3, 168, 141S,  982E,  46,  993, XX,  50, NEQ,    8,    9,    9,    7,     ,     ,  23,
IO, 93, 2025121800, 03, FNV3, 168, 141S,  982E,  46,  993, XX,  64, NEQ,    4,    5,    4,    4,     ,     ,  23,
IO, 93, 2025121800, 03, FNV3, 174, 142S,  976E,  47,  992, XX,  34, NEQ,   23,   29,   27,   20,     ,     ,  25,
IO, 93, 2025121800, 03, FNV3, 174, 142S,  976E,  47,  992, XX,  50, NEQ,    7,    9,    8,    6,     ,     ,  25,
IO, 93, 2025121800, 03, FNV3, 174, 142S,  976E,  47,  992, XX,  64, NEQ,    3,    4,    3,    3,     ,     ,  25,
IO, 93, 2025121800, 03, FNV3, 180, 143S,  970E,  47,  991, XX,  34, NEQ,   24,   30,   29,   22,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 180, 143S,  970E,  47,  991, XX,  50, NEQ,    9,   11,   10,    8,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 180, 143S,  970E,  47,  991, XX,  64, NEQ,    5,    6,    5,    5,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 186, 144S,  964E,  45,  993, XX,  34, NEQ,   24,   29,   27,   22,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 186, 144S,  964E,  45,  993, XX,  50, NEQ,    9,   10,    9,    8,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 186, 144S,  964E,  45,  993, XX,  64, NEQ,    4,    5,    4,    4,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 192, 145S,  956E,  47,  992, XX,  34, NEQ,   26,   33,   31,   23,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 192, 145S,  956E,  47,  992, XX,  50, NEQ,    8,    9,    8,    7,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 192, 145S,  956E,  47,  992, XX,  64, NEQ,    4,    5,    4,    4,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 198, 146S,  948E,  45,  994, XX,  34, NEQ,   30,   36,   33,   27,     ,     ,  25,
IO, 93, 2025121800, 03, FNV3, 198, 146S,  948E,  45,  994, XX,  50, NEQ,    7,    8,    8,    6,     ,     ,  25,
IO, 93, 2025121800, 03, FNV3, 198, 146S,  948E,  45,  994, XX,  64, NEQ,    3,    4,    3,    3,     ,     ,  25,
IO, 93, 2025121800, 03, FNV3, 204, 146S,  938E,  47,  991, XX,  34, NEQ,   26,   33,   32,   24,     ,     ,  27,
IO, 93, 2025121800, 03, FNV3, 204, 146S,  938E,  47,  991, XX,  50, NEQ,    7,   10,    8,    7,     ,     ,  27,
IO, 93, 2025121800, 03, FNV3, 204, 146S,  938E,  47,  991, XX,  64, NEQ,    3,    4,    4,    3,     ,     ,  27,
IO, 93, 2025121800, 03, FNV3, 210, 146S,  927E,  49,  991, XX,  34, NEQ,   26,   33,   33,   25,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 210, 146S,  927E,  49,  991, XX,  50, NEQ,   11,   12,   12,    9,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 210, 146S,  927E,  49,  991, XX,  64, NEQ,    5,    6,    5,    5,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 216, 147S,  916E,  50,  990, XX,  34, NEQ,   22,   29,   28,   21,     ,     ,  25,
IO, 93, 2025121800, 03, FNV3, 216, 147S,  916E,  50,  990, XX,  50, NEQ,    8,    9,    9,    7,     ,     ,  25,
IO, 93, 2025121800, 03, FNV3, 216, 147S,  916E,  50,  990, XX,  64, NEQ,    6,    6,    5,    5,     ,     ,  25,
IO, 93, 2025121800, 03, FNV3, 222, 147S,  907E,  50,  990, XX,  34, NEQ,   25,   32,   32,   23,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 222, 147S,  907E,  50,  990, XX,  50, NEQ,   11,   13,   12,   10,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 222, 147S,  907E,  50,  990, XX,  64, NEQ,    7,    8,    7,    7,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 228, 148S,  897E,  48,  991, XX,  34, NEQ,   18,   25,   25,   18,     ,     ,  31,
IO, 93, 2025121800, 03, FNV3, 228, 148S,  897E,  48,  991, XX,  50, NEQ,    6,    8,    9,    6,     ,     ,  31,
IO, 93, 2025121800, 03, FNV3, 228, 148S,  897E,  48,  991, XX,  64, NEQ,    4,    5,    4,    4,     ,     ,  31,
IO, 93, 2025121800, 03, FNV3, 234, 148S,  885E,  48,  991, XX,  34, NEQ,   23,   30,   28,   21,     ,     ,  27,
IO, 93, 2025121800, 03, FNV3, 234, 148S,  885E,  48,  991, XX,  50, NEQ,    8,   10,   10,    7,     ,     ,  27,
IO, 93, 2025121800, 03, FNV3, 234, 148S,  885E,  48,  991, XX,  64, NEQ,    4,    5,    4,    4,     ,     ,  27,
IO, 93, 2025121800, 03, FNV3, 240, 149S,  874E,  53,  988, XX,  34, NEQ,   26,   34,   32,   22,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 240, 149S,  874E,  53,  988, XX,  50, NEQ,    9,   12,   11,    8,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 240, 149S,  874E,  53,  988, XX,  64, NEQ,    6,    7,    6,    6,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 246, 148S,  865E,  52,  989, XX,  34, NEQ,   28,   36,   35,   25,     ,     ,  25,
IO, 93, 2025121800, 03, FNV3, 246, 148S,  865E,  52,  989, XX,  50, NEQ,   13,   15,   14,   11,     ,     ,  25,
IO, 93, 2025121800, 03, FNV3, 246, 148S,  865E,  52,  989, XX,  64, NEQ,    6,    7,    6,    6,     ,     ,  25,
IO, 93, 2025121800, 03, FNV3, 252, 148S,  857E,  55,  987, XX,  34, NEQ,   31,   40,   41,   29,     ,     ,  29,
IO, 93, 2025121800, 03, FNV3, 252, 148S,  857E,  55,  987, XX,  50, NEQ,   12,   14,   13,   11,     ,     ,  29,
IO, 93, 2025121800, 03, FNV3, 252, 148S,  857E,  55,  987, XX,  64, NEQ,    6,    7,    6,    6,     ,     ,  29,
IO, 93, 2025121800, 03, FNV3, 258, 148S,  845E,  52,  990, XX,  34, NEQ,   34,   40,   39,   30,     ,     ,  25,
IO, 93, 2025121800, 03, FNV3, 258, 148S,  845E,  52,  990, XX,  50, NEQ,   13,   15,   14,   11,     ,     ,  25,
IO, 93, 2025121800, 03, FNV3, 258, 148S,  845E,  52,  990, XX,  64, NEQ,    7,    7,    6,    6,     ,     ,  25,
IO, 93, 2025121800, 03, FNV3, 264, 150S,  835E,  50,  990, XX,  34, NEQ,   31,   39,   38,   30,     ,     ,  24,
IO, 93, 2025121800, 03, FNV3, 264, 150S,  835E,  50,  990, XX,  50, NEQ,   12,   15,   14,   11,     ,     ,  24,
IO, 93, 2025121800, 03, FNV3, 264, 150S,  835E,  50,  990, XX,  64, NEQ,    7,    7,    7,    6,     ,     ,  24,
IO, 93, 2025121800, 03, FNV3, 270, 152S,  816E,  52,  990, XX,  34, NEQ,   30,   39,   36,   27,     ,     ,  25,
IO, 93, 2025121800, 03, FNV3, 270, 152S,  816E,  52,  990, XX,  50, NEQ,   16,   17,   16,   14,     ,     ,  25,
IO, 93, 2025121800, 03, FNV3, 270, 152S,  816E,  52,  990, XX,  64, NEQ,    7,    7,    6,    6,     ,     ,  25,
IO, 93, 2025121800, 03, FNV3, 276, 152S,  805E,  53,  989, XX,  34, NEQ,   30,   39,   37,   27,     ,     ,  27,
IO, 93, 2025121800, 03, FNV3, 276, 152S,  805E,  53,  989, XX,  50, NEQ,   13,   15,   14,   12,     ,     ,  27,
IO, 93, 2025121800, 03, FNV3, 276, 152S,  805E,  53,  989, XX,  64, NEQ,    8,    9,    8,    7,     ,     ,  27,
IO, 93, 2025121800, 03, FNV3, 282, 153S,  795E,  47,  992, XX,  34, NEQ,   32,   39,   38,   30,     ,     ,  28,
IO, 93, 2025121800, 03, FNV3, 282, 153S,  795E,  47,  992, XX,  50, NEQ,   13,   15,   15,   12,     ,     ,  28,
IO, 93, 2025121800, 03, FNV3, 282, 153S,  795E,  47,  992, XX,  64, NEQ,    7,    7,    6,    6,     ,     ,  28,
IO, 93, 2025121800, 03, FNV3, 288, 151S,  784E,  53,  988, XX,  34, NEQ,   31,   40,   38,   28,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 288, 151S,  784E,  53,  988, XX,  50, NEQ,   14,   15,   15,   13,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 288, 151S,  784E,  53,  988, XX,  64, NEQ,    8,    8,    7,    7,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 294, 154S,  774E,  49,  991, XX,  34, NEQ,   33,   42,   42,   31,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 294, 154S,  774E,  49,  991, XX,  50, NEQ,   15,   18,   17,   14,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 294, 154S,  774E,  49,  991, XX,  64, NEQ,    7,    7,    7,    7,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 300, 156S,  766E,  52,  990, XX,  34, NEQ,   33,   40,   38,   29,     ,     ,  29,
IO, 93, 2025121800, 03, FNV3, 300, 156S,  766E,  52,  990, XX,  50, NEQ,   13,   15,   15,   12,     ,     ,  29,
IO, 93, 2025121800, 03, FNV3, 300, 156S,  766E,  52,  990, XX,  64, NEQ,    8,    9,    8,    8,     ,     ,  29,
IO, 93, 2025121800, 03, FNV3, 306, 158S,  759E,  52,  989, XX,  34, NEQ,   32,   40,   40,   30,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 306, 158S,  759E,  52,  989, XX,  50, NEQ,   14,   16,   16,   13,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 306, 158S,  759E,  52,  989, XX,  64, NEQ,    7,    8,    7,    6,     ,     ,  26,
IO, 93, 2025121800, 03, FNV3, 312, 157S,  752E,  56,  987, XX,  34, NEQ,   31,   42,   40,   29,     ,     ,  24,
IO, 93, 2025121800, 03, FNV3, 312, 157S,  752E,  56,  987, XX,  50, NEQ,   15,   16,   16,   13,     ,     ,  24,
IO, 93, 2025121800, 03, FNV3, 312, 157S,  752E,  56,  987, XX,  64, NEQ,    8,   10,    8,    8,     ,     ,  24,
