# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 12, 2026080500, 03, FNV3,   0, 254N, 1383E,  99,  943, XX,  34, NEQ,  250,  225,  195,  235,     ,     ,  12,
WP, 12, 2026080500, 03, FNV3,   6, 258N, 1373E,  70,  964, XX,  34, NEQ,  251,  230,  207,  227,     ,     ,  46,
WP, 12, 2026080500, 03, FNV3,   6, 258N, 1373E,  70,  964, XX,  50, NEQ,  126,  114,   97,  108,     ,     ,  46,
WP, 12, 2026080500, 03, FNV3,   6, 258N, 1373E,  70,  964, XX,  64, NEQ,   55,   44,   37,   44,     ,     ,  46,
WP, 12, 2026080500, 03, FNV3,  12, 259N, 1361E,  75,  962, XX,  34, NEQ,  243,  218,  200,  225,     ,     ,  40,
WP, 12, 2026080500, 03, FNV3,  12, 259N, 1361E,  75,  962, XX,  50, NEQ,  126,  117,  100,  113,     ,     ,  40,
WP, 12, 2026080500, 03, FNV3,  12, 259N, 1361E,  75,  962, XX,  64, NEQ,   56,   49,   41,   50,     ,     ,  40,
WP, 12, 2026080500, 03, FNV3,  18, 261N, 1348E,  74,  961, XX,  34, NEQ,  236,  210,  190,  214,     ,     ,  33,
WP, 12, 2026080500, 03, FNV3,  18, 261N, 1348E,  74,  961, XX,  50, NEQ,  125,  116,  100,  111,     ,     ,  33,
WP, 12, 2026080500, 03, FNV3,  18, 261N, 1348E,  74,  961, XX,  64, NEQ,   55,   50,   42,   47,     ,     ,  33,
WP, 12, 2026080500, 03, FNV3,  24, 263N, 1336E,  76,  959, XX,  34, NEQ,  249,  224,  203,  226,     ,     ,  37,
WP, 12, 2026080500, 03, FNV3,  24, 263N, 1336E,  76,  959, XX,  50, NEQ,  131,  122,  105,  115,     ,     ,  37,
WP, 12, 2026080500, 03, FNV3,  24, 263N, 1336E,  76,  959, XX,  64, NEQ,   63,   54,   45,   50,     ,     ,  37,
WP, 12, 2026080500, 03, FNV3,  30, 265N, 1324E,  78,  956, XX,  34, NEQ,  245,  222,  204,  225,     ,     ,  32,
WP, 12, 2026080500, 03, FNV3,  30, 265N, 1324E,  78,  956, XX,  50, NEQ,  138,  130,  113,  124,     ,     ,  32,
WP, 12, 2026080500, 03, FNV3,  30, 265N, 1324E,  78,  956, XX,  64, NEQ,   68,   63,   54,   60,     ,     ,  32,
WP, 12, 2026080500, 03, FNV3,  36, 267N, 1313E,  80,  956, XX,  34, NEQ,  249,  223,  205,  230,     ,     ,  31,
WP, 12, 2026080500, 03, FNV3,  36, 267N, 1313E,  80,  956, XX,  50, NEQ,  142,  134,  118,  129,     ,     ,  31,
WP, 12, 2026080500, 03, FNV3,  36, 267N, 1313E,  80,  956, XX,  64, NEQ,   74,   69,   59,   64,     ,     ,  31,
