# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
EP, 11, 2026090206, 03, GENC,   0, 183N, 1313W,  92,  964, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC,   6, 185N, 1322W,  90,  966, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC,  12, 187N, 1332W,  87,  968, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC,  18, 190N, 1342W,  82,  972, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC,  24, 192N, 1352W,  77,  976, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC,  30, 195N, 1362W,  76,  977, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC,  36, 197N, 1373W,  74,  978, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC,  42, 199N, 1382W,  72,  980, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC,  48, 201N, 1392W,  70,  982, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC,  54, 203N, 1402W,  68,  983, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC,  60, 205N, 1412W,  65,  985, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC,  66, 207N, 1419W,  64,  986, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC,  72, 210N, 1427W,  63,  987, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC,  78, 213N, 1433W,  62,  988, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC,  84, 216N, 1439W,  61,  988, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC,  90, 220N, 1443W,  59,  989, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC,  96, 225N, 1447W,  57,  991, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC, 102, 229N, 1452W,  54,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC, 108, 233N, 1458W,  51,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC, 114, 236N, 1469W,  47,  998, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 11, 2026090206, 03, GENC, 120, 240N, 1477W,  41, 1001, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC,   0, 135N, 1515W,  77,  977, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC,   6, 134N, 1526W,  71,  981, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC,  12, 134N, 1537W,  65,  985, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC,  18, 133N, 1546W,  67,  984, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC,  24, 133N, 1556W,  69,  982, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC,  30, 133N, 1564W,  71,  981, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC,  36, 133N, 1573W,  73,  979, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC,  42, 133N, 1580W,  74,  978, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC,  48, 133N, 1586W,  75,  977, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC,  54, 133N, 1593W,  78,  976, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC,  60, 132N, 1599W,  80,  974, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC,  66, 132N, 1606W,  81,  973, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC,  72, 132N, 1612W,  82,  972, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC,  78, 133N, 1618W,  83,  971, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC,  84, 133N, 1624W,  85,  970, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC,  90, 135N, 1628W,  86,  969, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC,  96, 137N, 1631W,  87,  968, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC, 102, 140N, 1633W,  87,  968, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC, 108, 144N, 1634W,  87,  968, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC, 114, 150N, 1632W,  87,  968, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC, 120, 157N, 1629W,  87,  968, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC, 126, 167N, 1626W,  86,  968, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC, 132, 177N, 1622W,  86,  969, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC, 138, 190N, 1619W,  83,  971, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC, 144, 203N, 1614W,  80,  974, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC, 150, 214N, 1616W,  77,  976, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
EP, 12, 2026090206, 03, GENC, 156, 227N, 1615W,  74,  979, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
