# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
EP, 93, 2025083100, 03, FNV3,   0, 144N, 1211W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  60,
EP, 93, 2025083100, 03, FNV3,   6, 145N, 1217W,  25, 1007, XX,  34, NEQ,    1,    0,    0,    0,     ,     ,  50,
EP, 93, 2025083100, 03, FNV3,  12, 146N, 1223W,  30, 1006, XX,  34, NEQ,    2,    1,    1,    1,     ,     ,  46,
EP, 93, 2025083100, 03, FNV3,  18, 149N, 1231W,  33, 1005, XX,  34, NEQ,    6,    4,    2,    5,     ,     ,  43,
EP, 93, 2025083100, 03, FNV3,  24, 148N, 1240W,  37, 1004, XX,  34, NEQ,   12,    9,    7,   10,     ,     ,  33,
EP, 93, 2025083100, 03, FNV3,  30, 148N, 1250W,  41, 1002, XX,  34, NEQ,   21,   15,   10,   17,     ,     ,  29,
EP, 93, 2025083100, 03, FNV3,  30, 148N, 1250W,  41, 1002, XX,  50, NEQ,    3,    2,    1,    2,     ,     ,  29,
EP, 93, 2025083100, 03, FNV3,  36, 147N, 1258W,  50,  998, XX,  34, NEQ,   30,   22,   15,   24,     ,     ,  21,
EP, 93, 2025083100, 03, FNV3,  36, 147N, 1258W,  50,  998, XX,  50, NEQ,    8,    6,    4,    6,     ,     ,  21,
EP, 93, 2025083100, 03, FNV3,  36, 147N, 1258W,  50,  998, XX,  64, NEQ,    1,    0,    0,    1,     ,     ,  21,
EP, 93, 2025083100, 03, FNV3,  42, 146N, 1267W,  53,  996, XX,  34, NEQ,   33,   26,   18,   28,     ,     ,  21,
EP, 93, 2025083100, 03, FNV3,  42, 146N, 1267W,  53,  996, XX,  50, NEQ,   11,    8,    6,    9,     ,     ,  21,
EP, 93, 2025083100, 03, FNV3,  42, 146N, 1267W,  53,  996, XX,  64, NEQ,    2,    2,    1,    2,     ,     ,  21,
EP, 93, 2025083100, 03, FNV3,  48, 145N, 1274W,  58,  994, XX,  34, NEQ,   32,   25,   18,   27,     ,     ,  21,
EP, 93, 2025083100, 03, FNV3,  48, 145N, 1274W,  58,  994, XX,  50, NEQ,   10,    8,    5,    8,     ,     ,  21,
EP, 93, 2025083100, 03, FNV3,  48, 145N, 1274W,  58,  994, XX,  64, NEQ,    3,    2,    2,    2,     ,     ,  21,
EP, 93, 2025083100, 03, FNV3,  54, 143N, 1281W,  61,  991, XX,  34, NEQ,   32,   25,   19,   28,     ,     ,  19,
EP, 93, 2025083100, 03, FNV3,  54, 143N, 1281W,  61,  991, XX,  50, NEQ,   12,    9,    7,   10,     ,     ,  19,
EP, 93, 2025083100, 03, FNV3,  54, 143N, 1281W,  61,  991, XX,  64, NEQ,    4,    3,    3,    4,     ,     ,  19,
EP, 93, 2025083100, 03, FNV3,  60, 141N, 1288W,  69,  986, XX,  34, NEQ,   38,   31,   23,   32,     ,     ,  17,
EP, 93, 2025083100, 03, FNV3,  60, 141N, 1288W,  69,  986, XX,  50, NEQ,   16,   13,   10,   13,     ,     ,  17,
EP, 93, 2025083100, 03, FNV3,  60, 141N, 1288W,  69,  986, XX,  64, NEQ,    6,    5,    4,    5,     ,     ,  17,
EP, 93, 2025083100, 03, FNV3,  66, 140N, 1294W,  64,  990, XX,  34, NEQ,   35,   27,   21,   30,     ,     ,  19,
EP, 93, 2025083100, 03, FNV3,  66, 140N, 1294W,  64,  990, XX,  50, NEQ,   12,   10,    7,   11,     ,     ,  19,
EP, 93, 2025083100, 03, FNV3,  66, 140N, 1294W,  64,  990, XX,  64, NEQ,    5,    4,    3,    4,     ,     ,  19,
EP, 93, 2025083100, 03, FNV3,  72, 139N, 1301W,  64,  990, XX,  34, NEQ,   39,   31,   24,   33,     ,     ,  19,
EP, 93, 2025083100, 03, FNV3,  72, 139N, 1301W,  64,  990, XX,  50, NEQ,   15,   12,    9,   12,     ,     ,  19,
EP, 93, 2025083100, 03, FNV3,  72, 139N, 1301W,  64,  990, XX,  64, NEQ,    5,    4,    3,    5,     ,     ,  19,
EP, 93, 2025083100, 03, FNV3,  78, 138N, 1308W,  68,  987, XX,  34, NEQ,   40,   33,   26,   36,     ,     ,  19,
EP, 93, 2025083100, 03, FNV3,  78, 138N, 1308W,  68,  987, XX,  50, NEQ,   18,   15,   12,   16,     ,     ,  19,
EP, 93, 2025083100, 03, FNV3,  78, 138N, 1308W,  68,  987, XX,  64, NEQ,    8,    7,    6,    7,     ,     ,  19,
EP, 93, 2025083100, 03, FNV3,  84, 136N, 1315W,  70,  985, XX,  34, NEQ,   39,   33,   26,   34,     ,     ,  17,
EP, 93, 2025083100, 03, FNV3,  84, 136N, 1315W,  70,  985, XX,  50, NEQ,   18,   15,   12,   16,     ,     ,  17,
EP, 93, 2025083100, 03, FNV3,  84, 136N, 1315W,  70,  985, XX,  64, NEQ,    8,    7,    5,    7,     ,     ,  17,
EP, 93, 2025083100, 03, FNV3,  90, 135N, 1322W,  72,  985, XX,  34, NEQ,   41,   33,   28,   37,     ,     ,  15,
EP, 93, 2025083100, 03, FNV3,  90, 135N, 1322W,  72,  985, XX,  50, NEQ,   19,   16,   13,   17,     ,     ,  15,
EP, 93, 2025083100, 03, FNV3,  90, 135N, 1322W,  72,  985, XX,  64, NEQ,    9,    8,    7,    8,     ,     ,  15,
EP, 93, 2025083100, 03, FNV3,  96, 135N, 1328W,  67,  987, XX,  34, NEQ,   46,   39,   33,   41,     ,     ,  19,
EP, 93, 2025083100, 03, FNV3,  96, 135N, 1328W,  67,  987, XX,  50, NEQ,   17,   14,   11,   14,     ,     ,  19,
EP, 93, 2025083100, 03, FNV3,  96, 135N, 1328W,  67,  987, XX,  64, NEQ,    7,    6,    5,    6,     ,     ,  19,
EP, 93, 2025083100, 03, FNV3, 102, 134N, 1333W,  58,  993, XX,  34, NEQ,   42,   35,   28,   37,     ,     ,  25,
EP, 93, 2025083100, 03, FNV3, 102, 134N, 1333W,  58,  993, XX,  50, NEQ,   16,   13,   10,   14,     ,     ,  25,
EP, 93, 2025083100, 03, FNV3, 102, 134N, 1333W,  58,  993, XX,  64, NEQ,    5,    4,    3,    4,     ,     ,  25,
EP, 93, 2025083100, 03, FNV3, 108, 134N, 1339W,  59,  993, XX,  34, NEQ,   36,   30,   23,   31,     ,     ,  20,
EP, 93, 2025083100, 03, FNV3, 108, 134N, 1339W,  59,  993, XX,  50, NEQ,   14,   12,    9,   12,     ,     ,  20,
EP, 93, 2025083100, 03, FNV3, 108, 134N, 1339W,  59,  993, XX,  64, NEQ,    5,    4,    3,    4,     ,     ,  20,
EP, 93, 2025083100, 03, FNV3, 114, 134N, 1346W,  54,  996, XX,  34, NEQ,   32,   26,   20,   28,     ,     ,  26,
EP, 93, 2025083100, 03, FNV3, 114, 134N, 1346W,  54,  996, XX,  50, NEQ,   11,    8,    6,    9,     ,     ,  26,
EP, 93, 2025083100, 03, FNV3, 114, 134N, 1346W,  54,  996, XX,  64, NEQ,    3,    3,    2,    3,     ,     ,  26,
EP, 93, 2025083100, 03, FNV3, 120, 134N, 1352W,  52,  996, XX,  34, NEQ,   38,   32,   26,   32,     ,     ,  22,
EP, 93, 2025083100, 03, FNV3, 120, 134N, 1352W,  52,  996, XX,  50, NEQ,   11,    8,    6,    9,     ,     ,  22,
EP, 93, 2025083100, 03, FNV3, 120, 134N, 1352W,  52,  996, XX,  64, NEQ,    3,    2,    2,    3,     ,     ,  22,
EP, 93, 2025083100, 03, FNV3, 126, 136N, 1359W,  51,  997, XX,  34, NEQ,   38,   31,   24,   32,     ,     ,  27,
EP, 93, 2025083100, 03, FNV3, 126, 136N, 1359W,  51,  997, XX,  50, NEQ,   13,   11,    8,   11,     ,     ,  27,
EP, 93, 2025083100, 03, FNV3, 126, 136N, 1359W,  51,  997, XX,  64, NEQ,    4,    3,    3,    3,     ,     ,  27,
EP, 93, 2025083100, 03, FNV3, 132, 137N, 1366W,  49,  997, XX,  34, NEQ,   34,   28,   20,   28,     ,     ,  28,
EP, 93, 2025083100, 03, FNV3, 132, 137N, 1366W,  49,  997, XX,  50, NEQ,   10,    9,    6,    9,     ,     ,  28,
EP, 93, 2025083100, 03, FNV3, 132, 137N, 1366W,  49,  997, XX,  64, NEQ,    3,    3,    2,    3,     ,     ,  28,
EP, 93, 2025083100, 03, FNV3, 138, 138N, 1372W,  51,  997, XX,  34, NEQ,   33,   27,   20,   28,     ,     ,  28,
EP, 93, 2025083100, 03, FNV3, 138, 138N, 1372W,  51,  997, XX,  50, NEQ,   10,    8,    6,    8,     ,     ,  28,
EP, 93, 2025083100, 03, FNV3, 138, 138N, 1372W,  51,  997, XX,  64, NEQ,    3,    2,    2,    3,     ,     ,  28,
EP, 93, 2025083100, 03, FNV3, 144, 141N, 1378W,  53,  995, XX,  34, NEQ,   39,   34,   27,   33,     ,     ,  30,
EP, 93, 2025083100, 03, FNV3, 144, 141N, 1378W,  53,  995, XX,  50, NEQ,   12,   10,    8,   10,     ,     ,  30,
EP, 93, 2025083100, 03, FNV3, 144, 141N, 1378W,  53,  995, XX,  64, NEQ,    4,    3,    3,    3,     ,     ,  30,
EP, 93, 2025083100, 03, FNV3, 150, 143N, 1385W,  55,  995, XX,  34, NEQ,   41,   34,   26,   35,     ,     ,  30,
EP, 93, 2025083100, 03, FNV3, 150, 143N, 1385W,  55,  995, XX,  50, NEQ,   14,   12,    9,   12,     ,     ,  30,
EP, 93, 2025083100, 03, FNV3, 150, 143N, 1385W,  55,  995, XX,  64, NEQ,    4,    3,    3,    4,     ,     ,  30,
EP, 93, 2025083100, 03, FNV3, 156, 145N, 1392W,  55,  995, XX,  34, NEQ,   37,   30,   21,   31,     ,     ,  27,
EP, 93, 2025083100, 03, FNV3, 156, 145N, 1392W,  55,  995, XX,  50, NEQ,   12,   10,    7,   10,     ,     ,  27,
EP, 93, 2025083100, 03, FNV3, 156, 145N, 1392W,  55,  995, XX,  64, NEQ,    4,    3,    2,    3,     ,     ,  27,
EP, 93, 2025083100, 03, FNV3, 162, 149N, 1399W,  56,  994, XX,  34, NEQ,   43,   34,   26,   37,     ,     ,  24,
EP, 93, 2025083100, 03, FNV3, 162, 149N, 1399W,  56,  994, XX,  50, NEQ,   15,   12,    9,   13,     ,     ,  24,
EP, 93, 2025083100, 03, FNV3, 162, 149N, 1399W,  56,  994, XX,  64, NEQ,    5,    4,    4,    5,     ,     ,  24,
EP, 93, 2025083100, 03, FNV3, 168, 152N, 1408W,  59,  991, XX,  34, NEQ,   41,   33,   26,   35,     ,     ,  22,
EP, 93, 2025083100, 03, FNV3, 168, 152N, 1408W,  59,  991, XX,  50, NEQ,   14,   11,    8,   12,     ,     ,  22,
EP, 93, 2025083100, 03, FNV3, 168, 152N, 1408W,  59,  991, XX,  64, NEQ,    5,    4,    3,    4,     ,     ,  22,
EP, 93, 2025083100, 03, FNV3, 174, 154N, 1416W,  59,  992, XX,  34, NEQ,   41,   32,   24,   35,     ,     ,  25,
EP, 93, 2025083100, 03, FNV3, 174, 154N, 1416W,  59,  992, XX,  50, NEQ,   16,   13,   10,   14,     ,     ,  25,
EP, 93, 2025083100, 03, FNV3, 174, 154N, 1416W,  59,  992, XX,  64, NEQ,    7,    6,    5,    6,     ,     ,  25,
EP, 93, 2025083100, 03, FNV3, 180, 158N, 1426W,  57,  993, XX,  34, NEQ,   41,   31,   25,   35,     ,     ,  28,
EP, 93, 2025083100, 03, FNV3, 180, 158N, 1426W,  57,  993, XX,  50, NEQ,   16,   13,   10,   14,     ,     ,  28,
EP, 93, 2025083100, 03, FNV3, 180, 158N, 1426W,  57,  993, XX,  64, NEQ,    7,    6,    4,    6,     ,     ,  28,
EP, 93, 2025083100, 03, FNV3, 186, 161N, 1436W,  63,  991, XX,  34, NEQ,   41,   31,   23,   36,     ,     ,  24,
EP, 93, 2025083100, 03, FNV3, 186, 161N, 1436W,  63,  991, XX,  50, NEQ,   16,   12,    9,   13,     ,     ,  24,
EP, 93, 2025083100, 03, FNV3, 186, 161N, 1436W,  63,  991, XX,  64, NEQ,    6,    5,    4,    5,     ,     ,  24,
EP, 93, 2025083100, 03, FNV3, 192, 163N, 1446W,  60,  991, XX,  34, NEQ,   41,   31,   23,   35,     ,     ,  28,
EP, 93, 2025083100, 03, FNV3, 192, 163N, 1446W,  60,  991, XX,  50, NEQ,   16,   13,   10,   14,     ,     ,  28,
EP, 93, 2025083100, 03, FNV3, 192, 163N, 1446W,  60,  991, XX,  64, NEQ,    7,    5,    4,    6,     ,     ,  28,
EP, 93, 2025083100, 03, FNV3, 198, 167N, 1457W,  57,  994, XX,  34, NEQ,   39,   29,   20,   34,     ,     ,  31,
EP, 93, 2025083100, 03, FNV3, 198, 167N, 1457W,  57,  994, XX,  50, NEQ,   16,   13,   10,   14,     ,     ,  31,
EP, 93, 2025083100, 03, FNV3, 198, 167N, 1457W,  57,  994, XX,  64, NEQ,    6,    5,    4,    5,     ,     ,  31,
EP, 93, 2025083100, 03, FNV3, 204, 169N, 1470W,  56,  995, XX,  34, NEQ,   38,   27,   19,   32,     ,     ,  25,
EP, 93, 2025083100, 03, FNV3, 204, 169N, 1470W,  56,  995, XX,  50, NEQ,   13,   10,    7,   11,     ,     ,  25,
EP, 93, 2025083100, 03, FNV3, 204, 169N, 1470W,  56,  995, XX,  64, NEQ,    5,    4,    3,    4,     ,     ,  25,
EP, 93, 2025083100, 03, FNV3, 210, 170N, 1483W,  54,  997, XX,  34, NEQ,   44,   34,   24,   37,     ,     ,  28,
