# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 20, 2026020800, 03, GENC,   0, 205S, 1155E,  81,  973, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 20, 2026020800, 03, GENC,   6, 211S, 1149E,  74,  979, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 20, 2026020800, 03, GENC,  12, 217S, 1143E,  66,  985, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 20, 2026020800, 03, GENC,  18, 223S, 1140E,  63,  987, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 20, 2026020800, 03, GENC,  24, 230S, 1136E,  60,  989, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 20, 2026020800, 03, GENC,  30, 241S, 1138E,  57,  991, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 20, 2026020800, 03, GENC,  36, 252S, 1141E,  53,  994, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 20, 2026020800, 03, GENC,  42, 261S, 1149E,  49,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 20, 2026020800, 03, GENC,  48, 270S, 1157E,  44, 1000, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 21, 2026020800, 03, GENC,   0, 180S,  572E,  36, 1005, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 21, 2026020800, 03, GENC,   6, 179S,  570E,  38, 1003, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 21, 2026020800, 03, GENC,  12, 178S,  567E,  41, 1002, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 21, 2026020800, 03, GENC,  18, 176S,  561E,  44, 1000, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 21, 2026020800, 03, GENC,  24, 174S,  555E,  46,  998, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 21, 2026020800, 03, GENC,  30, 173S,  546E,  48,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 21, 2026020800, 03, GENC,  36, 173S,  538E,  49,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 21, 2026020800, 03, GENC,  42, 172S,  528E,  52,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 21, 2026020800, 03, GENC,  48, 170S,  519E,  55,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
