# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 91, 2026012118, 03, FNV3,   0, 111S, 1186E,  25, 1003, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,  60,
IO, 91, 2026012118, 03, FNV3,  84, 190S, 1231E,  47,  988, XX,  34, NEQ,   59,   63,   53,   47,     ,     ,  25,
IO, 91, 2026012118, 03, FNV3,  84, 190S, 1231E,  47,  988, XX,  50, NEQ,   16,   16,   14,   13,     ,     ,  25,
IO, 91, 2026012118, 03, FNV3,  84, 190S, 1231E,  47,  988, XX,  64, NEQ,    5,    5,    4,    4,     ,     ,  25,
IO, 91, 2026012118, 03, FNV3,  90, 197S, 1232E,  40,  991, XX,  34, NEQ,   38,   40,   33,   29,     ,     ,  27,
IO, 91, 2026012118, 03, FNV3,  90, 197S, 1232E,  40,  991, XX,  50, NEQ,    7,    8,    6,    6,     ,     ,  27,
IO, 91, 2026012118, 03, FNV3,  90, 197S, 1232E,  40,  991, XX,  64, NEQ,    2,    2,    1,    1,     ,     ,  27,
IO, 91, 2026012118, 03, FNV3,  96, 204S, 1232E,  35,  993, XX,  34, NEQ,   26,   28,   24,   20,     ,     ,  28,
IO, 91, 2026012118, 03, FNV3,  96, 204S, 1232E,  35,  993, XX,  50, NEQ,    4,    5,    4,    4,     ,     ,  28,
IO, 91, 2026012118, 03, FNV3,  96, 204S, 1232E,  35,  993, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  28,
IO, 91, 2026012118, 03, FNV3, 102, 213S, 1234E,  30,  996, XX,  34, NEQ,   15,   17,   13,   13,     ,     ,  29,
IO, 91, 2026012118, 03, FNV3, 102, 213S, 1234E,  30,  996, XX,  50, NEQ,    2,    2,    2,    1,     ,     ,  29,
IO, 91, 2026012118, 03, FNV3, 108, 222S, 1236E,  30,  995, XX,  34, NEQ,   12,   14,   10,   10,     ,     ,  31,
IO, 91, 2026012118, 03, FNV3, 108, 222S, 1236E,  30,  995, XX,  50, NEQ,    3,    3,    2,    2,     ,     ,  31,
IO, 91, 2026012118, 03, FNV3, 114, 233S, 1239E,  30,  995, XX,  34, NEQ,    6,    6,    4,    4,     ,     ,  26,
IO, 91, 2026012118, 03, FNV3, 120, 241S, 1244E,  29,  996, XX,  34, NEQ,   12,   12,   10,   10,     ,     ,  30,
IO, 91, 2026012118, 03, FNV3, 120, 241S, 1244E,  29,  996, XX,  50, NEQ,    1,    0,    0,    0,     ,     ,  30,
IO, 91, 2026012118, 03, FNV3, 126, 251S, 1251E,  28,  997, XX,  34, NEQ,    5,    5,    4,    4,     ,     ,  34,
IO, 91, 2026012118, 03, FNV3, 132, 256S, 1253E,  28,  997, XX,  34, NEQ,    8,    8,    6,    6,     ,     ,  32,
IO, 91, 2026012118, 03, FNV3, 132, 256S, 1253E,  28,  997, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  32,
IO, 91, 2026012118, 03, FNV3, 138, 264S, 1260E,  26,  999, XX,  34, NEQ,    1,    0,    0,    0,     ,     ,  35,
SH, 16, 2026012118, 03, FNV3,   0, 221S, 1645E,  39,  996, XX,  34, NEQ,   70,   40,     ,   55,     ,     ,  30,
SH, 16, 2026012118, 03, FNV3,   6, 237S, 1667E,  32,  999, XX,  34, NEQ,   10,    6,    5,    7,     ,     ,  39,
SH, 16, 2026012118, 03, FNV3,  12, 247S, 1694E,  30,  999, XX,  34, NEQ,    7,    6,    4,    5,     ,     ,  38,
SH, 16, 2026012118, 03, FNV3,  18, 253S, 1719E,  31, 1000, XX,  34, NEQ,    4,    1,    2,    1,     ,     ,  36,
SH, 16, 2026012118, 03, FNV3,  24, 258S, 1743E,  28, 1000, XX,  34, NEQ,    1,    3,    1,    0,     ,     ,  40,
SH, 16, 2026012118, 03, FNV3,  30, 261S, 1767E,  28, 1000, XX,  34, NEQ,    0,    0,    0,    2,     ,     ,  46,
SH, 16, 2026012118, 03, FNV3,  36, 261S, 1790E,  26, 1000, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  47,
