# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
CP, 01, 2025073000, 03, FNV3,   0, 110N, 1565W, 105,  960, XX,  34, NEQ,   80,   60,   50,   70,     ,     ,  15,
CP, 02, 2025073000, 03, FNV3,  18, 113N, 1610W,  52,  996, XX,  34, NEQ,   55,   43,   29,   46,     ,     ,  30,
CP, 02, 2025073000, 03, FNV3,  18, 113N, 1610W,  52,  996, XX,  50, NEQ,   13,   10,    7,   10,     ,     ,  30,
CP, 02, 2025073000, 03, FNV3,  18, 113N, 1610W,  52,  996, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  30,
CP, 02, 2025073000, 03, FNV3,  24, 115N, 1630W,  45, 1000, XX,  34, NEQ,   37,   27,   17,   30,     ,     ,  34,
CP, 02, 2025073000, 03, FNV3,  24, 115N, 1630W,  45, 1000, XX,  50, NEQ,    4,    3,    2,    3,     ,     ,  34,
CP, 02, 2025073000, 03, FNV3,  30, 117N, 1652W,  38, 1003, XX,  34, NEQ,   23,   16,   10,   18,     ,     ,  37,
CP, 02, 2025073000, 03, FNV3,  30, 117N, 1652W,  38, 1003, XX,  50, NEQ,    1,    0,    0,    1,     ,     ,  37,
CP, 02, 2025073000, 03, FNV3,  36, 120N, 1672W,  37, 1004, XX,  34, NEQ,   18,   12,    6,   13,     ,     ,  41,
CP, 02, 2025073000, 03, FNV3,  42, 122N, 1691W,  35, 1005, XX,  34, NEQ,   16,   11,    7,   12,     ,     ,  41,
CP, 02, 2025073000, 03, FNV3,  42, 122N, 1691W,  35, 1005, XX,  50, NEQ,    1,    1,    0,    1,     ,     ,  41,
CP, 02, 2025073000, 03, FNV3,  48, 127N, 1710W,  36, 1004, XX,  34, NEQ,   12,    7,    4,    9,     ,     ,  40,
CP, 02, 2025073000, 03, FNV3,  48, 127N, 1710W,  36, 1004, XX,  50, NEQ,    1,    0,    0,    0,     ,     ,  40,
CP, 02, 2025073000, 03, FNV3,  54, 132N, 1728W,  35, 1004, XX,  34, NEQ,   12,    7,    4,    9,     ,     ,  41,
CP, 02, 2025073000, 03, FNV3,  54, 132N, 1728W,  35, 1004, XX,  50, NEQ,    1,    0,    0,    0,     ,     ,  41,
EP, 98, 2025073000, 03, FNV3,   0, 109N, 1386W,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  30,
EP, 99, 2025073000, 03, FNV3,   0, 113N, 1050W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  90,
WP, 11, 2025073000, 03, FNV3,   0, 300N, 1223E,  39,  980, XX,  34, NEQ,  150,  100,   70,  135,     ,     ,  50,
WP, 11, 2025073000, 03, FNV3,   6, 307N, 1218E,  45,  982, XX,  34, NEQ,   42,   40,   33,   35,     ,     ,  31,
WP, 11, 2025073000, 03, FNV3,   6, 307N, 1218E,  45,  982, XX,  50, NEQ,    4,    3,    2,    3,     ,     ,  31,
WP, 11, 2025073000, 03, FNV3,  12, 310N, 1213E,  40,  985, XX,  34, NEQ,   42,   38,   31,   34,     ,     ,  37,
WP, 11, 2025073000, 03, FNV3,  12, 310N, 1213E,  40,  985, XX,  50, NEQ,    3,    3,    2,    2,     ,     ,  37,
WP, 11, 2025073000, 03, FNV3,  18, 315N, 1205E,  35,  988, XX,  34, NEQ,   17,   15,   12,   14,     ,     ,  35,
WP, 11, 2025073000, 03, FNV3,  18, 315N, 1205E,  35,  988, XX,  50, NEQ,    1,    1,    0,    1,     ,     ,  35,
WP, 11, 2025073000, 03, FNV3,  24, 318N, 1198E,  29,  992, XX,  34, NEQ,    3,    2,    3,    2,     ,     ,  36,
WP, 11, 2025073000, 03, FNV3,  30, 320N, 1192E,  26,  993, XX,  34, NEQ,    2,    1,    2,    2,     ,     ,  35,
WP, 11, 2025073000, 03, FNV3,  36, 321N, 1186E,  23,  995, XX,  34, NEQ,    1,    1,    1,    0,     ,     ,  41,
WP, 11, 2025073000, 03, FNV3,  42, 323N, 1181E,  23,  996, XX,  34, NEQ,    0,    1,    1,    0,     ,     ,  40,
WP, 11, 2025073000, 03, FNV3,  48, 325N, 1180E,  21,  997, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  43,
WP, 11, 2025073000, 03, FNV3,  54, 326N, 1179E,  21,  997, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  42,
WP, 11, 2025073000, 03, FNV3,  60, 326N, 1179E,  20,  998, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  50,
WP, 11, 2025073000, 03, FNV3,  66, 328N, 1180E,  21,  998, XX,  34, NEQ,    0,    1,    0,    0,     ,     ,  49,
WP, 11, 2025073000, 03, FNV3,  72, 332N, 1184E,  20, 1000, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  47,
WP, 11, 2025073000, 03, FNV3,  78, 332N, 1188E,  20,  999, XX,  34, NEQ,    0,    0,    1,    0,     ,     ,  52,
WP, 11, 2025073000, 03, FNV3,  84, 334N, 1192E,  20,  999, XX,  34, NEQ,    0,    1,    1,    1,     ,     ,  49,
WP, 11, 2025073000, 03, FNV3,  90, 338N, 1199E,  22,  998, XX,  34, NEQ,    1,    1,    1,    1,     ,     ,  59,
WP, 11, 2025073000, 03, FNV3,  96, 341N, 1207E,  21,  998, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  55,
WP, 11, 2025073000, 03, FNV3, 102, 341N, 1218E,  22,  998, XX,  34, NEQ,    3,    3,    4,    3,     ,     ,  64,
WP, 12, 2025073000, 03, FNV3,   0, 287N, 1428E,  39,  985, XX,  34, NEQ,   70,   85,   65,   55,     ,     ,  40,
WP, 12, 2025073000, 03, FNV3,   6, 287N, 1429E,  45,  984, XX,  34, NEQ,   61,   62,   56,   54,     ,     ,  36,
WP, 12, 2025073000, 03, FNV3,   6, 287N, 1429E,  45,  984, XX,  50, NEQ,    6,    5,    4,    4,     ,     ,  36,
WP, 12, 2025073000, 03, FNV3,  12, 290N, 1430E,  42,  987, XX,  34, NEQ,   54,   53,   46,   47,     ,     ,  40,
WP, 12, 2025073000, 03, FNV3,  12, 290N, 1430E,  42,  987, XX,  50, NEQ,    4,    4,    3,    3,     ,     ,  40,
WP, 12, 2025073000, 03, FNV3,  18, 294N, 1430E,  42,  987, XX,  34, NEQ,   57,   56,   47,   48,     ,     ,  38,
WP, 12, 2025073000, 03, FNV3,  18, 294N, 1430E,  42,  987, XX,  50, NEQ,    5,    5,    4,    4,     ,     ,  38,
WP, 12, 2025073000, 03, FNV3,  24, 299N, 1429E,  41,  987, XX,  34, NEQ,   44,   42,   34,   36,     ,     ,  38,
WP, 12, 2025073000, 03, FNV3,  24, 299N, 1429E,  41,  987, XX,  50, NEQ,    4,    4,    3,    3,     ,     ,  38,
WP, 12, 2025073000, 03, FNV3,  30, 305N, 1426E,  43,  986, XX,  34, NEQ,   61,   58,   50,   52,     ,     ,  38,
WP, 12, 2025073000, 03, FNV3,  30, 305N, 1426E,  43,  986, XX,  50, NEQ,    5,    4,    3,    4,     ,     ,  38,
WP, 12, 2025073000, 03, FNV3,  36, 311N, 1419E,  43,  987, XX,  34, NEQ,   60,   55,   45,   50,     ,     ,  39,
WP, 12, 2025073000, 03, FNV3,  36, 311N, 1419E,  43,  987, XX,  50, NEQ,    6,    5,    4,    5,     ,     ,  39,
WP, 12, 2025073000, 03, FNV3,  42, 317N, 1413E,  45,  985, XX,  34, NEQ,   70,   66,   54,   59,     ,     ,  34,
WP, 12, 2025073000, 03, FNV3,  42, 317N, 1413E,  45,  985, XX,  50, NEQ,   12,   10,    8,    9,     ,     ,  34,
WP, 12, 2025073000, 03, FNV3,  42, 317N, 1413E,  45,  985, XX,  64, NEQ,    1,    1,    0,    1,     ,     ,  34,
WP, 12, 2025073000, 03, FNV3,  48, 323N, 1407E,  46,  984, XX,  34, NEQ,   67,   63,   51,   56,     ,     ,  34,
WP, 12, 2025073000, 03, FNV3,  48, 323N, 1407E,  46,  984, XX,  50, NEQ,   13,   12,    9,   10,     ,     ,  34,
WP, 12, 2025073000, 03, FNV3,  48, 323N, 1407E,  46,  984, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  34,
WP, 12, 2025073000, 03, FNV3,  54, 330N, 1404E,  47,  983, XX,  34, NEQ,   78,   72,   59,   65,     ,     ,  35,
WP, 12, 2025073000, 03, FNV3,  54, 330N, 1404E,  47,  983, XX,  50, NEQ,   17,   15,   11,   13,     ,     ,  35,
WP, 12, 2025073000, 03, FNV3,  54, 330N, 1404E,  47,  983, XX,  64, NEQ,    2,    2,    1,    2,     ,     ,  35,
WP, 12, 2025073000, 03, FNV3,  60, 337N, 1401E,  46,  984, XX,  34, NEQ,   66,   62,   50,   54,     ,     ,  34,
WP, 12, 2025073000, 03, FNV3,  60, 337N, 1401E,  46,  984, XX,  50, NEQ,   12,   11,    8,    9,     ,     ,  34,
WP, 12, 2025073000, 03, FNV3,  60, 337N, 1401E,  46,  984, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  34,
WP, 12, 2025073000, 03, FNV3,  66, 344N, 1401E,  45,  985, XX,  34, NEQ,   60,   59,   47,   49,     ,     ,  32,
WP, 12, 2025073000, 03, FNV3,  66, 344N, 1401E,  45,  985, XX,  50, NEQ,   13,   12,    9,   10,     ,     ,  32,
WP, 12, 2025073000, 03, FNV3,  66, 344N, 1401E,  45,  985, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  32,
WP, 12, 2025073000, 03, FNV3,  72, 353N, 1407E,  46,  985, XX,  34, NEQ,   51,   53,   42,   41,     ,     ,  28,
WP, 12, 2025073000, 03, FNV3,  72, 353N, 1407E,  46,  985, XX,  50, NEQ,   10,    9,    7,    7,     ,     ,  28,
WP, 12, 2025073000, 03, FNV3,  72, 353N, 1407E,  46,  985, XX,  64, NEQ,    1,    1,    0,    1,     ,     ,  28,
WP, 12, 2025073000, 03, FNV3,  78, 362N, 1415E,  42,  986, XX,  34, NEQ,   47,   50,   41,   37,     ,     ,  35,
WP, 12, 2025073000, 03, FNV3,  78, 362N, 1415E,  42,  986, XX,  50, NEQ,    7,    7,    5,    5,     ,     ,  35,
WP, 12, 2025073000, 03, FNV3,  84, 370N, 1430E,  41,  987, XX,  34, NEQ,   35,   39,   31,   28,     ,     ,  33,
WP, 12, 2025073000, 03, FNV3,  84, 370N, 1430E,  41,  987, XX,  50, NEQ,    6,    7,    5,    5,     ,     ,  33,
WP, 12, 2025073000, 03, FNV3,  84, 370N, 1430E,  41,  987, XX,  64, NEQ,    1,    1,    1,    0,     ,     ,  33,
WP, 12, 2025073000, 03, FNV3,  90, 381N, 1451E,  42,  987, XX,  34, NEQ,   39,   44,   34,   30,     ,     ,  39,
WP, 12, 2025073000, 03, FNV3,  90, 381N, 1451E,  42,  987, XX,  50, NEQ,    3,    3,    2,    2,     ,     ,  39,
WP, 12, 2025073000, 03, FNV3,  96, 393N, 1480E,  39,  989, XX,  34, NEQ,   30,   35,   28,   24,     ,     ,  42,
WP, 12, 2025073000, 03, FNV3,  96, 393N, 1480E,  39,  989, XX,  50, NEQ,    2,    2,    2,    1,     ,     ,  42,
WP, 12, 2025073000, 03, FNV3, 102, 404N, 1513E,  36,  990, XX,  34, NEQ,   26,   30,   25,   21,     ,     ,  48,
WP, 12, 2025073000, 03, FNV3, 102, 404N, 1513E,  36,  990, XX,  50, NEQ,    1,    1,    1,    0,     ,     ,  48,
WP, 12, 2025073000, 03, FNV3, 108, 414N, 1546E,  34,  992, XX,  34, NEQ,   13,   16,   12,   10,     ,     ,  49,
WP, 12, 2025073000, 03, FNV3, 114, 422N, 1576E,  32,  993, XX,  34, NEQ,    6,    9,    6,    5,     ,     ,  59,
WP, 12, 2025073000, 03, FNV3, 120, 427N, 1609E,  31,  995, XX,  34, NEQ,    2,    4,    3,    2,     ,     ,  58,
WP, 12, 2025073000, 03, FNV3, 126, 431N, 1637E,  30,  996, XX,  34, NEQ,    6,    8,    7,    5,     ,     ,  60,
WP, 12, 2025073000, 03, FNV3, 132, 433N, 1660E,  29,  997, XX,  34, NEQ,    2,    3,    2,    2,     ,     ,  66,
WP, 12, 2025073000, 03, FNV3, 138, 433N, 1679E,  28,  997, XX,  34, NEQ,    1,    3,    1,    1,     ,     ,  68,
WP, 12, 2025073000, 03, FNV3, 144, 429N, 1691E,  28,  998, XX,  34, NEQ,    1,    2,    1,    1,     ,     ,  64,
WP, 12, 2025073000, 03, FNV3, 150, 428N, 1699E,  28,  997, XX,  34, NEQ,    3,    4,    3,    3,     ,     ,  60,
WP, 12, 2025073000, 03, FNV3, 156, 430N, 1713E,  29,  998, XX,  34, NEQ,    0,    1,    1,    0,     ,     ,  57,
