# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
SH, 27, 2026031900, 03, FNV3,   0, 136S, 1478E, 115,  947, XX,  34, NEQ,  110,   90,  110,  110,     ,     ,   5,
SH, 27, 2026031900, 03, FNV3, 114, 152S, 1260E,  30,  998, XX,  34, NEQ,    6,    6,    5,    6,     ,     ,  38,
SH, 27, 2026031900, 03, FNV3, 120, 155S, 1249E,  34,  997, XX,  34, NEQ,   36,   36,   31,   32,     ,     ,  38,
SH, 27, 2026031900, 03, FNV3, 120, 155S, 1249E,  34,  997, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  38,
SH, 27, 2026031900, 03, FNV3, 126, 157S, 1240E,  40,  994, XX,  34, NEQ,   40,   46,   40,   36,     ,     ,  35,
SH, 27, 2026031900, 03, FNV3, 126, 157S, 1240E,  40,  994, XX,  50, NEQ,    9,   10,    9,    7,     ,     ,  35,
SH, 27, 2026031900, 03, FNV3, 126, 157S, 1240E,  40,  994, XX,  64, NEQ,    0,    1,    0,    0,     ,     ,  35,
SH, 27, 2026031900, 03, FNV3, 132, 160S, 1229E,  44,  991, XX,  34, NEQ,   55,   60,   54,   48,     ,     ,  36,
SH, 27, 2026031900, 03, FNV3, 132, 160S, 1229E,  44,  991, XX,  50, NEQ,   12,   14,   12,   10,     ,     ,  36,
SH, 27, 2026031900, 03, FNV3, 132, 160S, 1229E,  44,  991, XX,  64, NEQ,    2,    2,    2,    2,     ,     ,  36,
SH, 27, 2026031900, 03, FNV3, 138, 162S, 1218E,  54,  988, XX,  34, NEQ,   74,   85,   77,   67,     ,     ,  30,
SH, 27, 2026031900, 03, FNV3, 138, 162S, 1218E,  54,  988, XX,  50, NEQ,   19,   22,   19,   16,     ,     ,  30,
SH, 27, 2026031900, 03, FNV3, 138, 162S, 1218E,  54,  988, XX,  64, NEQ,    5,    7,    5,    5,     ,     ,  30,
SH, 27, 2026031900, 03, FNV3, 144, 164S, 1207E,  65,  982, XX,  34, NEQ,   75,   89,   83,   67,     ,     ,  23,
SH, 27, 2026031900, 03, FNV3, 144, 164S, 1207E,  65,  982, XX,  50, NEQ,   27,   31,   28,   23,     ,     ,  23,
SH, 27, 2026031900, 03, FNV3, 144, 164S, 1207E,  65,  982, XX,  64, NEQ,   10,   12,   10,    9,     ,     ,  23,
SH, 27, 2026031900, 03, FNV3, 150, 168S, 1197E,  75,  975, XX,  34, NEQ,   90,  115,  109,   81,     ,     ,  20,
SH, 27, 2026031900, 03, FNV3, 150, 168S, 1197E,  75,  975, XX,  50, NEQ,   43,   51,   45,   37,     ,     ,  20,
SH, 27, 2026031900, 03, FNV3, 150, 168S, 1197E,  75,  975, XX,  64, NEQ,   20,   22,   19,   18,     ,     ,  20,
SH, 27, 2026031900, 03, FNV3, 156, 171S, 1185E,  87,  967, XX,  34, NEQ,   97,  122,  120,   90,     ,     ,  17,
SH, 27, 2026031900, 03, FNV3, 156, 171S, 1185E,  87,  967, XX,  50, NEQ,   53,   60,   56,   47,     ,     ,  17,
SH, 27, 2026031900, 03, FNV3, 156, 171S, 1185E,  87,  967, XX,  64, NEQ,   28,   30,   26,   25,     ,     ,  17,
SH, 27, 2026031900, 03, FNV3, 162, 173S, 1175E,  97,  959, XX,  34, NEQ,  103,  131,  126,   93,     ,     ,  16,
SH, 27, 2026031900, 03, FNV3, 162, 173S, 1175E,  97,  959, XX,  50, NEQ,   57,   68,   63,   51,     ,     ,  16,
SH, 27, 2026031900, 03, FNV3, 162, 173S, 1175E,  97,  959, XX,  64, NEQ,   32,   36,   31,   29,     ,     ,  16,
SH, 27, 2026031900, 03, FNV3, 168, 175S, 1164E, 103,  955, XX,  34, NEQ,  112,  145,  139,  102,     ,     ,  15,
SH, 27, 2026031900, 03, FNV3, 168, 175S, 1164E, 103,  955, XX,  50, NEQ,   61,   73,   68,   55,     ,     ,  15,
SH, 27, 2026031900, 03, FNV3, 168, 175S, 1164E, 103,  955, XX,  64, NEQ,   36,   39,   34,   32,     ,     ,  15,
SH, 27, 2026031900, 03, FNV3, 174, 179S, 1155E, 105,  951, XX,  34, NEQ,  118,  157,  147,  106,     ,     ,  14,
SH, 27, 2026031900, 03, FNV3, 174, 179S, 1155E, 105,  951, XX,  50, NEQ,   66,   78,   72,   59,     ,     ,  14,
SH, 27, 2026031900, 03, FNV3, 174, 179S, 1155E, 105,  951, XX,  64, NEQ,   40,   43,   38,   36,     ,     ,  14,
SH, 27, 2026031900, 03, FNV3, 180, 183S, 1146E, 105,  950, XX,  34, NEQ,  118,  152,  144,  106,     ,     ,  15,
SH, 27, 2026031900, 03, FNV3, 180, 183S, 1146E, 105,  950, XX,  50, NEQ,   66,   77,   72,   60,     ,     ,  15,
SH, 27, 2026031900, 03, FNV3, 180, 183S, 1146E, 105,  950, XX,  64, NEQ,   39,   42,   37,   35,     ,     ,  15,
SH, 27, 2026031900, 03, FNV3, 186, 187S, 1137E, 103,  952, XX,  34, NEQ,  117,  155,  142,  102,     ,     ,  17,
SH, 27, 2026031900, 03, FNV3, 186, 187S, 1137E, 103,  952, XX,  50, NEQ,   65,   77,   70,   57,     ,     ,  17,
SH, 27, 2026031900, 03, FNV3, 186, 187S, 1137E, 103,  952, XX,  64, NEQ,   39,   42,   36,   34,     ,     ,  17,
SH, 27, 2026031900, 03, FNV3, 192, 192S, 1130E,  98,  956, XX,  34, NEQ,  113,  147,  133,   95,     ,     ,  15,
SH, 27, 2026031900, 03, FNV3, 192, 192S, 1130E,  98,  956, XX,  50, NEQ,   59,   68,   62,   51,     ,     ,  15,
SH, 27, 2026031900, 03, FNV3, 192, 192S, 1130E,  98,  956, XX,  64, NEQ,   33,   35,   30,   29,     ,     ,  15,
SH, 27, 2026031900, 03, FNV3, 198, 201S, 1125E,  90,  960, XX,  34, NEQ,  117,  151,  132,   96,     ,     ,  20,
SH, 27, 2026031900, 03, FNV3, 198, 201S, 1125E,  90,  960, XX,  50, NEQ,   62,   71,   64,   53,     ,     ,  20,
SH, 27, 2026031900, 03, FNV3, 198, 201S, 1125E,  90,  960, XX,  64, NEQ,   34,   36,   31,   29,     ,     ,  20,
SH, 27, 2026031900, 03, FNV3, 204, 209S, 1122E,  86,  963, XX,  34, NEQ,  111,  139,  124,   91,     ,     ,  21,
SH, 27, 2026031900, 03, FNV3, 204, 209S, 1122E,  86,  963, XX,  50, NEQ,   60,   67,   59,   51,     ,     ,  21,
SH, 27, 2026031900, 03, FNV3, 204, 209S, 1122E,  86,  963, XX,  64, NEQ,   32,   33,   29,   28,     ,     ,  21,
SH, 27, 2026031900, 03, FNV3, 210, 217S, 1119E,  81,  968, XX,  34, NEQ,  106,  133,  116,   86,     ,     ,  23,
SH, 27, 2026031900, 03, FNV3, 210, 217S, 1119E,  81,  968, XX,  50, NEQ,   55,   61,   54,   46,     ,     ,  23,
SH, 27, 2026031900, 03, FNV3, 210, 217S, 1119E,  81,  968, XX,  64, NEQ,   31,   32,   27,   26,     ,     ,  23,
SH, 27, 2026031900, 03, FNV3, 216, 227S, 1118E,  72,  973, XX,  34, NEQ,  100,  121,  104,   80,     ,     ,  23,
SH, 27, 2026031900, 03, FNV3, 216, 227S, 1118E,  72,  973, XX,  50, NEQ,   47,   52,   45,   39,     ,     ,  23,
SH, 27, 2026031900, 03, FNV3, 216, 227S, 1118E,  72,  973, XX,  64, NEQ,   24,   25,   21,   20,     ,     ,  23,
SH, 27, 2026031900, 03, FNV3, 222, 240S, 1122E,  71,  974, XX,  34, NEQ,  106,  119,  101,   80,     ,     ,  28,
SH, 27, 2026031900, 03, FNV3, 222, 240S, 1122E,  71,  974, XX,  50, NEQ,   51,   54,   46,   42,     ,     ,  28,
SH, 27, 2026031900, 03, FNV3, 222, 240S, 1122E,  71,  974, XX,  64, NEQ,   24,   23,   20,   20,     ,     ,  28,
SH, 27, 2026031900, 03, FNV3, 228, 248S, 1123E,  66,  978, XX,  34, NEQ,  107,  111,   96,   79,     ,     ,  32,
SH, 27, 2026031900, 03, FNV3, 228, 248S, 1123E,  66,  978, XX,  50, NEQ,   46,   48,   38,   37,     ,     ,  32,
SH, 27, 2026031900, 03, FNV3, 228, 248S, 1123E,  66,  978, XX,  64, NEQ,   19,   18,   15,   15,     ,     ,  32,
SH, 27, 2026031900, 03, FNV3, 234, 256S, 1126E,  60,  981, XX,  34, NEQ,   97,  105,   89,   74,     ,     ,  31,
SH, 27, 2026031900, 03, FNV3, 234, 256S, 1126E,  60,  981, XX,  50, NEQ,   39,   41,   32,   31,     ,     ,  31,
SH, 27, 2026031900, 03, FNV3, 234, 256S, 1126E,  60,  981, XX,  64, NEQ,   11,   11,    9,    9,     ,     ,  31,
SH, 27, 2026031900, 03, FNV3, 240, 261S, 1126E,  51,  987, XX,  34, NEQ,   76,   87,   71,   60,     ,     ,  31,
SH, 27, 2026031900, 03, FNV3, 240, 261S, 1126E,  51,  987, XX,  50, NEQ,   29,   29,   23,   21,     ,     ,  31,
SH, 27, 2026031900, 03, FNV3, 240, 261S, 1126E,  51,  987, XX,  64, NEQ,    8,    7,    6,    6,     ,     ,  31,
SH, 27, 2026031900, 03, FNV3, 246, 273S, 1133E,  44,  991, XX,  34, NEQ,   65,   73,   59,   51,     ,     ,  39,
SH, 27, 2026031900, 03, FNV3, 246, 273S, 1133E,  44,  991, XX,  50, NEQ,   18,   18,   15,   14,     ,     ,  39,
SH, 27, 2026031900, 03, FNV3, 246, 273S, 1133E,  44,  991, XX,  64, NEQ,    5,    6,    5,    5,     ,     ,  39,
SH, 27, 2026031900, 03, FNV3, 252, 263S, 1119E,  45,  991, XX,  34, NEQ,   68,   69,   61,   53,     ,     ,  37,
SH, 27, 2026031900, 03, FNV3, 252, 263S, 1119E,  45,  991, XX,  50, NEQ,   22,   22,   18,   18,     ,     ,  37,
SH, 27, 2026031900, 03, FNV3, 252, 263S, 1119E,  45,  991, XX,  64, NEQ,    4,    3,    3,    3,     ,     ,  37,
SH, 27, 2026031900, 03, FNV3, 258, 271S, 1127E,  44,  992, XX,  34, NEQ,   66,   70,   59,   54,     ,     ,  42,
SH, 27, 2026031900, 03, FNV3, 258, 271S, 1127E,  44,  992, XX,  50, NEQ,   19,   20,   15,   15,     ,     ,  42,
SH, 27, 2026031900, 03, FNV3, 258, 271S, 1127E,  44,  992, XX,  64, NEQ,    4,    3,    2,    2,     ,     ,  42,
SH, 27, 2026031900, 03, FNV3, 264, 262S, 1111E,  43,  995, XX,  34, NEQ,   67,   71,   59,   54,     ,     ,  37,
SH, 27, 2026031900, 03, FNV3, 264, 262S, 1111E,  43,  995, XX,  50, NEQ,    9,   11,    8,    8,     ,     ,  37,
SH, 27, 2026031900, 03, FNV3, 264, 262S, 1111E,  43,  995, XX,  64, NEQ,    2,    3,    2,    2,     ,     ,  37,
SH, 27, 2026031900, 03, FNV3, 270, 265S, 1108E,  43,  993, XX,  34, NEQ,   63,   64,   59,   48,     ,     ,  51,
SH, 27, 2026031900, 03, FNV3, 270, 265S, 1108E,  43,  993, XX,  50, NEQ,    9,    7,    5,    5,     ,     ,  51,
SH, 27, 2026031900, 03, FNV3, 270, 265S, 1108E,  43,  993, XX,  64, NEQ,    2,    2,    2,    2,     ,     ,  51,
SH, 27, 2026031900, 03, FNV3, 276, 265S, 1095E,  39,  996, XX,  34, NEQ,   51,   48,   37,   38,     ,     ,  46,
SH, 27, 2026031900, 03, FNV3, 276, 265S, 1095E,  39,  996, XX,  50, NEQ,    5,    6,    4,    4,     ,     ,  46,
