# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
SH, 27, 2026031918, 03, FNV3,   0, 138S, 1440E, 124,  932, XX,  34, NEQ,  100,  110,  145,  105,     ,     ,   5,
SH, 27, 2026031918, 03, FNV3, 174, 206S, 1133E,  90,  962, XX,  64, NEQ,   28,   31,   26,   25,     ,     ,  18,
SH, 27, 2026031918, 03, FNV3, 180, 211S, 1129E,  87,  964, XX,  34, NEQ,   99,  132,  118,   82,     ,     ,  17,
SH, 27, 2026031918, 03, FNV3, 180, 211S, 1129E,  87,  964, XX,  50, NEQ,   54,   62,   56,   46,     ,     ,  17,
SH, 27, 2026031918, 03, FNV3, 180, 211S, 1129E,  87,  964, XX,  64, NEQ,   29,   31,   27,   25,     ,     ,  17,
SH, 27, 2026031918, 03, FNV3, 186, 217S, 1125E,  80,  970, XX,  34, NEQ,   94,  120,  106,   78,     ,     ,  21,
SH, 27, 2026031918, 03, FNV3, 186, 217S, 1125E,  80,  970, XX,  50, NEQ,   50,   57,   50,   43,     ,     ,  21,
SH, 27, 2026031918, 03, FNV3, 186, 217S, 1125E,  80,  970, XX,  64, NEQ,   28,   30,   26,   24,     ,     ,  21,
SH, 27, 2026031918, 03, FNV3, 192, 223S, 1123E,  75,  973, XX,  34, NEQ,   98,  118,  103,   78,     ,     ,  24,
SH, 27, 2026031918, 03, FNV3, 192, 223S, 1123E,  75,  973, XX,  50, NEQ,   47,   53,   47,   41,     ,     ,  24,
SH, 27, 2026031918, 03, FNV3, 192, 223S, 1123E,  75,  973, XX,  64, NEQ,   25,   27,   23,   22,     ,     ,  24,
SH, 27, 2026031918, 03, FNV3, 198, 229S, 1122E,  68,  977, XX,  34, NEQ,   88,  104,   88,   69,     ,     ,  26,
SH, 27, 2026031918, 03, FNV3, 198, 229S, 1122E,  68,  977, XX,  50, NEQ,   43,   45,   38,   35,     ,     ,  26,
SH, 27, 2026031918, 03, FNV3, 198, 229S, 1122E,  68,  977, XX,  64, NEQ,   18,   18,   15,   14,     ,     ,  26,
SH, 27, 2026031918, 03, FNV3, 204, 239S, 1125E,  64,  979, XX,  34, NEQ,   85,   99,   84,   68,     ,     ,  27,
SH, 27, 2026031918, 03, FNV3, 204, 239S, 1125E,  64,  979, XX,  50, NEQ,   43,   45,   37,   35,     ,     ,  27,
SH, 27, 2026031918, 03, FNV3, 204, 239S, 1125E,  64,  979, XX,  64, NEQ,   15,   16,   13,   13,     ,     ,  27,
SH, 27, 2026031918, 03, FNV3, 210, 248S, 1131E,  55,  985, XX,  34, NEQ,   75,   82,   69,   58,     ,     ,  27,
SH, 27, 2026031918, 03, FNV3, 210, 248S, 1131E,  55,  985, XX,  50, NEQ,   30,   30,   24,   24,     ,     ,  27,
SH, 27, 2026031918, 03, FNV3, 210, 248S, 1131E,  55,  985, XX,  64, NEQ,    9,   10,    8,    8,     ,     ,  27,
SH, 27, 2026031918, 03, FNV3, 216, 244S, 1117E,  52,  988, XX,  34, NEQ,   82,   89,   74,   65,     ,     ,  24,
SH, 27, 2026031918, 03, FNV3, 216, 244S, 1117E,  52,  988, XX,  50, NEQ,   25,   24,   19,   19,     ,     ,  24,
SH, 27, 2026031918, 03, FNV3, 216, 244S, 1117E,  52,  988, XX,  64, NEQ,    6,    6,    5,    5,     ,     ,  24,
SH, 27, 2026031918, 03, FNV3, 222, 251S, 1117E,  46,  993, XX,  34, NEQ,   67,   73,   61,   52,     ,     ,  34,
SH, 27, 2026031918, 03, FNV3, 222, 251S, 1117E,  46,  993, XX,  50, NEQ,   13,   14,    9,    8,     ,     ,  34,
SH, 27, 2026031918, 03, FNV3, 222, 251S, 1117E,  46,  993, XX,  64, NEQ,    2,    3,    2,    2,     ,     ,  34,
SH, 27, 2026031918, 03, FNV3, 228, 255S, 1116E,  39,  995, XX,  34, NEQ,   43,   48,   39,   34,     ,     ,  38,
SH, 27, 2026031918, 03, FNV3, 228, 255S, 1116E,  39,  995, XX,  50, NEQ,    9,   10,    8,    7,     ,     ,  38,
SH, 27, 2026031918, 03, FNV3, 228, 255S, 1116E,  39,  995, XX,  64, NEQ,    1,    2,    1,    1,     ,     ,  38,
SH, 27, 2026031918, 03, FNV3, 234, 257S, 1110E,  38,  997, XX,  34, NEQ,   50,   51,   42,   40,     ,     ,  45,
SH, 27, 2026031918, 03, FNV3, 234, 257S, 1110E,  38,  997, XX,  50, NEQ,    4,    5,    4,    4,     ,     ,  45,
SH, 27, 2026031918, 03, FNV3, 234, 257S, 1110E,  38,  997, XX,  64, NEQ,    1,    2,    1,    1,     ,     ,  45,
SH, 27, 2026031918, 03, FNV3, 240, 261S, 1113E,  34,  999, XX,  34, NEQ,   23,   25,   20,   18,     ,     ,  42,
SH, 27, 2026031918, 03, FNV3, 240, 261S, 1113E,  34,  999, XX,  50, NEQ,    7,    7,    6,    5,     ,     ,  42,
SH, 27, 2026031918, 03, FNV3, 240, 261S, 1113E,  34,  999, XX,  64, NEQ,    1,    2,    1,    1,     ,     ,  42,
SH, 27, 2026031918, 03, FNV3, 246, 263S, 1103E,  32, 1000, XX,  34, NEQ,   23,   23,   20,   17,     ,     ,  46,
SH, 27, 2026031918, 03, FNV3, 246, 263S, 1103E,  32, 1000, XX,  50, NEQ,    5,    5,    4,    4,     ,     ,  46,
SH, 27, 2026031918, 03, FNV3, 246, 263S, 1103E,  32, 1000, XX,  64, NEQ,    0,    1,    0,    0,     ,     ,  46,
SH, 27, 2026031918, 03, FNV3, 252, 265S, 1092E,  31, 1000, XX,  34, NEQ,   18,   21,   17,   15,     ,     ,  45,
SH, 27, 2026031918, 03, FNV3, 252, 265S, 1092E,  31, 1000, XX,  50, NEQ,    5,    5,    4,    4,     ,     ,  45,
