# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 05, 2025112200, 03, FNV3,   0, 118S, 1314E,  80,  974, XX,  34, NEQ,   65,   60,   50,   50,     ,     ,  15,
IO, 05, 2025112200, 03, FNV3,   6, 119S, 1311E,  89,  965, XX,  34, NEQ,   42,   55,   57,   37,     ,     ,   9,
IO, 05, 2025112200, 03, FNV3,   6, 119S, 1311E,  89,  965, XX,  50, NEQ,   15,   19,   20,   14,     ,     ,   9,
IO, 05, 2025112200, 03, FNV3,   6, 119S, 1311E,  89,  965, XX,  64, NEQ,   11,   11,   13,   10,     ,     ,   9,
IO, 05, 2025112200, 03, FNV3,  12, 123S, 1307E,  86,  968, XX,  34, NEQ,   52,   68,   63,   45,     ,     ,  11,
IO, 05, 2025112200, 03, FNV3,  12, 123S, 1307E,  86,  968, XX,  50, NEQ,   21,   25,   25,   18,     ,     ,  11,
IO, 05, 2025112200, 03, FNV3,  12, 123S, 1307E,  86,  968, XX,  64, NEQ,   13,   14,   14,   11,     ,     ,  11,
IO, 05, 2025112200, 03, FNV3,  18, 126S, 1303E,  81,  972, XX,  34, NEQ,   54,   74,   65,   45,     ,     ,  12,
IO, 05, 2025112200, 03, FNV3,  18, 126S, 1303E,  81,  972, XX,  50, NEQ,   25,   30,   25,   21,     ,     ,  12,
IO, 05, 2025112200, 03, FNV3,  18, 126S, 1303E,  81,  972, XX,  64, NEQ,   13,   14,   11,   11,     ,     ,  12,
IO, 05, 2025112200, 03, FNV3,  24, 130S, 1299E,  73,  979, XX,  34, NEQ,   54,   71,   64,   45,     ,     ,  14,
IO, 05, 2025112200, 03, FNV3,  24, 130S, 1299E,  73,  979, XX,  50, NEQ,   25,   29,   26,   21,     ,     ,  14,
IO, 05, 2025112200, 03, FNV3,  24, 130S, 1299E,  73,  979, XX,  64, NEQ,   13,   13,   12,   11,     ,     ,  14,
IO, 05, 2025112200, 03, FNV3,  30, 135S, 1294E,  72,  978, XX,  34, NEQ,   57,   74,   65,   45,     ,     ,  13,
IO, 05, 2025112200, 03, FNV3,  30, 135S, 1294E,  72,  978, XX,  50, NEQ,   23,   27,   24,   19,     ,     ,  13,
IO, 05, 2025112200, 03, FNV3,  30, 135S, 1294E,  72,  978, XX,  64, NEQ,   10,   10,   10,    8,     ,     ,  13,
IO, 05, 2025112200, 03, FNV3,  36, 137S, 1291E,  65,  983, XX,  34, NEQ,   41,   51,   46,   35,     ,     ,  16,
IO, 05, 2025112200, 03, FNV3,  36, 137S, 1291E,  65,  983, XX,  50, NEQ,   16,   18,   14,   11,     ,     ,  16,
IO, 05, 2025112200, 03, FNV3,  36, 137S, 1291E,  65,  983, XX,  64, NEQ,    5,    7,    5,    4,     ,     ,  16,
IO, 05, 2025112200, 03, FNV3,  42, 139S, 1287E,  61,  985, XX,  34, NEQ,   41,   51,   49,   35,     ,     ,  16,
IO, 05, 2025112200, 03, FNV3,  42, 139S, 1287E,  61,  985, XX,  50, NEQ,   17,   19,   18,   13,     ,     ,  16,
IO, 05, 2025112200, 03, FNV3,  42, 139S, 1287E,  61,  985, XX,  64, NEQ,    4,    5,    4,    3,     ,     ,  16,
IO, 05, 2025112200, 03, FNV3,  48, 141S, 1283E,  57,  987, XX,  34, NEQ,   38,   46,   43,   33,     ,     ,  16,
IO, 05, 2025112200, 03, FNV3,  48, 141S, 1283E,  57,  987, XX,  50, NEQ,   10,   11,   11,    8,     ,     ,  16,
IO, 05, 2025112200, 03, FNV3,  48, 141S, 1283E,  57,  987, XX,  64, NEQ,    3,    3,    5,    2,     ,     ,  16,
IO, 05, 2025112200, 03, FNV3,  54, 142S, 1280E,  46,  992, XX,  34, NEQ,   25,   29,   28,   22,     ,     ,  19,
IO, 05, 2025112200, 03, FNV3,  54, 142S, 1280E,  46,  992, XX,  50, NEQ,    4,    5,    5,    3,     ,     ,  19,
IO, 05, 2025112200, 03, FNV3,  54, 142S, 1280E,  46,  992, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  19,
IO, 05, 2025112200, 03, FNV3,  60, 142S, 1277E,  39,  996, XX,  34, NEQ,   20,   22,   20,   19,     ,     ,  22,
IO, 05, 2025112200, 03, FNV3,  60, 142S, 1277E,  39,  996, XX,  50, NEQ,    5,    4,    4,    3,     ,     ,  22,
IO, 05, 2025112200, 03, FNV3,  60, 142S, 1277E,  39,  996, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  22,
IO, 05, 2025112200, 03, FNV3,  66, 141S, 1274E,  32,  999, XX,  34, NEQ,    7,    8,    7,    7,     ,     ,  26,
IO, 05, 2025112200, 03, FNV3,  66, 141S, 1274E,  32,  999, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  26,
IO, 05, 2025112200, 03, FNV3,  66, 141S, 1274E,  32,  999, XX,  64, NEQ,    0,    1,    0,    0,     ,     ,  26,
