# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 06, 2026053106, 03, FNV3,   0, 218N, 1278E,  70,  976, XX,  34, NEQ,  200,  200,  150,  150,     ,     ,  40,
WP, 06, 2026053106, 03, FNV3,   6, 226N, 1277E,  66,  976, XX,  34, NEQ,  181,  170,  137,  151,     ,     ,  34,
WP, 06, 2026053106, 03, FNV3,   6, 226N, 1277E,  66,  976, XX,  50, NEQ,   84,   78,   62,   69,     ,     ,  34,
WP, 06, 2026053106, 03, FNV3,   6, 226N, 1277E,  66,  976, XX,  64, NEQ,   31,   21,   17,   18,     ,     ,  34,
WP, 06, 2026053106, 03, FNV3,  12, 235N, 1275E,  64,  977, XX,  34, NEQ,  178,  165,  127,  146,     ,     ,  31,
WP, 06, 2026053106, 03, FNV3,  12, 235N, 1275E,  64,  977, XX,  50, NEQ,   89,   82,   64,   73,     ,     ,  31,
WP, 06, 2026053106, 03, FNV3,  12, 235N, 1275E,  64,  977, XX,  64, NEQ,   22,   17,   13,   15,     ,     ,  31,
WP, 06, 2026053106, 03, FNV3,  18, 245N, 1274E,  62,  980, XX,  34, NEQ,  185,  178,  139,  150,     ,     ,  39,
WP, 06, 2026053106, 03, FNV3,  18, 245N, 1274E,  62,  980, XX,  50, NEQ,   79,   73,   56,   62,     ,     ,  39,
WP, 06, 2026053106, 03, FNV3,  18, 245N, 1274E,  62,  980, XX,  64, NEQ,   15,    9,    8,    9,     ,     ,  39,
WP, 06, 2026053106, 03, FNV3,  24, 256N, 1275E,  62,  978, XX,  34, NEQ,  165,  162,  122,  132,     ,     ,  33,
WP, 06, 2026053106, 03, FNV3,  24, 256N, 1275E,  62,  978, XX,  50, NEQ,   73,   67,   50,   56,     ,     ,  33,
WP, 06, 2026053106, 03, FNV3,  24, 256N, 1275E,  62,  978, XX,  64, NEQ,   15,   11,    9,    9,     ,     ,  33,
WP, 06, 2026053106, 03, FNV3,  30, 268N, 1279E,  59,  980, XX,  34, NEQ,  172,  171,  131,  136,     ,     ,  38,
WP, 06, 2026053106, 03, FNV3,  30, 268N, 1279E,  59,  980, XX,  50, NEQ,   74,   71,   54,   58,     ,     ,  38,
WP, 06, 2026053106, 03, FNV3,  30, 268N, 1279E,  59,  980, XX,  64, NEQ,    4,    5,    3,    4,     ,     ,  38,
WP, 06, 2026053106, 03, FNV3,  36, 280N, 1286E,  57,  980, XX,  34, NEQ,  178,  180,  139,  140,     ,     ,  40,
WP, 06, 2026053106, 03, FNV3,  36, 280N, 1286E,  57,  980, XX,  50, NEQ,   64,   59,   43,   46,     ,     ,  40,
WP, 06, 2026053106, 03, FNV3,  36, 280N, 1286E,  57,  980, XX,  64, NEQ,    1,    3,    1,    1,     ,     ,  40,
WP, 06, 2026053106, 03, FNV3,  42, 294N, 1297E,  55,  981, XX,  34, NEQ,  178,  183,  142,  139,     ,     ,  51,
WP, 06, 2026053106, 03, FNV3,  42, 294N, 1297E,  55,  981, XX,  50, NEQ,   36,   49,   25,   26,     ,     ,  51,
WP, 06, 2026053106, 03, FNV3,  42, 294N, 1297E,  55,  981, XX,  64, NEQ,    0,    1,    0,    0,     ,     ,  51,
WP, 06, 2026053106, 03, FNV3,  48, 308N, 1313E,  55,  980, XX,  34, NEQ,  190,  202,  160,  150,     ,     ,  45,
WP, 06, 2026053106, 03, FNV3,  48, 308N, 1313E,  55,  980, XX,  50, NEQ,   51,   58,   40,   39,     ,     ,  45,
WP, 06, 2026053106, 03, FNV3,  48, 308N, 1313E,  55,  980, XX,  64, NEQ,    1,    3,    1,    1,     ,     ,  45,
WP, 06, 2026053106, 03, FNV3,  54, 322N, 1334E,  55,  979, XX,  34, NEQ,  175,  188,  150,  140,     ,     ,  44,
WP, 06, 2026053106, 03, FNV3,  54, 322N, 1334E,  55,  979, XX,  50, NEQ,   43,   51,   34,   33,     ,     ,  44,
WP, 06, 2026053106, 03, FNV3,  54, 322N, 1334E,  55,  979, XX,  64, NEQ,    1,    3,    1,    1,     ,     ,  44,
WP, 06, 2026053106, 03, FNV3,  60, 336N, 1357E,  57,  976, XX,  34, NEQ,  184,  193,  158,  149,     ,     ,  40,
WP, 06, 2026053106, 03, FNV3,  60, 336N, 1357E,  57,  976, XX,  50, NEQ,   56,   63,   43,   43,     ,     ,  40,
WP, 06, 2026053106, 03, FNV3,  60, 336N, 1357E,  57,  976, XX,  64, NEQ,    1,    3,    1,    1,     ,     ,  40,
WP, 06, 2026053106, 03, FNV3,  66, 348N, 1383E,  51,  980, XX,  34, NEQ,  135,  144,  116,  107,     ,     ,  45,
WP, 06, 2026053106, 03, FNV3,  66, 348N, 1383E,  51,  980, XX,  50, NEQ,   24,   36,   22,   20,     ,     ,  45,
WP, 06, 2026053106, 03, FNV3,  72, 359N, 1406E,  50,  981, XX,  34, NEQ,  129,  131,  103,   98,     ,     ,  60,
WP, 06, 2026053106, 03, FNV3,  72, 359N, 1406E,  50,  981, XX,  50, NEQ,   22,   32,   16,   15,     ,     ,  60,
WP, 06, 2026053106, 03, FNV3,  72, 359N, 1406E,  50,  981, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  60,
WP, 06, 2026053106, 03, FNV3,  78, 366N, 1426E,  48,  982, XX,  34, NEQ,  109,  115,   93,   88,     ,     ,  68,
WP, 06, 2026053106, 03, FNV3,  78, 366N, 1426E,  48,  982, XX,  50, NEQ,    9,   11,    8,    5,     ,     ,  68,
WP, 06, 2026053106, 03, FNV3,  84, 369N, 1441E,  47,  982, XX,  34, NEQ,  112,  112,   99,   89,     ,     ,  78,
WP, 06, 2026053106, 03, FNV3,  84, 369N, 1441E,  47,  982, XX,  50, NEQ,   11,   13,   10,    6,     ,     ,  78,
WP, 06, 2026053106, 03, FNV3,  90, 369N, 1454E,  44,  982, XX,  34, NEQ,  115,   92,   84,   87,     ,     ,  79,
WP, 06, 2026053106, 03, FNV3,  90, 369N, 1454E,  44,  982, XX,  50, NEQ,    7,   10,    4,    2,     ,     ,  79,
WP, 06, 2026053106, 03, FNV3,  96, 370N, 1465E,  42,  985, XX,  34, NEQ,  114,  101,   94,   97,     ,     ,  87,
WP, 06, 2026053106, 03, FNV3,  96, 370N, 1465E,  42,  985, XX,  50, NEQ,    2,    0,    7,    0,     ,     ,  87,
WP, 06, 2026053106, 03, FNV3, 102, 368N, 1475E,  42,  986, XX,  34, NEQ,   45,   28,   21,   36,     ,     ,  68,
WP, 06, 2026053106, 03, FNV3, 102, 368N, 1475E,  42,  986, XX,  50, NEQ,    1,    0,    0,    1,     ,     ,  68,
WP, 06, 2026053106, 03, FNV3, 108, 367N, 1484E,  38,  987, XX,  34, NEQ,   30,   31,   39,   24,     ,     ,  77,
