# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 12, 2026080406, 03, FNV3,   0, 253N, 1419E, 115,  933, XX,  34, NEQ,  215,  170,  160,  200,     ,     ,  12,
WP, 12, 2026080406, 03, FNV3,   6, 252N, 1405E,  87,  954, XX,  34, NEQ,  235,  207,  189,  216,     ,     ,  28,
WP, 12, 2026080406, 03, FNV3,   6, 252N, 1405E,  87,  954, XX,  50, NEQ,  141,  133,  116,  128,     ,     ,  28,
WP, 12, 2026080406, 03, FNV3,   6, 252N, 1405E,  87,  954, XX,  64, NEQ,   74,   71,   60,   66,     ,     ,  28,
WP, 12, 2026080406, 03, FNV3,  12, 254N, 1393E,  83,  956, XX,  34, NEQ,  219,  193,  178,  201,     ,     ,  31,
WP, 12, 2026080406, 03, FNV3,  12, 254N, 1393E,  83,  956, XX,  50, NEQ,  122,  112,   97,  109,     ,     ,  31,
WP, 12, 2026080406, 03, FNV3,  12, 254N, 1393E,  83,  956, XX,  64, NEQ,   61,   57,   48,   54,     ,     ,  31,
WP, 12, 2026080406, 03, FNV3,  18, 255N, 1379E,  80,  958, XX,  34, NEQ,  233,  211,  193,  213,     ,     ,  37,
WP, 12, 2026080406, 03, FNV3,  18, 255N, 1379E,  80,  958, XX,  50, NEQ,  123,  113,   98,  110,     ,     ,  37,
WP, 12, 2026080406, 03, FNV3,  18, 255N, 1379E,  80,  958, XX,  64, NEQ,   61,   52,   44,   53,     ,     ,  37,
WP, 12, 2026080406, 03, FNV3,  24, 257N, 1368E,  84,  955, XX,  34, NEQ,  223,  201,  185,  205,     ,     ,  32,
WP, 12, 2026080406, 03, FNV3,  24, 257N, 1368E,  84,  955, XX,  50, NEQ,  126,  117,  103,  114,     ,     ,  32,
WP, 12, 2026080406, 03, FNV3,  24, 257N, 1368E,  84,  955, XX,  64, NEQ,   66,   61,   52,   57,     ,     ,  32,
WP, 12, 2026080406, 03, FNV3,  30, 259N, 1356E,  85,  954, XX,  34, NEQ,  233,  206,  190,  216,     ,     ,  30,
WP, 12, 2026080406, 03, FNV3,  30, 259N, 1356E,  85,  954, XX,  50, NEQ,  135,  126,  111,  122,     ,     ,  30,
WP, 12, 2026080406, 03, FNV3,  30, 259N, 1356E,  85,  954, XX,  64, NEQ,   72,   68,   57,   63,     ,     ,  30,
WP, 12, 2026080406, 03, FNV3,  36, 260N, 1345E,  85,  953, XX,  34, NEQ,  228,  203,  186,  208,     ,     ,  25,
WP, 12, 2026080406, 03, FNV3,  36, 260N, 1345E,  85,  953, XX,  50, NEQ,  123,  113,   99,  111,     ,     ,  25,
WP, 12, 2026080406, 03, FNV3,  36, 260N, 1345E,  85,  953, XX,  64, NEQ,   63,   59,   49,   56,     ,     ,  25,
WP, 12, 2026080406, 03, FNV3,  42, 261N, 1335E,  84,  953, XX,  34, NEQ,  244,  220,  202,  223,     ,     ,  31,
WP, 12, 2026080406, 03, FNV3,  42, 261N, 1335E,  84,  953, XX,  50, NEQ,  128,  120,  104,  115,     ,     ,  31,
WP, 12, 2026080406, 03, FNV3,  42, 261N, 1335E,  84,  953, XX,  64, NEQ,   65,   60,   51,   56,     ,     ,  31,
