# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 29, 2026040518, 03, GENC,   0, 318S,  728E,  37, 1004, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 29, 2026040518, 03, GENC,   6, 332S,  738E,  32, 1007, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 29, 2026040518, 03, GENC,  12, 346S,  750E,  26, 1010, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC,   0,  98S, 1545E,  84,  971, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC,   6,  98S, 1550E,  81,  973, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC,  12,  98S, 1554E,  78,  975, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC,  18,  98S, 1555E,  77,  977, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC,  24,  99S, 1557E,  75,  978, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC,  30,  97S, 1559E,  75,  978, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC,  36,  96S, 1561E,  74,  978, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC,  42,  95S, 1560E,  75,  978, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC,  48,  94S, 1559E,  76,  977, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC,  54,  93S, 1556E,  76,  977, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC,  60,  92S, 1554E,  76,  977, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC,  66,  92S, 1548E,  75,  978, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC,  72,  92S, 1543E,  74,  978, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC,  78,  93S, 1537E,  71,  980, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC,  84,  94S, 1532E,  69,  983, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC,  90,  97S, 1526E,  61,  988, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC,  96,  99S, 1521E,  53,  994, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC, 102, 103S, 1516E,  51,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC, 108, 106S, 1510E,  48,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC, 114, 108S, 1501E,  46,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC, 120, 109S, 1494E,  44, 1000, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC, 126, 111S, 1486E,  45,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC, 132, 112S, 1481E,  45,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC, 138, 114S, 1477E,  45,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC, 144, 114S, 1474E,  44,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
SH, 30, 2026040518, 03, GENC, 150, 115S, 1468E,  44, 1000, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
