# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
SH, 27, 2026031712, 03, FNV3,   0, 124S, 1553E,  60,  987, XX,  34, NEQ,   50,   70,   65,   50,     ,     ,  20,
SH, 27, 2026031712, 03, FNV3,   6, 123S, 1542E,  77,  979, XX,  34, NEQ,   66,   85,   85,   62,     ,     ,  10,
SH, 27, 2026031712, 03, FNV3,   6, 123S, 1542E,  77,  979, XX,  50, NEQ,   36,   42,   39,   31,     ,     ,  10,
SH, 27, 2026031712, 03, FNV3,   6, 123S, 1542E,  77,  979, XX,  64, NEQ,   14,   18,   14,   13,     ,     ,  10,
SH, 27, 2026031712, 03, FNV3,  12, 123S, 1530E,  87,  972, XX,  34, NEQ,   67,   88,   93,   68,     ,     ,  13,
SH, 27, 2026031712, 03, FNV3,  12, 123S, 1530E,  87,  972, XX,  50, NEQ,   37,   44,   43,   34,     ,     ,  13,
SH, 27, 2026031712, 03, FNV3,  12, 123S, 1530E,  87,  972, XX,  64, NEQ,   20,   22,   19,   18,     ,     ,  13,
SH, 27, 2026031712, 03, FNV3,  18, 125S, 1519E,  95,  964, XX,  34, NEQ,   70,  101,   97,   64,     ,     ,  11,
SH, 27, 2026031712, 03, FNV3,  18, 125S, 1519E,  95,  964, XX,  50, NEQ,   39,   48,   45,   35,     ,     ,  11,
SH, 27, 2026031712, 03, FNV3,  18, 125S, 1519E,  95,  964, XX,  64, NEQ,   25,   26,   23,   22,     ,     ,  11,
SH, 27, 2026031712, 03, FNV3,  24, 129S, 1505E, 100,  962, XX,  34, NEQ,   70,   93,   92,   66,     ,     ,  11,
SH, 27, 2026031712, 03, FNV3,  24, 129S, 1505E, 100,  962, XX,  50, NEQ,   40,   47,   44,   35,     ,     ,  11,
SH, 27, 2026031712, 03, FNV3,  24, 129S, 1505E, 100,  962, XX,  64, NEQ,   24,   27,   23,   22,     ,     ,  11,
SH, 27, 2026031712, 03, FNV3,  30, 133S, 1491E, 102,  959, XX,  34, NEQ,   83,  109,  101,   74,     ,     ,  10,
SH, 27, 2026031712, 03, FNV3,  30, 133S, 1491E, 102,  959, XX,  50, NEQ,   47,   55,   50,   42,     ,     ,  10,
SH, 27, 2026031712, 03, FNV3,  30, 133S, 1491E, 102,  959, XX,  64, NEQ,   28,   31,   26,   25,     ,     ,  10,
SH, 27, 2026031712, 03, FNV3,  36, 136S, 1477E, 113,  949, XX,  34, NEQ,   87,  115,  112,   81,     ,     ,   9,
SH, 27, 2026031712, 03, FNV3,  36, 136S, 1477E, 113,  949, XX,  50, NEQ,   49,   57,   54,   44,     ,     ,   9,
SH, 27, 2026031712, 03, FNV3,  36, 136S, 1477E, 113,  949, XX,  64, NEQ,   31,   33,   29,   28,     ,     ,   9,
SH, 27, 2026031712, 03, FNV3,  42, 137S, 1465E, 109,  951, XX,  34, NEQ,   83,  116,  114,   79,     ,     ,  12,
SH, 27, 2026031712, 03, FNV3,  42, 137S, 1465E, 109,  951, XX,  50, NEQ,   49,   59,   57,   45,     ,     ,  12,
SH, 27, 2026031712, 03, FNV3,  42, 137S, 1465E, 109,  951, XX,  64, NEQ,   31,   34,   29,   28,     ,     ,  12,
SH, 27, 2026031712, 03, FNV3,  48, 136S, 1454E, 105,  956, XX,  34, NEQ,   82,  112,  116,   84,     ,     ,  14,
SH, 27, 2026031712, 03, FNV3,  48, 136S, 1454E, 105,  956, XX,  50, NEQ,   49,   60,   58,   46,     ,     ,  14,
SH, 27, 2026031712, 03, FNV3,  48, 136S, 1454E, 105,  956, XX,  64, NEQ,   31,   34,   30,   29,     ,     ,  14,
SH, 27, 2026031712, 03, FNV3,  54, 137S, 1443E, 101,  958, XX,  34, NEQ,   76,  104,  107,   77,     ,     ,  12,
SH, 27, 2026031712, 03, FNV3,  54, 137S, 1443E, 101,  958, XX,  50, NEQ,   45,   55,   54,   43,     ,     ,  12,
SH, 27, 2026031712, 03, FNV3,  54, 137S, 1443E, 101,  958, XX,  64, NEQ,   29,   32,   28,   27,     ,     ,  12,
SH, 27, 2026031712, 03, FNV3,  60, 137S, 1433E,  86,  967, XX,  34, NEQ,   73,   92,   93,   69,     ,     ,  13,
SH, 27, 2026031712, 03, FNV3,  60, 137S, 1433E,  86,  967, XX,  50, NEQ,   38,   44,   42,   34,     ,     ,  13,
SH, 27, 2026031712, 03, FNV3,  60, 137S, 1433E,  86,  967, XX,  64, NEQ,   19,   20,   18,   16,     ,     ,  13,
